date,intercn,costratio,fit,lwr,upr,fit.transformed,lwr.transformed,upr.transformed
2/22/2006,EAST,0.275455453,5075373.86,5042409.808,5108337.913,0.009796228,0.003237701,0.016354755
2/22/2006,ERCOT,0.229825183,585250.6292,579526.0862,590975.1722,0.00708028,-0.002770328,0.016930888
2/22/2006,WECC,0.238545204,876688.806,869105.2037,884272.4083,0.003211329,-0.005466728,0.011889386
2/23/2006,EAST,0.284438544,5071236.402,5037910.924,5104561.879,0.008973039,0.002342603,0.015603475
2/23/2006,ERCOT,0.239944852,583663.2996,577988.0103,589338.5889,0.004348855,-0.005416999,0.014114708
2/23/2006,WECC,0.245333819,876106.0953,868461.8706,883750.32,0.002544522,-0.006202906,0.011291951
2/24/2006,EAST,0.273021437,5076520.903,5043656.437,5109385.368,0.010024444,0.00348573,0.016563157
2/24/2006,ERCOT,0.239797728,583684.7726,578009.202,589360.3433,0.004385805,-0.005380533,0.014152143
2/24/2006,WECC,0.245076913,876126.5464,868483.7151,883769.3777,0.002567925,-0.006177909,0.011313759
2/25/2006,EAST,0.273021437,5076520.903,5043656.437,5109385.368,0.010024444,0.00348573,0.016563157
2/25/2006,ERCOT,0.239797728,583684.7726,578009.202,589360.3433,0.004385805,-0.005380533,0.014152143
2/25/2006,WECC,0.245076913,876126.5464,868483.7151,883769.3777,0.002567925,-0.006177909,0.011313759
2/26/2006,EAST,0.273021437,5076520.903,5043656.437,5109385.368,0.010024444,0.00348573,0.016563157
2/26/2006,ERCOT,0.239797728,583684.7726,578009.202,589360.3433,0.004385805,-0.005380533,0.014152143
2/26/2006,WECC,0.245076913,876126.5464,868483.7151,883769.3777,0.002567925,-0.006177909,0.011313759
2/27/2006,EAST,0.29138338,5068130.891,5034570.326,5101691.456,0.008355167,0.001677958,0.015032376
2/27/2006,ERCOT,0.254581964,581790.6441,576105.6576,587475.6307,0.00112645,-0.00865609,0.01090899
2/27/2006,WECC,0.259493488,875158.8836,867539.1128,882778.6544,0.00146061,-0.007258835,0.010180056
2/28/2006,EAST,0.31435825,5058301.434,5024474.551,5092128.317,0.006399499,-0.000330697,0.013129694
2/28/2006,ERCOT,0.2747461,580171.7648,574456.5737,585886.9558,-0.001659265,-0.01149378,0.00817525
2/28/2006,WECC,0.273810764,874520.1176,867078.2034,881962.0318,0.000729659,-0.007786262,0.00924558
3/1/2006,EAST,0.317730778,5056901.057,5023105.775,5090696.339,0.00612088,-0.000603029,0.012844788
3/1/2006,ERCOT,0.289625756,579652.8857,573958.3952,585347.3762,-0.002552135,-0.012351029,0.007246759
3/1/2006,WECC,0.282719674,874257.817,866962.7592,881552.8748,0.000429503,-0.007918367,0.008777374
3/2/2006,EAST,0.308382131,5060804.843,5026964.888,5094644.799,0.006897577,0.00016478,0.013630373
3/2/2006,ERCOT,0.284836423,579766.2186,574061.0121,585471.4251,-0.002357116,-0.01217445,0.007460219
3/2/2006,WECC,0.280177102,874323.259,866985.3725,881661.1455,0.00050439,-0.007892491,0.00890127
3/3/2006,EAST,0.316702891,5057327.022,5023520.34,5091133.704,0.00620563,-0.000520547,0.012931806
3/3/2006,ERCOT,0.289716531,579651.1869,573956.9303,585345.4434,-0.002555058,-0.01235355,0.007243433
3/3/2006,WECC,0.279786771,874333.948,866989.5135,881678.3825,0.000516621,-0.007887752,0.008920994
3/4/2006,EAST,0.316702891,5057327.022,5023520.34,5091133.704,0.00620563,-0.000520547,0.012931806
3/4/2006,ERCOT,0.289716531,579651.1869,573956.9303,585345.4434,-0.002555058,-0.01235355,0.007243433
3/4/2006,WECC,0.279786771,874333.948,866989.5135,881678.3825,0.000516621,-0.007887752,0.008920994
3/5/2006,EAST,0.316702891,5057327.022,5023520.34,5091133.704,0.00620563,-0.000520547,0.012931806
3/5/2006,ERCOT,0.289716531,579651.1869,573956.9303,585345.4434,-0.002555058,-0.01235355,0.007243433
3/5/2006,WECC,0.279786771,874333.948,866989.5135,881678.3825,0.000516621,-0.007887752,0.008920994
3/6/2006,EAST,0.322854799,5054787.329,5021070.619,5088504.04,0.005700332,-0.001007943,0.012408608
3/6/2006,ERCOT,0.29060873,579635.3464,573943.4445,585327.2484,-0.002582316,-0.012376756,0.007212124
3/6/2006,WECC,0.272741395,874558.0847,867099.5949,882016.5745,0.000773105,-0.007761784,0.009307994
3/7/2006,EAST,0.322145198,5055079.17,5021349.516,5088808.825,0.005758397,-0.000952454,0.012469248
3/7/2006,ERCOT,0.280896147,579896.3013,574185.0008,585607.6018,-0.002133273,-0.011961094,0.007694547
