date,month,year,co2mass,gasprice,coalprice,load,costratio
1/1/2006,1,2006,4.548660434,9.3413134,2.0598862,6.454708,0.220513552
1/2/2006,1,2006,4.780283053,9.3413134,2.0598862,6.744459,0.220513552
1/3/2006,1,2006,5.203013291,9.7069626,2.0598862,7.3110675,0.212207081
1/4/2006,1,2006,5.281134819,9.2032948,2.0598862,7.412906,0.223820517
1/5/2006,1,2006,5.392328705,9.2486582,2.0598862,7.4983695,0.222722708
1/6/2006,1,2006,5.607188021,9.0900459,2.0598862,7.83847,0.226608999
1/7/2006,1,2006,5.350078137,9.0900459,2.0598862,7.5363575,0.226608999
1/8/2006,1,2006,4.922790206,9.0900459,2.0598862,6.945477,0.226608999
1/9/2006,1,2006,5.168949078,8.6416359,2.0598862,7.2954085,0.238367622
1/10/2006,1,2006,5.188420014,8.4733162,2.0598862,7.366429,0.243102718
1/11/2006,1,2006,5.132423913,8.5183449,2.0598862,7.3302775,0.241817656
1/12/2006,1,2006,5.065140187,8.6375437,2.0598862,7.2291755,0.238480553
1/13/2006,1,2006,5.051789771,8.5444803,2.0598862,7.2251845,0.241077997
1/14/2006,1,2006,5.005502682,8.5444803,2.0598862,7.129371,0.241077997
1/15/2006,1,2006,5.062069673,8.5444803,2.0598862,7.1850365,0.241077997
1/16/2006,1,2006,5.308716941,8.5444803,2.0598862,7.5036385,0.241077997
1/17/2006,1,2006,5.407724353,8.715538,2.0598862,7.5927425,0.236346419
1/18/2006,1,2006,5.508931608,8.6975079,2.0598862,7.750534,0.23683637
1/19/2006,1,2006,5.398889378,8.1053553,2.0598862,7.626292,0.254138915
1/20/2006,1,2006,5.067086169,8.6605062,2.0598862,7.2351995,0.237848245
1/21/2006,1,2006,4.656395193,8.6605062,2.0598862,6.726732,0.237848245
1/22/2006,1,2006,4.741157475,8.6605062,2.0598862,6.8177145,0.237848245
1/23/2006,1,2006,5.251895863,8.1695328,2.0598862,7.5615485,0.252142473
1/24/2006,1,2006,5.210038044,8.18606,2.0598862,7.517225,0.251633411
1/25/2006,1,2006,5.397830397,8.3704176,2.0598862,7.6754605,0.246091211
1/26/2006,1,2006,5.519836867,7.698235,2.0598862,7.883575,0.267579023
1/27/2006,1,2006,5.311457861,8.034462,2.0598862,7.624361,0.256381348
1/28/2006,1,2006,4.699062183,8.034462,2.0598862,6.7761455,0.256381348
1/29/2006,1,2006,4.377918229,8.034462,2.0598862,6.435252,0.256381348
1/30/2006,1,2006,4.969410604,8.1798334,2.0598862,7.181406,0.251824958
1/31/2006,1,2006,5.196668712,8.5908794,2.0598862,7.488683,0.239775942
2/1/2006,2,2006,5.281532958,8.5373983,2.0730097,7.4808615,0.242815156
2/2/2006,2,2006,5.195331594,7.8708,2.0730097,7.3206185,0.263379796
2/3/2006,2,2006,4.965498737,7.9270802,2.0730097,7.040895,0.261509868
2/4/2006,2,2006,4.888371471,7.9270802,2.0730097,6.890477,0.261509868
2/5/2006,2,2006,5.084608195,7.9270802,2.0730097,7.076854,0.261509868
2/6/2006,2,2006,5.596277551,8.2419081,2.0730097,7.79002,0.251520604
2/7/2006,2,2006,5.600192067,7.8234591,2.0730097,7.8050385,0.264973546
2/8/2006,2,2006,5.711717044,7.967936,2.0730097,7.9449445,0.26016897
2/9/2006,2,2006,5.747408714,7.678463,2.0730097,8.0342125,0.269977169
2/10/2006,2,2006,5.684192366,7.780746,2.0730097,7.924176,0.266428142
2/11/2006,2,2006,5.319564969,7.780746,2.0730097,7.3968655,0.266428142
2/12/2006,2,2006,5.444019135,7.780746,2.0730097,7.5755185,0.266428142
2/13/2006,2,2006,5.937613825,7.4614468,2.0730097,8.3389645,0.277829455
2/14/2006,2,2006,5.660410967,7.0712848,2.0730097,7.9286445,0.293158847
2/15/2006,2,2006,5.385986195,7.3808818,2.0730097,7.434129,0.280862064
2/16/2006,2,2006,5.212193092,7.3164468,2.0730097,7.212486,0.28333558
2/17/2006,2,2006,5.317102573,7.703651,2.0730097,7.3663895,0.269094446
2/18/2006,2,2006,5.568719418,7.703651,2.0730097,7.6900795,0.269094446
2/19/2006,2,2006,5.64051007,7.703651,2.0730097,7.815341,0.269094446
2/20/2006,2,2006,5.762520742,7.703651,2.0730097,8.0189665,0.269094446
2/21/2006,2,2006,5.556652961,7.4556899,2.0730097,7.707632,0.278043981
2/22/2006,2,2006,5.43599543,7.525753,2.0730097,7.536887,0.275455453
2/23/2006,2,2006,5.38555885,7.2880759,2.0730097,7.410349,0.284438544
2/24/2006,2,2006,5.357609814,7.5928459,2.0730097,7.386715,0.273021437
2/25/2006,2,2006,4.997834895,7.5928459,2.0730097,6.9466435,0.273021437
2/26/2006,2,2006,5.056101493,7.5928459,2.0730097,7.0287675,0.273021437
2/27/2006,2,2006,5.554041217,7.1143718,2.0730097,7.775954,0.29138338
2/28/2006,2,2006,5.33500403,6.594418,2.0730097,7.378602,0.31435825
3/1/2006,3,2006,5.134045786,6.5809369,2.0909662,7.113074,0.317730778
3/2/2006,3,2006,5.15456893,6.7804389,2.0909662,7.1390775,0.308382131
3/3/2006,3,2006,5.267474331,6.6022959,2.0909662,7.275971,0.316702891
3/4/2006,3,2006,5.011976317,6.6022959,2.0909662,6.9103175,0.316702891
3/5/2006,3,2006,4.805322386,6.6022959,2.0909662,6.613891,0.316702891
3/6/2006,3,2006,5.171221467,6.476491,2.0909662,7.182083,0.322854799
3/7/2006,3,2006,5.21978629,6.490757,2.0909662,7.2569075,0.322145198
3/8/2006,3,2006,5.214721497,6.3843498,2.0909662,7.216848,0.327514354
3/9/2006,3,2006,4.985686625,6.2358398,2.0909662,6.9339545,0.335314291
3/10/2006,3,2006,4.836299805,6.2989359,2.0909662,6.755002,0.331955466
3/11/2006,3,2006,4.486706087,6.2989359,2.0909662,6.2710545,0.331955466
3/12/2006,3,2006,4.358201948,6.2989359,2.0909662,6.1556605,0.331955466
3/13/2006,3,2006,4.869409679,6.7621608,2.0909662,6.873096,0.309215687
3/14/2006,3,2006,4.987923404,7.1455808,2.0909662,7.0030475,0.292623687
3/15/2006,3,2006,5.058446565,7.0788002,2.0909662,7.1203835,0.295384266
3/16/2006,3,2006,5.078512371,7.137692,2.0909662,7.0691105,0.292947104
3/17/2006,3,2006,5.037590686,7.1190538,2.0909662,6.9891445,0.293714061
3/18/2006,3,2006,4.775401344,7.1190538,2.0909662,6.6547645,0.293714061
3/19/2006,3,2006,4.702779593,7.1190538,2.0909662,6.5517375,0.293714061
3/20/2006,3,2006,5.270727481,7.054873,2.0909662,7.401027,0.296386087
3/21/2006,3,2006,5.386069118,6.9310131,2.0909662,7.5943685,0.301682621
3/22/2006,3,2006,5.328357282,7.0722818,2.0909662,7.501243,0.295656516
3/23/2006,3,2006,5.287585133,7.0610399,2.0909662,7.376986,0.296127232
3/24/2006,3,2006,5.18736271,7.2656751,2.0909662,7.215378,0.287786912
3/25/2006,3,2006,4.878386003,7.2656751,2.0909662,6.727676,0.287786912
3/26/2006,3,2006,4.703303706,7.2656751,2.0909662,6.5056435,0.287786912
3/27/2006,3,2006,5.067784367,6.86518,2.0909662,7.0854705,0.304575583
3/28/2006,3,2006,4.998658278,6.9572792,2.0909662,6.9334545,0.300543667
3/29/2006,3,2006,4.879184472,6.9152842,2.0909662,6.809752,0.302368802
3/30/2006,3,2006,4.834232446,6.9202442,2.0909662,6.7853675,0.302152083
3/31/2006,3,2006,4.753817813,6.883471,2.0909662,6.664354,0.303766254
4/1/2006,4,2006,4.42613662,6.883471,2.0443544,6.322878,0.296994699
4/2/2006,4,2006,4.315213274,6.883471,2.0443544,6.1556185,0.296994699
4/3/2006,4,2006,4.825907063,7.218883,2.0443544,6.9874065,0.283195392
4/4/2006,4,2006,4.850158314,7.307405,2.0443544,7.006486,0.279764759
4/5/2006,4,2006,4.861103065,7.0463648,2.0443544,7.0455865,0.290128947
4/6/2006,4,2006,4.794212543,7.1439228,2.0443544,7.0189345,0.286166922
4/7/2006,4,2006,4.773451723,6.8233662,2.0443544,6.9664365,0.299610828
4/8/2006,4,2006,4.451058048,6.8233662,2.0443544,6.4726935,0.299610828
4/9/2006,4,2006,4.309002994,6.8233662,2.0443544,6.2516955,0.299610828
4/10/2006,4,2006,4.731274178,6.7896709,2.0443544,6.892595,0.301097716
4/11/2006,4,2006,4.722089317,6.8403258,2.0443544,6.871481,0.298867987
4/12/2006,4,2006,4.75918934,6.5751662,2.0443544,6.8982435,0.310920567
4/13/2006,4,2006,4.784307091,6.3657918,2.0443544,6.993984,0.321146915
4/14/2006,4,2006,4.647375738,6.3657918,2.0443544,6.7619795,0.321146915
4/15/2006,4,2006,4.39712852,6.3657918,2.0443544,6.455989,0.321146915
4/16/2006,4,2006,4.223819444,6.3657918,2.0443544,6.157836,0.321146915
4/17/2006,4,2006,4.850455928,7.0327229,2.0443544,7.08723,0.290691732
4/18/2006,4,2006,4.957550379,7.393055,2.0443544,7.224042,0.276523629
4/19/2006,4,2006,4.934098194,7.5686808,2.0443544,7.1847955,0.270107097
4/20/2006,4,2006,4.93209839,7.8844609,2.0443544,7.1920705,0.259289053
4/21/2006,4,2006,4.869248413,7.4736681,2.0443544,7.033389,0.273540967
4/22/2006,4,2006,4.503740838,7.4736681,2.0443544,6.533995,0.273540967
4/23/2006,4,2006,4.417799873,7.4736681,2.0443544,6.3743545,0.273540967
4/24/2006,4,2006,4.942807875,7.6013842,2.0443544,7.20959,0.268945017
4/25/2006,4,2006,4.964663733,7.3127408,2.0443544,7.238857,0.279560627
4/26/2006,4,2006,4.872361731,7.0669999,2.0443544,7.021144,0.289281793
4/27/2006,4,2006,4.834165382,6.734489,2.0443544,6.9515795,0.303564888
4/28/2006,4,2006,4.684348009,6.4918489,2.0443544,6.76813,0.314910965
4/29/2006,4,2006,4.215307163,6.4918489,2.0443544,6.1783335,0.314910965
4/30/2006,4,2006,4.142057149,6.4918489,2.0443544,6.0002935,0.314910965
5/1/2006,5,2006,4.763848706,6.433435,2.032479,6.5619645,0.315924386
5/2/2006,5,2006,4.849480012,6.6287751,2.032479,6.7212025,0.306614566
5/3/2006,5,2006,4.990792447,6.5603838,2.032479,6.885345,0.30981099
5/4/2006,5,2006,4.990519295,6.4182611,2.032479,6.91748,0.316671287
5/5/2006,5,2006,4.902018648,6.6328568,2.032479,6.747922,0.306425883
5/6/2006,5,2006,4.474895959,6.6328568,2.032479,6.147488,0.306425883
5/7/2006,5,2006,4.295774526,6.6328568,2.032479,5.9088725,0.306425883
5/8/2006,5,2006,4.849086673,6.4619169,2.032479,6.751815,0.3145319
5/9/2006,5,2006,4.895075683,6.4722881,2.032479,6.863901,0.314027894
5/10/2006,5,2006,4.911249822,6.4370999,2.032479,6.90806,0.315744517
5/11/2006,5,2006,4.827647928,6.7609639,2.032479,6.768609,0.300619709
5/12/2006,5,2006,4.748412793,6.2396169,2.032479,6.6219275,0.325737787
5/13/2006,5,2006,4.356373103,6.2396169,2.032479,6.1067135,0.325737787
5/14/2006,5,2006,4.174985742,6.2396169,2.032479,5.8692765,0.325737787
5/15/2006,5,2006,4.770127801,5.8857069,2.032479,6.665481,0.345324535
5/16/2006,5,2006,4.711173383,5.9967461,2.032479,6.583528,0.338930308
5/17/2006,5,2006,4.746083797,6.1508088,2.032479,6.657555,0.330440933
5/18/2006,5,2006,4.855643066,5.843091,2.032479,6.767453,0.347843119
5/19/2006,5,2006,4.919709946,5.8183718,2.032479,6.854606,0.349320922
5/20/2006,5,2006,4.729873651,5.8183718,2.032479,6.5112985,0.349320922
5/21/2006,5,2006,4.707120127,5.8183718,2.032479,6.3740235,0.349320922
5/22/2006,5,2006,5.212246893,5.9955959,2.032479,7.10759,0.338995328
5/23/2006,5,2006,5.325501161,6.3547978,2.032479,7.2194555,0.31983378
5/24/2006,5,2006,5.463703779,6.0515022,2.032479,7.4196355,0.335863548
5/25/2006,5,2006,5.599660964,5.8904848,2.032479,7.6331975,0.345044435
5/26/2006,5,2006,5.618016551,5.745698,2.032479,7.676737,0.353739267
5/27/2006,5,2006,5.355292433,5.745698,2.032479,7.2906415,0.353739267
5/28/2006,5,2006,5.412705214,5.745698,2.032479,7.370902,0.353739267
5/29/2006,5,2006,5.692535962,5.745698,2.032479,7.6918985,0.353739267
5/30/2006,5,2006,6.242312891,6.3605518,2.032479,8.542448,0.319544446
5/31/2006,5,2006,6.207063975,6.064682,2.032479,8.418321,0.335133648
6/1/2006,6,2006,6.029223674,6.3422909,1.9801198,8.418332,0.312208921
6/2/2006,6,2006,5.769398301,6.278398,1.9801198,8.0484705,0.315386154
6/3/2006,6,2006,5.129836416,6.278398,1.9801198,7.152749,0.315386154
6/4/2006,6,2006,4.875900567,6.278398,1.9801198,6.7984265,0.315386154
6/5/2006,6,2006,5.434354864,6.438765,1.9801198,7.610792,0.307530994
6/6/2006,6,2006,5.554507346,6.165163,1.9801198,7.7684515,0.321178824
6/7/2006,6,2006,5.664243331,5.8924308,1.9801198,7.9366575,0.336044642
6/8/2006,6,2006,5.788444087,5.9068189,1.9801198,8.1158045,0.335226089
6/9/2006,6,2006,5.646609074,6.084661,1.9801198,7.9858665,0.325428122
6/10/2006,6,2006,5.167939326,6.084661,1.9801198,7.311066,0.325428122
6/11/2006,6,2006,4.953934572,6.084661,1.9801198,6.992993,0.325428122
6/12/2006,6,2006,5.435647938,6.076056,1.9801198,7.6461225,0.325888998
6/13/2006,6,2006,5.495458211,6.0048828,1.9801198,7.7422725,0.329751615
6/14/2006,6,2006,5.716029199,6.1423092,1.9801198,7.999968,0.322373839
6/15/2006,6,2006,5.965802019,6.5440049,1.9801198,8.2486835,0.302585317
6/16/2006,6,2006,6.150741228,7.0710249,1.9801198,8.512495,0.280032927
6/17/2006,6,2006,5.865236142,7.0710249,1.9801198,8.0230455,0.280032927
6/18/2006,6,2006,5.709779537,7.0710249,1.9801198,7.783944,0.280032927
6/19/2006,6,2006,6.344751197,6.8209758,1.9801198,8.730613,0.290298611
6/20/2006,6,2006,6.381215101,6.7399611,1.9801198,8.831921,0.293788016
6/21/2006,6,2006,6.527795585,6.6707721,1.9801198,9.014726,0.296835174
6/22/2006,6,2006,6.653162119,6.6613569,1.9801198,9.137724,0.297254723
6/23/2006,6,2006,6.2857167,6.1243572,1.9801198,8.66658,0.323318797
6/24/2006,6,2006,5.75567868,6.1243572,1.9801198,7.8344015,0.323318797
6/25/2006,6,2006,5.418263173,6.1243572,1.9801198,7.3582555,0.323318797
6/26/2006,6,2006,5.928569958,5.9089308,1.9801198,8.149804,0.335106277
6/27/2006,6,2006,6.030057502,6.017364,1.9801198,8.3747365,0.329067645
6/28/2006,6,2006,6.122135278,6.1226592,1.9801198,8.527261,0.323408463
6/29/2006,6,2006,6.136835727,6.223207,1.9801198,8.548205,0.318183181
6/30/2006,6,2006,6.066853723,5.7838449,1.9801198,8.441359,0.342353544
7/1/2006,7,2006,5.862720901,5.7838449,1.9806747,8.03681,0.342449484
7/2/2006,7,2006,5.937407113,5.7838449,1.9806747,8.0671975,0.342449484
7/3/2006,7,2006,6.264730177,5.7838449,1.9806747,8.534428,0.342449484
7/4/2006,7,2006,5.897677831,5.7838449,1.9806747,7.936069,0.342449484
7/5/2006,7,2006,6.020473282,5.7324061,1.9806747,8.147594,0.345522398
7/6/2006,7,2006,5.758092016,5.3161368,1.9806747,7.848549,0.372577828
7/7/2006,7,2006,5.625036392,5.2157712,1.9806747,7.7368885,0.379747237
7/8/2006,7,2006,5.448955653,5.2157712,1.9806747,7.4704535,0.379747237
7/9/2006,7,2006,5.531896114,5.2157712,1.9806747,7.564089,0.379747237
7/10/2006,7,2006,6.280947774,5.4090991,1.9806747,8.518818,0.3661746
7/11/2006,7,2006,6.505195983,5.6573949,1.9806747,8.837068,0.350103667
7/12/2006,7,2006,6.639204118,5.932395,1.9806747,9.042352,0.33387438
7/13/2006,7,2006,6.770983116,6.1827412,1.9806747,9.202717,0.320355427
7/14/2006,7,2006,6.840381572,6.4661798,1.9806747,9.300605,0.306312964
7/15/2006,7,2006,6.602342154,6.4661798,1.9806747,8.987622,0.306312964
7/16/2006,7,2006,6.657082497,6.4661798,1.9806747,9.03656,0.306312964
7/17/2006,7,2006,7.357015568,6.6463289,1.9806747,10.025698,0.298010335
7/18/2006,7,2006,7.247663217,6.2858701,1.9806747,9.857491,0.315099528
7/19/2006,7,2006,7.063025851,6.113658,1.9806747,9.607122,0.323975384
7/20/2006,7,2006,6.928300629,6.212554,1.9806747,9.42721,0.318818106
7/21/2006,7,2006,6.705594935,6.0091701,1.9806747,9.14679,0.329608693
7/22/2006,7,2006,5.874612797,6.0091701,1.9806747,8.0157515,0.329608693
7/23/2006,7,2006,5.587731222,6.0091701,1.9806747,7.639099,0.329608693
7/24/2006,7,2006,6.331428176,6.5293078,1.9806747,8.742235,0.303351406
7/25/2006,7,2006,6.670871406,7.0250578,1.9806747,9.17041,0.281944257
7/26/2006,7,2006,6.912412618,6.9389768,1.9806747,9.421765,0.285441897
7/27/2006,7,2006,6.97135746,7.2706771,1.9806747,9.481383,0.272419566
7/28/2006,7,2006,6.928564129,7.4281082,1.9806747,9.447323,0.266645914
7/29/2006,7,2006,6.606989154,7.4281082,1.9806747,8.999064,0.266645914
7/30/2006,7,2006,6.59120886,7.4281082,1.9806747,8.969296,0.266645914
7/31/2006,7,2006,7.352545362,8.3300962,1.9806747,10.038695,0.237773328
8/1/2006,8,2006,7.664521272,8.9317589,1.971597,10.555637,0.220740061
8/2/2006,8,2006,7.68191794,8.9313717,1.971597,10.617239,0.22074963
8/3/2006,8,2006,7.310331031,7.8096619,1.971597,10.169437,0.252456127
8/4/2006,8,2006,6.949143934,7.5564532,1.971597,9.574393,0.260915663
8/5/2006,8,2006,6.316682732,7.5564532,1.971597,8.709089,0.260915663
8/6/2006,8,2006,6.253946653,7.5564532,1.971597,8.610835,0.260915663
8/7/2006,8,2006,7.031891812,7.132906,1.971597,9.678638,0.276408661
8/8/2006,8,2006,6.859809253,7.210794,1.971597,9.429544,0.27342301
8/9/2006,8,2006,6.726520719,7.7280941,1.971597,9.229512,0.255120729
8/10/2006,8,2006,6.753216575,8.0332794,1.971597,9.23264,0.24542866
8/11/2006,8,2006,6.359414643,7.44807,1.971597,8.690202,0.264712469
8/12/2006,8,2006,5.75320734,7.44807,1.971597,7.8815525,0.264712469
8/13/2006,8,2006,5.668361815,7.44807,1.971597,7.732289,0.264712469
8/14/2006,8,2006,6.457200977,6.9169211,1.971597,8.847588,0.285039683
8/15/2006,8,2006,6.491452613,6.9366579,1.971597,8.921206,0.284228663
8/16/2006,8,2006,6.474864465,7.1406121,1.971597,8.871467,0.276110363
8/17/2006,8,2006,6.579879736,6.8509059,1.971597,8.975191,0.28778632
8/18/2006,8,2006,6.603580644,6.720437,1.971597,9.011431,0.293373333
8/19/2006,8,2006,6.236582174,6.720437,1.971597,8.438786,0.293373333
8/20/2006,8,2006,6.004763617,6.720437,1.971597,8.1417085,0.293373333
8/21/2006,8,2006,6.418857786,6.8975611,1.971597,8.728065,0.28583973
8/22/2006,8,2006,6.464856653,7.0252528,1.971597,8.785536,0.280644278
8/23/2006,8,2006,6.466051802,7.3041821,1.971597,8.819974,0.269927142
8/24/2006,8,2006,6.392436556,7.2925458,1.971597,8.746451,0.27035785
8/25/2006,8,2006,6.366691667,7.3733282,1.971597,8.769401,0.267395801
8/26/2006,8,2006,5.989064891,7.3733282,1.971597,8.1997855,0.267395801
8/27/2006,8,2006,5.869000275,7.3733282,1.971597,7.9720375,0.267395801
8/28/2006,8,2006,6.407226231,6.6959481,1.971597,8.793014,0.294446279
8/29/2006,8,2006,6.338298403,6.4152961,1.971597,8.712621,0.307327514
8/30/2006,8,2006,6.0843173,6.4308772,1.971597,8.278783,0.306582903
8/31/2006,8,2006,5.87088414,5.7727032,1.971597,7.9712085,0.341537912
9/1/2006,9,2006,5.562754619,5.1239362,1.9550129,8.394536,0.381545129
9/2/2006,9,2006,4.987947737,5.1239362,1.9550129,7.558553,0.381545129
9/3/2006,9,2006,4.854360416,5.1239362,1.9550129,7.328797,0.381545129
9/4/2006,9,2006,4.991494223,5.1239362,1.9550129,7.506558,0.381545129
9/5/2006,9,2006,5.501615974,5.529326,1.9550129,8.306461,0.353571647
9/6/2006,9,2006,5.624293205,5.7754078,1.9550129,8.508444,0.338506469
9/7/2006,9,2006,5.671699881,5.737596,1.9550129,8.593491,0.340737288
9/8/2006,9,2006,5.694084982,5.368392,1.9550129,8.615507,0.36417104
9/9/2006,9,2006,5.317587193,5.368392,1.9550129,8.0126455,0.36417104
9/10/2006,9,2006,5.148320226,5.368392,1.9550129,7.7387215,0.36417104
9/11/2006,9,2006,5.596741782,5.4406762,1.9550129,8.436559,0.359332706
9/12/2006,9,2006,5.478036221,5.6501279,1.9550129,8.223273,0.34601215
9/13/2006,9,2006,5.374297113,5.3951378,1.9550129,8.0894945,0.362365703
9/14/2006,9,2006,5.424169655,5.0578928,1.9550129,8.238618,0.386527152
9/15/2006,9,2006,5.430664483,4.3557601,1.9550129,8.273435,0.448833925
9/16/2006,9,2006,5.136272029,4.3557601,1.9550129,7.8510915,0.448833925
9/17/2006,9,2006,5.093274614,4.3557601,1.9550129,7.7272815,0.448833925
9/18/2006,9,2006,5.561828226,5.070416,1.9550129,8.443507,0.385572486
9/19/2006,9,2006,5.491366864,5.0393462,1.9550129,8.212374,0.387949711
9/20/2006,9,2006,5.23025498,4.8331542,1.9550129,7.790094,0.404500419
9/21/2006,9,2006,5.138740377,4.6165252,1.9550129,7.6801865,0.423481475
9/22/2006,9,2006,5.247771951,4.4046521,1.9550129,7.974915,0.443851831
9/23/2006,9,2006,5.086432237,4.4046521,1.9550129,7.741938,0.443851831
9/24/2006,9,2006,4.915896504,4.4046521,1.9550129,7.419477,0.443851831
9/25/2006,9,2006,5.208668721,4.2758098,1.9550129,7.879381,0.457226348
9/26/2006,9,2006,5.147555082,4.3707461,1.9550129,7.8490125,0.447295005
9/27/2006,9,2006,5.103516307,4.382174,1.9550129,7.871327,0.446128543
9/28/2006,9,2006,5.043286687,4.151443,1.9550129,7.7182935,0.470923701
9/29/2006,9,2006,4.848015126,3.658052,1.9550129,7.449005,0.534440981
9/30/2006,9,2006,4.545583972,3.658052,1.9550129,6.9629225,0.534440981
10/1/2006,10,2006,4.593579481,3.658052,1.9933079,6.6289085,0.544909668
10/2/2006,10,2006,5.251540354,4.1690311,1.9933079,7.600244,0.478122579
10/3/2006,10,2006,5.398233031,4.121172,1.9933079,7.8477905,0.483675008
10/4/2006,10,2006,5.444864577,4.4870701,1.9933079,7.8766765,0.444233733
10/5/2006,10,2006,5.254305836,4.7050381,1.9933079,7.5195185,0.423653934
10/6/2006,10,2006,5.0530551,4.3340168,1.9933079,7.193426,0.459921591
10/7/2006,10,2006,4.607975276,4.3340168,1.9933079,6.48812,0.459921591
10/8/2006,10,2006,4.48322499,4.3340168,1.9933079,6.2718465,0.459921591
10/9/2006,10,2006,5.073692405,5.111361,1.9933079,7.0685115,0.389975957
10/10/2006,10,2006,5.159641231,5.1973238,1.9933079,7.1656195,0.383525825
10/11/2006,10,2006,5.15853614,5.7229891,1.9933079,7.2104515,0.348298392
10/12/2006,10,2006,5.165550265,5.2161741,1.9933079,7.234463,0.382139833
10/13/2006,10,2006,5.058914089,4.3612418,1.9933079,7.103781,0.457050535
10/14/2006,10,2006,4.695470136,4.3612418,1.9933079,6.542431,0.457050535
10/15/2006,10,2006,4.670790304,4.3612418,1.9933079,6.3741815,0.457050535
10/16/2006,10,2006,5.177774745,5.2412901,1.9933079,7.15867,0.380308638
10/17/2006,10,2006,5.223765937,6.3259768,1.9933079,7.274402,0.315098832
10/18/2006,10,2006,5.302272002,6.2243991,1.9933079,7.3728685,0.320241017
10/19/2006,10,2006,5.285245792,6.9060979,1.9933079,7.365444,0.288630125
10/20/2006,10,2006,5.200673242,7.0207429,1.9933079,7.229224,0.283916948
10/21/2006,10,2006,4.821398574,7.0207429,1.9933079,6.6362415,0.283916948
10/22/2006,10,2006,4.778044356,7.0207429,1.9933079,6.5612545,0.283916948
10/23/2006,10,2006,5.220667985,7.578361,1.9933079,7.3812065,0.263026253
10/24/2006,10,2006,5.282702981,7.4158869,1.9933079,7.42064,0.268788875
10/25/2006,10,2006,5.287406418,7.488379,1.9933079,7.3732175,0.266186834
10/26/2006,10,2006,5.263771135,8.0946751,1.9933079,7.31228,0.246249278
10/27/2006,10,2006,5.195221122,7.4959192,1.9933079,7.209527,0.265919075
10/28/2006,10,2006,4.771314101,7.4959192,1.9933079,6.5701605,0.265919075
10/29/2006,10,2006,4.665226175,7.4959192,1.9933079,6.3350155,0.265919075
10/30/2006,10,2006,5.131305741,7.1812711,1.9933079,7.083724,0.277570345
10/31/2006,10,2006,5.215547289,6.8369689,1.9933079,7.1222975,0.291548481
11/1/2006,11,2006,5.288260919,7.4441891,1.937487,7.187633,0.260268375
11/2/2006,11,2006,5.324865599,7.505137,1.937487,7.313262,0.258154781
11/3/2006,11,2006,5.435930286,7.378737,1.937487,7.4702705,0.262577051
11/4/2006,11,2006,5.12724063,7.378737,1.937487,6.9685185,0.262577051
11/5/2006,11,2006,4.891773903,7.378737,1.937487,6.577988,0.262577051
11/6/2006,11,2006,5.176135355,6.6912432,1.937487,7.142574,0.289555609
11/7/2006,11,2006,5.145490295,6.7151151,1.937487,7.0856165,0.288526253
11/8/2006,11,2006,5.083627161,7.4734888,1.937487,7.0109785,0.259247997
11/9/2006,11,2006,5.034022431,7.3505349,1.937487,6.9331115,0.263584491
11/10/2006,11,2006,5.001393809,7.1220241,1.937487,6.872095,0.272041624
11/11/2006,11,2006,4.758598903,7.1220241,1.937487,6.475846,0.272041624
11/12/2006,11,2006,4.750806547,7.1220241,1.937487,6.498016,0.272041624
11/13/2006,11,2006,5.234018365,7.313828,1.937487,7.233721,0.264907378
11/14/2006,11,2006,5.212641933,7.4542832,1.937487,7.2024095,0.259915937
11/15/2006,11,2006,5.177114125,7.446528,1.937487,7.225194,0.260186627
11/16/2006,11,2006,5.176851351,7.6139922,1.937487,7.301756,0.254464012
11/17/2006,11,2006,5.136063198,7.3096018,1.937487,7.205205,0.26506054
11/18/2006,11,2006,4.907589807,7.3096018,1.937487,6.76762,0.26506054
11/19/2006,11,2006,4.91146154,7.3096018,1.937487,6.725768,0.26506054
11/20/2006,11,2006,5.421451803,7.774672,1.937487,7.6120355,0.249204983
11/21/2006,11,2006,5.526986791,7.4829359,1.937487,7.7569095,0.2589207
11/22/2006,11,2006,5.388105257,7.219295,1.937487,7.5377165,0.268376206
11/23/2006,11,2006,4.488065625,7.219295,1.937487,6.3729155,0.268376206
11/24/2006,11,2006,4.458068373,7.219295,1.937487,6.335599,0.268376206
11/25/2006,11,2006,4.426289333,7.219295,1.937487,6.3423365,0.268376206
11/26/2006,11,2006,4.462632094,7.219295,1.937487,6.339303,0.268376206
11/27/2006,11,2006,5.031832993,7.405087,1.937487,7.1047885,0.261642706
11/28/2006,11,2006,5.076180776,7.4942832,1.937487,7.166668,0.258528661
11/29/2006,11,2006,5.102041348,7.7694411,1.937487,7.197287,0.249372764
11/30/2006,11,2006,5.223354781,8.3649035,1.937487,7.382717,0.231620963
12/1/2006,12,2006,5.268907605,8.4323292,1.9475889,7.8087555,0.230966896
12/2/2006,12,2006,5.197995706,8.4323292,1.9475889,7.572057,0.230966896
12/3/2006,12,2006,5.318904295,8.4323292,1.9475889,7.6469245,0.230966896
12/4/2006,12,2006,5.89034181,7.9162169,1.9475889,8.622316,0.246025207
12/5/2006,12,2006,5.915327488,7.4290771,1.9475889,8.664464,0.262157583
12/6/2006,12,2006,5.717071393,7.5241718,1.9475889,8.3783745,0.258844289
12/7/2006,12,2006,5.818296924,7.7749391,1.9475889,8.522943,0.250495711
