date,month,year,co2mass,gasprice,coalprice,load
7/18/2010,7,2010,6289149.16,4.7332368,2.46752,8533790
7/19/2010,7,2010,6775905.025,4.6000051,2.46752,9209455
7/20/2010,7,2010,6802350.567,4.6726222,2.46752,9234946
7/21/2010,7,2010,6958941.814,4.7951961,2.46752,9471165
7/22/2010,7,2010,6904669.714,4.7638488,2.46752,9465436
7/23/2010,7,2010,7013327.311,4.7536731,2.46752,9634745
7/24/2010,7,2010,6821167.326,4.7536731,2.46752,9224441
7/25/2010,7,2010,6478339.219,4.7536731,2.46752,8699095
7/26/2010,7,2010,6610254.366,4.7035308,2.46752,9050756
7/27/2010,7,2010,6624866.161,4.7469459,2.46752,9137212
7/28/2010,7,2010,6864071.844,4.7751431,2.46752,9438640
7/29/2010,7,2010,6816687.557,4.8254762,2.46752,9300274
7/30/2010,7,2010,6409723.194,4.7960558,2.46752,8752830
7/31/2010,7,2010,5962942.505,4.7960558,2.46752,8143228.5
8/1/2010,8,2010,5900295.345,4.7960558,2.4421058,8133582.5
8/2/2010,8,2010,6586596.389,4.9324112,2.4421058,9084283
8/3/2010,8,2010,6932154.015,4.8560352,2.4421058,9490866
8/4/2010,8,2010,7131756.378,4.8603978,2.4421058,9780821
8/5/2010,8,2010,6925301.843,4.8897848,2.4421058,9466851
8/6/2010,8,2010,6452954.748,4.6677189,2.4421058,8878137
8/7/2010,8,2010,5879637.474,4.6677189,2.4421058,8162464
8/8/2010,8,2010,6046837.876,4.6677189,2.4421058,8348224
8/9/2010,8,2010,6979818.424,4.6143618,2.4421058,9551929
8/10/2010,8,2010,7186081.147,4.5331349,2.4421058,9822580
8/11/2010,8,2010,7234540.959,4.4643211,2.4421058,9856942
8/12/2010,8,2010,7077558.711,4.4821072,2.4421058,9733489
8/13/2010,8,2010,6770643.002,4.3785892,2.4421058,9374363
8/14/2010,8,2010,6257491.678,4.3785892,2.4421058,8602414
8/15/2010,8,2010,6037075.64,4.3785892,2.4421058,8298462.5
8/16/2010,8,2010,6502794.175,4.4164238,2.4421058,8903482
8/17/2010,8,2010,6499060.771,4.3065672,2.4421058,8779705
8/18/2010,8,2010,6358920.167,4.331883,2.4421058,8675158
8/19/2010,8,2010,6529574.094,4.2722502,2.4421058,9019313
8/20/2010,8,2010,6617612.288,4.149375,2.4421058,9150782
8/21/2010,8,2010,6089924.107,4.149375,2.4421058,8402256
8/22/2010,8,2010,6026808.026,4.149375,2.4421058,8255778.5
8/23/2010,8,2010,6214566.049,4.0869842,2.4421058,8631434
8/24/2010,8,2010,5826349.803,4.0522299,2.4421058,8154817.5
8/25/2010,8,2010,5768312.178,3.955811,2.4421058,8006072.5
8/26/2010,8,2010,5735089.529,3.832113,2.4421058,8028930
8/27/2010,8,2010,5630214.663,3.744699,2.4421058,7952634.5
8/28/2010,8,2010,5415639.042,3.744699,2.4421058,7668525.5
8/29/2010,8,2010,5623629.56,3.744699,2.4421058,7927776.5
8/30/2010,8,2010,6380748.052,3.8240299,2.4421058,8928019
8/31/2010,8,2010,6584347.749,3.8571291,2.4421058,9153563
9/1/2010,9,2010,6481484.189,3.8434069,2.5591302,9640102
9/2/2010,9,2010,6360808.804,3.8277631,2.5591302,9469961
9/3/2010,9,2010,5709539.075,3.7384291,2.5591302,8667199
9/4/2010,9,2010,4681602.897,3.7384291,2.5591302,7300130
9/5/2010,9,2010,4279151.57,3.7384291,2.5591302,6845601
9/6/2010,9,2010,4689459.496,3.7384291,2.5591302,7344398
9/7/2010,9,2010,5646933.149,3.8085539,2.5591302,8573694
9/8/2010,9,2010,5675041.823,3.797787,2.5591302,8533094
9/9/2010,9,2010,5341830.159,3.8036189,2.5591302,8167906.5
9/10/2010,9,2010,5289382.003,3.7889831,2.5591302,8085720
9/11/2010,9,2010,4932945.984,3.7889831,2.5591302,7599988.5
9/12/2010,9,2010,4845847.067,3.7889831,2.5591302,7395858.5
9/13/2010,9,2010,5310675.801,3.8966279,2.5591302,8121569.5
9/14/2010,9,2010,5340981.53,4.0843391,2.5591302,8117070.5
9/15/2010,9,2010,5340693.923,4.124764,2.5591302,8188401
9/16/2010,9,2010,5333870.665,4.1281161,2.5591302,8215300.5
9/17/2010,9,2010,5286762.356,4.1162882,2.5591302,8097598
9/18/2010,9,2010,4895386.953,4.1162882,2.5591302,7489109
9/19/2010,9,2010,4844529.273,4.1162882,2.5591302,7373937.5
9/20/2010,9,2010,5405082.987,4.0256739,2.5591302,8255194
9/21/2010,9,2010,5563892.629,4.0042081,2.5591302,8465129
9/22/2010,9,2010,5695876.23,4.091671,2.5591302,8633534
9/23/2010,9,2010,5771365.883,4.1585121,2.5591302,8833065
9/24/2010,9,2010,5650390.372,3.9694631,2.5591302,8634475
9/25/2010,9,2010,4945868.97,3.9694631,2.5591302,7621668.5
9/26/2010,9,2010,4319721.35,3.9694631,2.5591302,6802313
9/27/2010,9,2010,4693967.148,3.841466,2.5591302,7418794.5
9/28/2010,9,2010,4723980.63,3.851429,2.5591302,7495494
9/29/2010,9,2010,4641651.181,3.8411889,2.5591302,7407917
9/30/2010,9,2010,4746861.036,3.8390291,2.5591302,7549010.5
10/1/2010,10,2010,4485001.012,3.6639881,2.4634514,6989398
10/2/2010,10,2010,3963091.568,3.6639881,2.4634514,6268247.5
10/3/2010,10,2010,3883741.668,3.6639881,2.4634514,6066892
10/4/2010,10,2010,4374047.007,3.587394,2.4634514,6743352.5
10/5/2010,10,2010,4450328.494,3.5899301,2.4634514,6816950.5
10/6/2010,10,2010,4459973.991,3.6303849,2.4634514,6841681.5
10/7/2010,10,2010,4509454.55,3.628926,2.4634514,6869475
10/8/2010,10,2010,4452924.675,3.347306,2.4634514,6870584.5
10/9/2010,10,2010,4231336.106,3.347306,2.4634514,6447179
10/10/2010,10,2010,4170560.207,3.347306,2.4634514,6337357
10/11/2010,10,2010,4662050.399,3.466574,2.4634514,7098202.5
10/12/2010,10,2010,4668110.554,3.47068,2.4634514,7105368.5
10/13/2010,10,2010,4564619.761,3.6660841,2.4634514,6971961
10/14/2010,10,2010,4452388.141,3.6755891,2.4634514,6881761
10/15/2010,10,2010,4362863.417,3.486587,2.4634514,6708049.5
10/16/2010,10,2010,3996357.167,3.486587,2.4634514,6206496.5
10/17/2010,10,2010,3995965.925,3.486587,2.4634514,6082447.5
10/18/2010,10,2010,4499018.211,3.4478691,2.4634514,6796707.5
10/19/2010,10,2010,4553252.453,3.461884,2.4634514,6870567
10/20/2010,10,2010,4418766.906,3.5665309,2.4634514,6919207.5
10/21/2010,10,2010,4466338.829,3.5381141,2.4634514,6902975.5
10/22/2010,10,2010,4369976.119,3.1861269,2.4634514,6828038
10/23/2010,10,2010,4072384.313,3.1861269,2.4634514,6357424
10/24/2010,10,2010,4045459.654,3.1861269,2.4634514,6234911.5
10/25/2010,10,2010,4519854.668,3.20474,2.4634514,7027718
10/26/2010,10,2010,4622557.628,3.3646691,2.4634514,7234939.5
10/27/2010,10,2010,4674331.639,3.491415,2.4634514,7308719.5
10/28/2010,10,2010,4565095.151,3.4282341,2.4634514,7124170
10/29/2010,10,2010,4348959.062,3.3893011,2.4634514,6801153.5
10/30/2010,10,2010,4048429.687,3.3893011,2.4634514,6359357
10/31/2010,10,2010,4000535.992,3.3893011,2.4634514,6145934
11/1/2010,11,2010,4566631.784,3.488585,2.5285244,6666274
11/2/2010,11,2010,4606242.122,3.3300741,2.5285244,6740425
11/3/2010,11,2010,4539665.372,3.523654,2.5285244,6788244.5
11/4/2010,11,2010,4501803.208,3.709403,2.5285244,6755592.5
11/5/2010,11,2010,4641759.326,3.6113119,2.5285244,6753650.5
11/6/2010,11,2010,4415579.018,3.6113119,2.5285244,6475290
11/7/2010,11,2010,4322273.61,3.6113119,2.5285244,6380312
11/8/2010,11,2010,4654033.383,3.6529191,2.5285244,6832525
11/9/2010,11,2010,4557689.131,3.9619901,2.5285244,6699658.5
11/10/2010,11,2010,4556711.025,4.1529498,2.5285244,6639732.5
11/11/2010,11,2010,4622545.01,3.8406169,2.5285244,6639353.5
11/12/2010,11,2010,4596464.962,3.595118,2.5285244,6619761.5
11/13/2010,11,2010,4234817.783,3.595118,2.5285244,6205145.5
11/14/2010,11,2010,4245839.931,3.595118,2.5285244,6132621
11/15/2010,11,2010,4735703.738,3.6710479,2.5285244,6763522
11/16/2010,11,2010,4787405.18,3.796032,2.5285244,6812567
11/17/2010,11,2010,4732549.289,3.952076,2.5285244,6847343
11/18/2010,11,2010,4875140.913,4.0215931,2.5285244,7007048.5
11/19/2010,11,2010,4647906.995,3.9004591,2.5285244,6913671.5
11/20/2010,11,2010,4384324.483,3.9004591,2.5285244,6422547.5
11/21/2010,11,2010,4166718.685,3.9004591,2.5285244,6158255.5
11/22/2010,11,2010,4479477.908,4.134428,2.5285244,6652070
11/23/2010,11,2010,4603839.919,4.0929608,2.5285244,6747601.5
11/24/2010,11,2010,4648494.238,4.0627122,2.5285244,6952005.5
11/25/2010,11,2010,4160150.718,4.0627122,2.5285244,6152760
11/26/2010,11,2010,4268253.837,4.0627122,2.5285244,6393000.5
11/27/2010,11,2010,4473718.028,4.0627122,2.5285244,6639694
11/28/2010,11,2010,4459196.538,4.0627122,2.5285244,6662443.5
11/29/2010,11,2010,4857862.736,4.3737278,2.5285244,7194073
11/30/2010,11,2010,4885730.907,4.3209291,2.5285244,7189740
12/1/2010,12,2010,5140337.232,4.3787842,2.5057666,7216281
12/2/2010,12,2010,5343221.954,4.4732199,2.5057666,7452174.5
12/3/2010,12,2010,5205952.832,4.474195,2.5057666,7282044
12/4/2010,12,2010,4890928.097,4.474195,2.5057666,6869866.5
12/5/2010,12,2010,5031213.197,4.474195,2.5057666,7005468
12/6/2010,12,2010,5780020.005,4.8917289,2.5057666,8052697.5
12/7/2010,12,2010,6043645.158,4.9317288,2.5057666,8309856.5
12/8/2010,12,2010,6130379.659,5.4432688,2.5057666,8339131.5
12/9/2010,12,2010,5873802.517,5.0804958,2.5057666,8179692.5
12/10/2010,12,2010,5585075.493,5.044631,2.5057666,7684301.5
12/11/2010,12,2010,5086529.823,5.044631,2.5057666,7000743.5
12/12/2010,12,2010,5311772.462,5.044631,2.5057666,7240273.5
12/13/2010,12,2010,6265560.15,6.9002619,2.5057666,8598658
12/14/2010,12,2010,6615199.271,6.8164859,2.5057666,9009508
12/15/2010,12,2010,6360737.816,5.6652479,2.5057666,8684340
12/16/2010,12,2010,5942231.977,5.5581021,2.5057666,8088154
12/17/2010,12,2010,5606871.6,5.5913448,2.5057666,7749627.5
12/18/2010,12,2010,5416609.15,5.5913448,2.5057666,7461104
12/19/2010,12,2010,5428427.239,5.5913448,2.5057666,7386277.5
12/20/2010,12,2010,5732361.45,5.4756851,2.5057666,7957928.5
12/21/2010,12,2010,5571026.331,5.1120162,2.5057666,7632921
12/22/2010,12,2010,5412146.097,4.5356202,2.5057666,7398661
12/23/2010,12,2010,5512885.433,4.876574,2.5057666,7461628
12/24/2010,12,2010,5254946.951,4.876574,2.5057666,7059056.5
12/25/2010,12,2010,5034656.381,4.876574,2.5057666,6813430.5
12/26/2010,12,2010,5451098.907,4.876574,2.5057666,7429952.5
12/27/2010,12,2010,5950456.743,5.5970111,2.5057666,8179294
12/28/2010,12,2010,5832738.167,4.8880501,2.5057666,8113009
12/29/2010,12,2010,5346466.093,4.4002819,2.5057666,7635063.5
12/30/2010,12,2010,4916431.232,4.407064,2.5057666,7068971.5
12/31/2010,12,2010,4474402.864,4.407064,2.5057666,6398473.5
1/1/2011,1,2011,4270603.19,4.4103689,2.6774292,6532203.5
1/2/2011,1,2011,4656786.468,4.4103689,2.6774292,6967696
1/3/2011,1,2011,5418788.748,4.8938422,2.6774292,8011357
1/4/2011,1,2011,5475418.418,4.850112,2.6774292,8015534
1/5/2011,1,2011,5445471.071,4.819551,2.6774292,8010022.5
1/6/2011,1,2011,5429256.426,4.8525162,2.6774292,7983176.5
1/7/2011,1,2011,5428644.523,4.9635739,2.6774292,8050249
1/8/2011,1,2011,5474313.485,4.9635739,2.6774292,7885086.5
1/9/2011,1,2011,5861678.261,4.9635739,2.6774292,8243178.5
1/10/2011,1,2011,6066619.065,5.3006639,2.6774292,8646253
1/11/2011,1,2011,6048946.806,5.5492449,2.6774292,8716919
1/12/2011,1,2011,6300789.857,6.1210179,2.6774292,9060787
1/13/2011,1,2011,6396866.073,5.9353409,2.6774292,9179105
1/14/2011,1,2011,6172808.461,5.04917,2.6774292,8810782
1/15/2011,1,2011,5522740.715,5.04917,2.6774292,7880936
1/16/2011,1,2011,5267173.442,5.04917,2.6774292,7494275
1/17/2011,1,2011,5547951.526,5.04917,2.6774292,8065032.5
1/18/2011,1,2011,5590851.344,4.8932009,2.6774292,7928296
1/19/2011,1,2011,5559117.172,5.4775472,2.6774292,7915615.5
1/20/2011,1,2011,5748927.222,6.325285,2.6774292,8190872
1/21/2011,1,2011,5976651.313,7.2945561,2.6774292,8521519
1/22/2011,1,2011,5924977.62,7.2945561,2.6774292,8377261
1/23/2011,1,2011,5869972.601,7.2945561,2.6774292,8239998
1/24/2011,1,2011,6052732.854,5.2943211,2.6774292,8517183
1/25/2011,1,2011,5797596.209,4.8444228,2.6774292,8072384
1/26/2011,1,2011,5714035.917,5.088316,2.6774292,8127718.5
1/27/2011,1,2011,5692042.224,5.4505401,2.6774292,8192181.5
1/28/2011,1,2011,5456365.502,5.379199,2.6774292,7895351
1/29/2011,1,2011,5066285.308,5.379199,2.6774292,7297031.5
1/30/2011,1,2011,4922217.368,5.379199,2.6774292,7006388
1/31/2011,1,2011,5415477.797,5.0634961,2.6774292,7840770
2/1/2011,2,2011,5551464.675,4.9599228,2.6860602,8366345.5
2/2/2011,2,2011,5586964.181,5.6216078,2.6860602,8441740
2/3/2011,2,2011,5900651.306,5.4724779,2.6860602,8924430
2/4/2011,2,2011,5789763.147,4.7548838,2.6860602,8734313
2/5/2011,2,2011,5305756.886,4.7548838,2.6860602,7941576
2/6/2011,2,2011,4952922.455,4.7548838,2.6860602,7481158.5
2/7/2011,2,2011,5433544.087,5.0945039,2.6860602,8238668.5
2/8/2011,2,2011,5705305.631,5.492712,2.6860602,8704426
2/9/2011,2,2011,6061532.755,5.4088669,2.6860602,9156843
2/10/2011,2,2011,6025918.535,4.5364008,2.6860602,9135991
2/11/2011,2,2011,5861339.252,4.0930929,2.6860602,8884179
2/12/2011,2,2011,5106913.735,4.0930929,2.6860602,7945543.5
2/13/2011,2,2011,4636351.913,4.0930929,2.6860602,7347821
2/14/2011,2,2011,4892093.129,4.1776338,2.6860602,7571291
2/15/2011,2,2011,4959616.707,4.062242,2.6860602,7764239
2/16/2011,2,2011,4804751.464,4.024509,2.6860602,7532697.5
2/17/2011,2,2011,4522280.632,3.970911,2.6860602,7209599
2/18/2011,2,2011,4350641.365,4.0495481,2.6860602,6953651.5
2/19/2011,2,2011,4213341.151,4.0495481,2.6860602,6750937
2/20/2011,2,2011,4222772.742,4.0495481,2.6860602,6828982
2/21/2011,2,2011,4689854.186,4.0495481,2.6860602,7416790.5
2/22/2011,2,2011,5019620.431,5.020781,2.6860602,7805205
2/23/2011,2,2011,5024122.513,4.5143361,2.6860602,7828041.5
2/24/2011,2,2011,4926033.909,4.0832472,2.6860602,7710410.5
2/25/2011,2,2011,4911937.76,4.0514741,2.6860602,7603357
2/26/2011,2,2011,4762611.89,4.0514741,2.6860602,7242000.5
2/27/2011,2,2011,4336083.705,4.0514741,2.6860602,6765960.5
2/28/2011,2,2011,4693812.753,4.21106,2.6860602,7355429.5
3/1/2011,3,2011,4739052.354,4.277905,2.7442391,7140032.5
3/2/2011,3,2011,4790287.593,4.5834131,2.7442391,7180750.5
3/3/2011,3,2011,4829713.961,4.0335102,2.7442391,7239014.5
3/4/2011,3,2011,4613362.315,3.852989,2.7442391,7020490
3/5/2011,3,2011,4306696.241,3.852989,2.7442391,6538025
3/6/2011,3,2011,4401909.686,3.852989,2.7442391,6586291
3/7/2011,3,2011,4882926.472,3.935179,2.7442391,7306667
3/8/2011,3,2011,4848313.857,3.9978449,2.7442391,7236229.5
3/9/2011,3,2011,4802341.361,3.94315,2.7442391,7196839
3/10/2011,3,2011,4762295.903,3.964602,2.7442391,7202246
3/11/2011,3,2011,4580862.591,3.900068,2.7442391,7118715
3/12/2011,3,2011,4135554.135,3.900068,2.7442391,6518997
3/13/2011,3,2011,4068185.006,3.900068,2.7442391,6198815
3/14/2011,3,2011,4603067.617,4.0430899,2.7442391,6943414.5
3/15/2011,3,2011,4663508.88,3.8816619,2.7442391,7026979.5
3/16/2011,3,2011,4435657.823,3.9254911,2.7442391,6843274
3/17/2011,3,2011,4270249.92,3.9012301,2.7442391,6704377
3/18/2011,3,2011,4242999.737,4.0407848,2.7442391,6489636.5
3/19/2011,3,2011,3941799.776,4.0407848,2.7442391,6079605.5
3/20/2011,3,2011,3880658.147,4.0407848,2.7442391,6058006
3/21/2011,3,2011,4399624.676,4.1063938,2.7442391,6682713
3/22/2011,3,2011,4363389.554,4.242456,2.7442391,6743681
3/23/2011,3,2011,4532349.08,4.4759212,2.7442391,6850719.5
3/24/2011,3,2011,4672461.33,4.6058812,2.7442391,6993701.5
3/25/2011,3,2011,4737699.041,4.4871249,2.7442391,7037391
3/26/2011,3,2011,4481193.14,4.4871249,2.7442391,6688339
3/27/2011,3,2011,4506430.976,4.4871249,2.7442391,6669112
3/28/2011,3,2011,4848986.804,4.6006331,2.7442391,7244726
3/29/2011,3,2011,4776130.922,4.4418049,2.7442391,7133290
3/30/2011,3,2011,4790159.49,4.4011998,2.7442391,7130849.5
3/31/2011,3,2011,4782032.027,4.453083,2.7442391,7105924.5
4/1/2011,4,2011,4575970.053,4.4119391,2.7463005,6952413
4/2/2011,4,2011,4170000.722,4.4119391,2.7463005,6353091.5
4/3/2011,4,2011,4038630.98,4.4119391,2.7463005,6190945.5
4/4/2011,4,2011,4376315.694,4.3534789,2.7463005,6744489.5
4/5/2011,4,2011,4431120.743,4.3494768,2.7463005,6698074.5
4/6/2011,4,2011,4500960.524,4.287147,2.7463005,6721238.5
4/7/2011,4,2011,4455461.467,4.2254939,2.7463005,6687974
4/8/2011,4,2011,4512920.138,4.0755329,2.7463005,6801995.5
4/9/2011,4,2011,4283745.171,4.0755329,2.7463005,6432100.5
4/10/2011,4,2011,4121512.112,4.0755329,2.7463005,6329835.5
4/11/2011,4,2011,4456548.856,4.1191239,2.7463005,6837851.5
4/12/2011,4,2011,4347139.201,4.2080698,2.7463005,6654404
4/13/2011,4,2011,4383228.764,4.2243519,2.7463005,6658434.5
4/14/2011,4,2011,4321756.531,4.1930451,2.7463005,6651168
4/15/2011,4,2011,4254232.325,4.250977,2.7463005,6592794
4/16/2011,4,2011,4014016.737,4.250977,2.7463005,6252337
4/17/2011,4,2011,3942991.128,4.250977,2.7463005,5980748
4/18/2011,4,2011,4507156.626,4.3453832,2.7463005,6672777
4/19/2011,4,2011,4714503.054,4.3234029,2.7463005,7030268
4/20/2011,4,2011,4700142.716,4.4498,2.7463005,6947311
4/21/2011,4,2011,4540682.638,4.3691292,2.7463005,6776924
4/22/2011,4,2011,4388549.778,4.3691292,2.7463005,6590713.5
4/23/2011,4,2011,4184509.626,4.3691292,2.7463005,6257158.5
4/24/2011,4,2011,4208045.642,4.3691292,2.7463005,6057551.5
4/25/2011,4,2011,4731234.715,4.409143,2.7463005,6914241
4/26/2011,4,2011,4789768.166,4.392487,2.7463005,7044473.5
4/27/2011,4,2011,4872818.729,4.4371018,2.7463005,7037393
4/28/2011,4,2011,4686695.595,4.4379778,2.7463005,6799720
4/29/2011,4,2011,4314740.672,4.5354452,2.7463005,6466145.5
4/30/2011,4,2011,3971722.796,4.5354452,2.7463005,5991198.5
5/1/2011,5,2011,4002890.074,4.5354452,2.7519052,5730829.5
5/2/2011,5,2011,4635888.331,4.6695609,2.7519052,6481289
5/3/2011,5,2011,4699170.844,4.7381692,2.7519052,6536978
5/4/2011,5,2011,4446876.816,4.7217598,2.7519052,6365667.5
5/5/2011,5,2011,4427222.444,4.5746121,2.7519052,6279414.5
5/6/2011,5,2011,4410321.646,4.298677,2.7519052,6191190
5/7/2011,5,2011,4184832.265,4.298677,2.7519052,5813550.5
5/8/2011,5,2011,4160793.186,4.298677,2.7519052,5833947.5
5/9/2011,5,2011,4853708.588,4.3327889,2.7519052,6826414
5/10/2011,5,2011,5053867.345,4.244391,2.7519052,7107531
5/11/2011,5,2011,5138609.569,4.2681618,2.7519052,7200097
5/12/2011,5,2011,5080990.29,4.1469731,2.7519052,7162468
5/13/2011,5,2011,4692218.96,4.1427202,2.7519052,6753668.5
5/14/2011,5,2011,4116904.807,4.1427202,2.7519052,5941385.5
5/15/2011,5,2011,3958759.12,4.1427202,2.7519052,5707578
5/16/2011,5,2011,4454309.951,4.3096271,2.7519052,6288987.5
5/17/2011,5,2011,4460719.766,4.3190398,2.7519052,6350395.5
5/18/2011,5,2011,4523502.847,4.2353382,2.7519052,6376068.5
5/19/2011,5,2011,4598376.964,4.1978812,2.7519052,6533958.5
5/20/2011,5,2011,4665919.618,4.12293,2.7519052,6679314.5
5/21/2011,5,2011,4577568.013,4.12293,2.7519052,6468322
5/22/2011,5,2011,4698191.342,4.12293,2.7519052,6548128.5
5/23/2011,5,2011,5215091.283,4.3827891,2.7519052,7268458.5
5/24/2011,5,2011,5267464.712,4.4492278,2.7519052,7345753.5
5/25/2011,5,2011,5277820.963,4.4225769,2.7519052,7410633.5
5/26/2011,5,2011,5188756.328,4.4207201,2.7519052,7228545
5/27/2011,5,2011,4998200.506,4.4052901,2.7519052,6945723.5
5/28/2011,5,2011,4735116.658,4.4052901,2.7519052,6567783
5/29/2011,5,2011,4990776.647,4.4052901,2.7519052,6806089.5
5/30/2011,5,2011,5474078.367,4.4052901,2.7519052,7463828.5
5/31/2011,5,2011,6238743.601,4.7319279,2.7519052,8423340
6/1/2011,6,2011,6231513.162,4.7135839,2.709687,8406006
6/2/2011,6,2011,5722119.744,4.7069402,2.709687,7947609.5
6/3/2011,6,2011,5597139.695,4.764277,2.709687,7824492
6/4/2011,6,2011,5514567.093,4.764277,2.709687,7557374
6/5/2011,6,2011,5453596.522,4.764277,2.709687,7344565
6/6/2011,6,2011,6106390.333,4.9647212,2.709687,8296053
6/7/2011,6,2011,6422622.607,5.0638528,2.709687,8757303
6/8/2011,6,2011,6685832.551,5.181426,2.709687,9056736
6/9/2011,6,2011,6399995.305,5.049839,2.709687,8607178
6/10/2011,6,2011,6048755.779,4.738524,2.709687,8130125
6/11/2011,6,2011,5401746.831,4.738524,2.709687,7367274
6/12/2011,6,2011,5028324.803,4.738524,2.709687,6990875.5
6/13/2011,6,2011,5512535.342,4.752336,2.709687,7615412.5
6/14/2011,6,2011,5465828.173,4.6040511,2.709687,7579339.5
6/15/2011,6,2011,5501485.276,4.5629749,2.709687,7608458.5
6/16/2011,6,2011,5651302.282,4.5972018,2.709687,7750628.5
6/17/2011,6,2011,5771583.359,4.4603081,2.709687,7918687
6/18/2011,6,2011,5500129.36,4.4603081,2.709687,7551372.5
6/19/2011,6,2011,5419603.968,4.4603081,2.709687,7440311.5
6/20/2011,6,2011,5995787.177,4.4356151,2.709687,8235271
6/21/2011,6,2011,6168468.169,4.4833441,2.709687,8394767
6/22/2011,6,2011,5975081.109,4.5116029,2.709687,8142545.5
6/23/2011,6,2011,5818217.919,4.3927331,2.709687,7962431
6/24/2011,6,2011,5591965.503,4.2621102,2.709687,7712659
6/25/2011,6,2011,5185472.942,4.2621102,2.709687,7238878
6/26/2011,6,2011,5167040.769,4.2621102,2.709687,7203428.5
6/27/2011,6,2011,5883767.588,4.3372259,2.709687,8109928.5
6/28/2011,6,2011,5974302.863,4.4387798,2.709687,8181105.5
6/29/2011,6,2011,5857703.449,4.4732499,2.709687,8158084
6/30/2011,6,2011,5962954.271,4.3636999,2.709687,8327428
7/1/2011,7,2011,5935744.56,4.370141,2.8567317,8227574
7/2/2011,7,2011,5775178.772,4.370141,2.8567317,7892598.5
7/3/2011,7,2011,5613910.177,4.370141,2.8567317,7637279
7/4/2011,7,2011,5577794.955,4.370141,2.8567317,7571956.5
7/5/2011,7,2011,6162741.488,4.5049982,2.8567317,8423770
7/6/2011,7,2011,6370385.56,4.4167972,2.8567317,8614721
7/7/2011,7,2011,6341503.652,4.3023739,2.8567317,8516629
7/8/2011,7,2011,6119816.984,4.2497201,2.8567317,8311200
7/9/2011,7,2011,5885113.515,4.2497201,2.8567317,8099295
7/10/2011,7,2011,6071871.827,4.2497201,2.8567317,8295865.5
7/11/2011,7,2011,6818549.826,4.5480151,2.8567317,9242570
7/12/2011,7,2011,6900480.933,4.501924,2.8567317,9278950
7/13/2011,7,2011,6491038.658,4.4930062,2.8567317,8746578
7/14/2011,7,2011,6158172.65,4.4622688,2.8567317,8333870.5
7/15/2011,7,2011,6044444.408,4.5429559,2.8567317,8257230
7/16/2011,7,2011,5831493.195,4.5429559,2.8567317,7972048
7/17/2011,7,2011,6084203.223,4.5429559,2.8567317,8275785.5
7/18/2011,7,2011,6916237.987,4.7490292,2.8567317,9268209
7/19/2011,7,2011,7121999.442,4.884376,2.8567317,9560336
7/20/2011,7,2011,7217798.239,5.2309508,2.8567317,9771826
7/21/2011,7,2011,7489625.474,5.4688029,2.8567317,9991149
7/22/2011,7,2011,7411345.099,4.6928821,2.8567317,9835322
7/23/2011,7,2011,6834371.64,4.6928821,2.8567317,9110948
7/24/2011,7,2011,6509263.953,4.6928821,2.8567317,8676534
7/25/2011,7,2011,6709761.697,4.5452342,2.8567317,9009980
7/26/2011,7,2011,6665251.553,4.5126958,2.8567317,9020286
7/27/2011,7,2011,6647002.384,4.543365,2.8567317,9015150
7/28/2011,7,2011,6831500.16,4.5193639,2.8567317,9192198
7/29/2011,7,2011,6863196.389,4.3645239,2.8567317,9230089
7/30/2011,7,2011,6500123.874,4.3645239,2.8567317,8721240
7/31/2011,7,2011,6395600.325,4.3645239,2.8567317,8600960
8/1/2011,8,2011,6966612.515,4.3997421,2.8957644,9772262
8/2/2011,8,2011,7023706.6,4.391201,2.8957644,9880958
8/3/2011,8,2011,6912771.111,4.3391018,2.8957644,9623721
8/4/2011,8,2011,6725598.031,4.2709708,2.8957644,9362016
8/5/2011,8,2011,6596051.785,4.077425,2.8957644,9254293
8/6/2011,8,2011,6230388.411,4.077425,2.8957644,8768806
8/7/2011,8,2011,6214883.119,4.077425,2.8957644,8721686
8/8/2011,8,2011,6596401.366,4.107306,2.8957644,9301637
8/9/2011,8,2011,6305765.609,4.160882,2.8957644,8957803
8/10/2011,8,2011,6098029.966,4.177207,2.8957644,8651484
8/11/2011,8,2011,5985103.601,4.122458,2.8957644,8488721
8/12/2011,8,2011,5885103.283,4.1887341,2.8957644,8376609.5
8/13/2011,8,2011,5595001.809,4.1887341,2.8957644,7905178.5
8/14/2011,8,2011,5332054.512,4.1887341,2.8957644,7585792
8/15/2011,8,2011,5746621.186,4.0697231,2.8957644,8189829
8/16/2011,8,2011,5831754.079,4.0601702,2.8957644,8346592
8/17/2011,8,2011,6113072.91,4.0111179,2.8957644,8647753
8/18/2011,8,2011,6222803.719,4.0275159,2.8957644,8863748
8/19/2011,8,2011,6145638.286,4.0451088,2.8957644,8744658
8/20/2011,8,2011,5762599.423,4.0451088,2.8957644,8179482
8/21/2011,8,2011,5703179.742,4.0451088,2.8957644,8046113.5
8/22/2011,8,2011,5997343.992,4.0254288,2.8957644,8578973
8/23/2011,8,2011,5915569.139,4.0606651,2.8957644,8505019
8/24/2011,8,2011,6132518.202,4.143106,2.8957644,8892508
8/25/2011,8,2011,6177359.878,4.0498219,2.8957644,8771301
8/26/2011,8,2011,6112583.377,3.983824,2.8957644,8724627
8/27/2011,8,2011,5688285.782,3.983824,2.8957644,8035275.5
