"date","intercn","gasprice","coalprice","costratio","load","tlsd","tlmin","tlmax","meant","nonfossil","so2price","netNSflow","yearseason","fit","lwr","upr","fit.transformed","lwr.transformed","upr.transformed"
"12/21/2011","ERCOT",3.0331941,2.4922128,0.82164633,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,538118.927820001,529032.691990026,547205.163649976,-0.0740224212158795,-0.0896577208106861,-0.0583871216210731
"12/22/2011","ERCOT",3.0645311,2.4922128,0.813244414,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,539076.919314303,530163.420835026,547990.417793579,-0.0723739405575556,-0.0877119993278972,-0.0570358817872142
"12/23/2011","ERCOT",2.9030011,2.4922128,0.8584953,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,533803.580680598,524111.262699367,543495.898661828,-0.0814481304581574,-0.0981263565399346,-0.0647699043763801
"12/24/2011","ERCOT",2.9030011,2.4922128,0.8584953,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,533803.580680598,524111.262699367,543495.898661828,-0.0814481304581574,-0.0981263565399346,-0.0647699043763801
"12/25/2011","ERCOT",2.9030011,2.4922128,0.8584953,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,533803.580680598,524111.262699367,543495.898661828,-0.0814481304581574,-0.0981263565399346,-0.0647699043763801
"12/26/2011","ERCOT",2.9030011,2.4922128,0.8584953,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,533803.580680598,524111.262699367,543495.898661828,-0.0814481304581574,-0.0981263565399346,-0.0647699043763801
"12/27/2011","ERCOT",3.0291951,2.4922128,0.822731028,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,537994.532080568,528886.829239305,547102.234921832,-0.0742364773652838,-0.0899087166961018,-0.0585642380344659
"12/28/2011","ERCOT",3.0395689,2.4922128,0.819923115,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,538316.214028833,529264.486025176,547367.942032491,-0.0736829375134155,-0.0892588571611304,-0.0581070178657006
"12/29/2011","ERCOT",2.965389,2.4922128,0.840433683,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,535941.529994199,526513.296185714,545369.763802684,-0.0777692166964878,-0.0939930153083656,-0.06154541808461
"12/30/2011","ERCOT",2.928863,2.4922128,0.850914775,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,534706.11928395,525116.555241915,544295.683325985,-0.0798950713340766,-0.0963964817736088,-0.0633936608945443
"12/31/2011","ERCOT",2.928863,2.4922128,0.850914775,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,534706.11928395,525116.555241915,544295.683325985,-0.0798950713340766,-0.0963964817736088,-0.0633936608945443
"1/1/2012","ERCOT",2.931273,2.4453683,0.834234239,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,536665.343512973,527342.728754559,545987.958271386,-0.0765237018949168,-0.092565754674782,-0.0604816491150515
"1/2/2012","ERCOT",2.931273,2.4453683,0.834234239,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,536665.343512973,527342.728754559,545987.958271386,-0.0765237018949168,-0.092565754674782,-0.0604816491150515
"1/3/2012","ERCOT",2.905477,2.4453683,0.841640908,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,535799.97930734,526352.046347022,545247.912267659,-0.0780127925224182,-0.0942704887951591,-0.0617550962496773
"1/4/2012","ERCOT",2.8826809,2.4453683,0.848296563,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,535016.093962055,525464.758535996,544567.429388113,-0.0793616769725761,-0.0957973048509827,-0.0629260490941697
"1/5/2012","ERCOT",2.8343949,2.4453683,0.862747918,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,533293.9957883,523549.246354496,543038.745222104,-0.0823250075950867,-0.0990934560180532,-0.0655565591721202
"1/6/2012","ERCOT",2.7983799,2.4453683,0.873851438,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,531952.571057521,522088.722939855,541816.419175187,-0.0846332877170302,-0.101606677288165,-0.0676598981458948
"1/7/2012","ERCOT",2.7983799,2.4453683,0.873851438,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,531952.571057521,522088.722939855,541816.419175187,-0.0846332877170302,-0.101606677288165,-0.0676598981458948
"1/8/2012","ERCOT",2.7983799,2.4453683,0.873851438,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,531952.571057521,522088.722939855,541816.419175187,-0.0846332877170302,-0.101606677288165,-0.0676598981458948
"1/9/2012","ERCOT",2.875716,2.4453683,0.850351113,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,534772.928507734,525191.476580683,544354.380434786,-0.0797801081910205,-0.0962675595664817,-0.0632926568155595
"1/10/2012","ERCOT",2.9249949,2.4453683,0.836024808,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,536456.819414742,527102.940864691,545810.697964794,-0.0768825233925732,-0.092978373889983,-0.0607866728951634
"1/11/2012","ERCOT",2.779834,2.4453683,0.879681413,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,531242.020763505,521325.9412061,541158.10032091,-0.0858559795920816,-0.102919247328815,-0.068792711855348
"1/12/2012","ERCOT",2.66151,2.4453683,0.918789822,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,526368.839601826,516279.287717094,536458.391486557,-0.0942415915075532,-0.111603364792669,-0.0768798182224374
"1/13/2012","ERCOT",2.6088331,2.4453683,0.937341795,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,523995.054334268,513921.745912424,534068.362756112,-0.0983263241214224,-0.11566014618301,-0.0809925020598342
"1/14/2012","ERCOT",2.6088331,2.4453683,0.937341795,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,523995.054334268,513921.745912424,534068.362756112,-0.0983263241214224,-0.11566014618301,-0.0809925020598342
"1/15/2012","ERCOT",2.6088331,2.4453683,0.937341795,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,523995.054334268,513921.745912424,534068.362756112,-0.0983263241214224,-0.11566014618301,-0.0809925020598342
"1/16/2012","ERCOT",2.6088331,2.4453683,0.937341795,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,523995.054334268,513921.745912424,534068.362756112,-0.0983263241214224,-0.11566014618301,-0.0809925020598342
"1/17/2012","ERCOT",2.473953,2.4453683,0.988445738,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,517265.873167563,507476.295576701,527055.450758426,-0.109905680582991,-0.126751267843097,-0.0930600933228856
"1/18/2012","ERCOT",2.4514561,2.4453683,0.99751666,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,516044.083072344,506327.418463734,525760.747680953,-0.112008097308485,-0.128728218276145,-0.0952879763408255
"1/19/2012","ERCOT",2.3303311,2.4453683,1.049365174,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,508917.015675487,499590.163248585,518243.868102389,-0.124272123475913,-0.140321468298121,-0.108222778653705
"1/20/2012","ERCOT",2.2096541,2.4453683,1.106674705,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,500786.37213859,491417.454865275,510155.289411904,-0.138263070879962,-0.15438479952407,-0.122141342235855
