date,intercn,costratio,fit,lwr,upr,fit.transformed,lwr.transformed,upr.transformed
4/28/2007,EAST,0.25817147,5083766.569,5038743.41,5128789.728,0.011466041,0.002508235,0.020423847
4/28/2007,ERCOT,0.251717841,582113.9628,575530.9832,588696.9423,0.001682806,-0.009644971,0.013010584
4/28/2007,WECC,0.241156143,876454.1387,867201.6973,885706.58,0.002942795,-0.007644946,0.013530536
4/29/2007,EAST,0.25817147,5083766.569,5038743.41,5128789.728,0.011466041,0.002508235,0.020423847
4/29/2007,ERCOT,0.251717841,582113.9628,575530.9832,588696.9423,0.001682806,-0.009644971,0.013010584
4/29/2007,WECC,0.241156143,876454.1387,867201.6973,885706.58,0.002942795,-0.007644946,0.013530536
4/30/2007,EAST,0.245407715,5090305.474,5040062.62,5140548.329,0.012767022,0.002770705,0.022763338
4/30/2007,ERCOT,0.240444561,583590.7367,577090.6923,590090.7811,0.004223991,-0.006961074,0.015409056
4/30/2007,WECC,0.222358435,878451.4771,870439.0856,886463.8686,0.005228387,-0.003940342,0.014397115
5/1/2007,EAST,0.244662099,5090695.55,5039773.157,5141617.943,0.012844631,0.002713113,0.022976149
5/1/2007,ERCOT,0.252327836,582043.2589,575447.9798,588638.538,0.001561142,-0.009787801,0.012910084
5/1/2007,WECC,0.228227022,877751.9467,869314.6037,886189.2898,0.004427901,-0.005227108,0.01408291
5/2/2007,EAST,0.244262525,5090904.941,5039601.511,5142208.371,0.012886291,0.002678962,0.02309362
5/2/2007,ERCOT,0.251326357,582159.8586,575584.5357,588735.1816,0.001761783,-0.00955282,0.013076385
5/2/2007,WECC,0.230927539,877452.5817,868818.2965,886086.867,0.004085332,-0.005795041,0.013965705
5/3/2007,EAST,0.246932816,5089510.278,5040528.024,5138492.533,0.012608809,0.002863301,0.022354317
5/3/2007,ERCOT,0.254647732,581783.4806,575138.2305,588428.7306,0.001114123,-0.010320807,0.012549054
5/3/2007,WECC,0.237027232,876831.483,867797.4991,885865.4669,0.003374597,-0.006963159,0.013712353
5/4/2007,EAST,0.241240708,5092496.265,5037939.902,5147052.628,0.013202901,0.002348369,0.024057434
5/4/2007,ERCOT,0.247604867,582616.061,576101.2057,589130.9164,0.002546801,-0.008663751,0.013757352
5/4/2007,WECC,0.237635794,876773.7251,867704.6985,885842.7516,0.003308504,-0.007069352,0.01368636
5/5/2007,EAST,0.241240708,5092496.265,5037939.902,5147052.628,0.013202901,0.002348369,0.024057434
5/5/2007,ERCOT,0.247604867,582616.061,576101.2057,589130.9164,0.002546801,-0.008663751,0.013757352
5/5/2007,WECC,0.237635794,876773.7251,867704.6985,885842.7516,0.003308504,-0.007069352,0.01368636
5/6/2007,EAST,0.241240708,5092496.265,5037939.902,5147052.628,0.013202901,0.002348369,0.024057434
5/6/2007,ERCOT,0.247604867,582616.061,576101.2057,589130.9164,0.002546801,-0.008663751,0.013757352
5/6/2007,WECC,0.237635794,876773.7251,867704.6985,885842.7516,0.003308504,-0.007069352,0.01368636
5/7/2007,EAST,0.244493374,5090783.938,5039702.077,5141865.8,0.012862217,0.002698971,0.023025462
5/7/2007,ERCOT,0.25028816,582283.5232,575727.4815,588839.5649,0.001974581,-0.009306843,0.013256004
5/7/2007,WECC,0.228528935,877717.7556,869258.1177,886177.3935,0.004388775,-0.005291746,0.014069297
5/8/2007,EAST,0.250111382,5087864.73,5040942.735,5134786.724,0.012281411,0.002945812,0.02161701
5/8/2007,ERCOT,0.254689741,581778.911,575132.7212,588425.1009,0.00110626,-0.010330287,0.012542808
5/8/2007,WECC,0.2322182,877314.721,868589.435,886040.0071,0.003927575,-0.006056932,0.013912083
5/9/2007,EAST,0.250460438,5087685.01,5040942.402,5134427.617,0.012245654,0.002945746,0.021545562
5/9/2007,ERCOT,0.255999215,581638.9071,574963.0451,588314.769,0.000865346,-0.01062226,0.012352952
5/9/2007,WECC,0.232878332,877245.5369,868474.8236,886016.2502,0.003848407,-0.006188084,0.013884897
5/10/2007,EAST,0.245016577,5090509.996,5039915.8,5141104.191,0.012807713,0.002741493,0.022873933
5/10/2007,ERCOT,0.251818487,582102.229,575517.25,588687.208,0.001662615,-0.009668603,0.012993833
5/10/2007,WECC,0.230813867,877464.8867,868838.737,886091.0364,0.004099413,-0.005771651,0.013970477
5/11/2007,EAST,0.249201538,5088334.11,5040901.017,5135767.203,0.012374799,0.002937512,0.021812086
5/11/2007,ERCOT,0.25654694,581581.7549,574893.3369,588270.1729,0.000767,-0.010742212,0.012276213
5/11/2007,WECC,0.235321786,876997.3685,868066.6176,885928.1195,0.003564423,-0.006655202,0.013784048
5/12/2007,EAST,0.249201538,5088334.11,5040901.017,5135767.203,0.012374799,0.002937512,0.021812086
5/12/2007,ERCOT,0.25654694,581581.7549,574893.3369,588270.1729,0.000767,-0.010742212,0.012276213
5/12/2007,WECC,0.235321786,876997.3685,868066.6176,885928.1195,0.003564423,-0.006655202,0.013784048
5/13/2007,EAST,0.249201538,5088334.11,5040901.017,5135767.203,0.012374799,0.002937512,0.021812086
5/13/2007,ERCOT,0.25654694,581581.7549,574893.3369,588270.1729,0.000767,-0.010742212,0.012276213
5/13/2007,WECC,0.235321786,876997.3685,868066.6176,885928.1195,0.003564423,-0.006655202,0.013784048
5/14/2007,EAST,0.238133858,5094146.362,5035596.57,5152696.154,0.013531204,0.00188214,0.025180269
5/14/2007,ERCOT,0.241999861,583368.5928,576880.3259,589856.8598,0.003841733,-0.007323066,0.015006532
5/14/2007,WECC,0.220985645,878624.4055,870702.8634,886545.9476,0.005426272,-0.003638496,0.01449104
5/15/2007,EAST,0.243065414,5091533.718,5039019.193,5144048.243,0.013011393,0.002563105,0.023459681
5/15/2007,ERCOT,0.248247758,582534.7116,576011.3004,589058.1229,0.002406817,-0.008818457,0.013632092
5/15/2007,WECC,0.226347305,877968.8405,869670.6128,886267.0683,0.004676097,-0.00481972,0.014171913
5/16/2007,EAST,0.244481751,5090790.029,5039697.105,5141882.953,0.012863428,0.002697982,0.023028875
5/16/2007,ERCOT,0.250721374,582231.5778,575667.6823,588795.4734,0.001885195,-0.009409744,0.013180133
5/16/2007,WECC,0.229442723,877615.3727,869088.5759,886142.1695,0.004271617,-0.005485756,0.014028989
5/17/2007,EAST,0.242321378,5091925.605,5038606.644,5145244.567,0.013089363,0.002481024,0.023697702
5/17/2007,ERCOT,0.24934623,582398.1502,575858.1276,588938.1727,0.002171827,-0.009082032,0.013425685
5/17/2007,WECC,0.227845363,877795.4262,869386.314,886204.5384,0.004477655,-0.005145048,0.014100359
5/18/2007,EAST,0.238822822,5093779.244,5036168.998,5151389.49,0.013458163,0.00199603,0.024920295
5/18/2007,ERCOT,0.246335085,582779.7908,576278.9789,589280.6027,0.002828542,-0.008357844,0.014014928
5/18/2007,WECC,0.227742484,877807.1954,869405.6993,886208.6915,0.004491123,-0.005122865,0.014105111
5/19/2007,EAST,0.238822822,5093779.244,5036168.998,5151389.49,0.013458163,0.00199603,0.024920295
5/19/2007,ERCOT,0.246335085,582779.7908,576278.9789,589280.6027,0.002828542,-0.008357844,0.014014928
5/19/2007,WECC,0.227742484,877807.1954,869405.6993,886208.6915,0.004491123,-0.005122865,0.014105111
5/20/2007,EAST,0.238822822,5093779.244,5036168.998,5151389.49,0.013458163,0.00199603,0.024920295
5/20/2007,ERCOT,0.246335085,582779.7908,576278.9789,589280.6027,0.002828542,-0.008357844,0.014014928
5/20/2007,WECC,0.227742484,877807.1954,869405.6993,886208.6915,0.004491123,-0.005122865,0.014105111
5/21/2007,EAST,0.244750731,5090649.137,5039809.674,5141488.6,0.012835397,0.002720379,0.022950415
5/21/2007,ERCOT,0.251653237,582121.5088,575539.8061,588703.2115,0.001695791,-0.009629789,0.013021372
5/21/2007,WECC,0.226349037,877968.6375,869670.2819,886266.9932,0.004675864,-0.004820099,0.014171827
5/22/2007,EAST,0.245754558,5090124.312,5040183.482,5140065.141,0.012730977,0.002794751,0.022667203
5/22/2007,ERCOT,0.254427677,581807.4958,575167.1533,588447.8382,0.001155448,-0.010271038,0.012581934
5/22/2007,WECC,0.229091745,877654.5004,869153.4306,886155.5702,0.004316391,-0.005411541,0.014044324
5/23/2007,EAST,0.24685723,5089549.604,5040509,5138590.208,0.012616634,0.002859517,0.022373751
5/23/2007,ERCOT,0.255697428,581670.7532,575001.7824,588339.724,0.000920146,-0.010555603,0.012395894
5/23/2007,WECC,0.234198039,877109.9524,868251.1126,885968.7922,0.003693255,-0.006444081,0.01383059
5/24/2007,EAST,0.244972974,5090532.81,5039898.744,5141166.875,0.012812252,0.0027381,0.022886404
5/24/2007,ERCOT,0.253790506,581877.7763,575251.4768,588504.0757,0.001276384,-0.010125937,0.012678705
5/24/2007,WECC,0.23806024,876733.8842,867640.9895,885826.779,0.003262913,-0.007142256,0.013668082
5/25/2007,EAST,0.253056098,5086354.829,5040659.611,5132050.047,0.011981001,0.002889482,0.02107252
5/25/2007,ERCOT,0.260725554,581173.6867,574390.7962,587956.5773,6.48E-05,-0.011606968,0.011736588
5/25/2007,WECC,0.259596925,875153.1909,865439.1936,884867.1881,0.001454096,-0.009661812,0.012570004
5/26/2007,EAST,0.253056098,5086354.829,5040659.611,5132050.047,0.011981001,0.002889482,0.02107252
5/26/2007,ERCOT,0.260725554,581173.6867,574390.7962,587956.5773,6.48E-05,-0.011606968,0.011736588
5/26/2007,WECC,0.259596925,875153.1909,865439.1936,884867.1881,0.001454096,-0.009661812,0.012570004
5/27/2007,EAST,0.253056098,5086354.829,5040659.611,5132050.047,0.011981001,0.002889482,0.02107252
5/27/2007,ERCOT,0.260725554,581173.6867,574390.7962,587956.5773,6.48E-05,-0.011606968,0.011736588
5/27/2007,WECC,0.259596925,875153.1909,865439.1936,884867.1881,0.001454096,-0.009661812,0.012570004
5/28/2007,EAST,0.253056098,5086354.829,5040659.611,5132050.047,0.011981001,0.002889482,0.02107252
5/28/2007,ERCOT,0.260725554,581173.6867,574390.7962,587956.5773,6.48E-05,-0.011606968,0.011736588
5/28/2007,WECC,0.259596925,875153.1909,865439.1936,884867.1881,0.001454096,-0.009661812,0.012570004
5/29/2007,EAST,0.24880225,5088540.519,5040863.219,5136217.819,0.012415866,0.002929992,0.02190174
5/29/2007,ERCOT,0.257015039,581533.5752,574834.3985,588232.7519,0.000684094,-0.010843631,0.01221182
5/29/2007,WECC,0.235165663,877012.8531,868091.9128,885933.7934,0.003582142,-0.006626256,0.01379054
5/30/2007,EAST,0.240327745,5092979.704,5037315.727,5148643.681,0.013299086,0.002224183,0.024373989
5/30/2007,ERCOT,0.248740147,582473.1164,575942.555,589003.6778,0.002300826,-0.008936752,0.013538404
5/30/2007,WECC,0.23236708,877299.039,868563.4361,886034.642,0.00390963,-0.006086683,0.013905943
5/31/2007,EAST,0.240237406,5093027.607,5037250.988,5148804.226,0.013308617,0.002211303,0.024405931
5/31/2007,ERCOT,0.246248921,582791.0469,576291.0401,589291.0537,0.002847911,-0.00833709,0.014032911
5/31/2007,WECC,0.231481143,877393.0308,868719.3887,886066.6729,0.004017187,-0.005908224,0.013942597
6/1/2007,EAST,0.246915215,5089519.435,5040523.632,5138515.238,0.012610631,0.002862428,0.022358835
6/1/2007,ERCOT,0.251166371,582178.731,575606.4795,588750.9826,0.001794258,-0.00951506,0.013103575
6/1/2007,WECC,0.234357983,877093.7678,868224.5116,885963.024,0.003674734,-0.006474521,0.01382399
6/2/2007,EAST,0.246915215,5089519.435,5040523.632,5138515.238,0.012610631,0.002862428,0.022358835
6/2/2007,ERCOT,0.251166371,582178.731,575606.4795,588750.9826,0.001794258,-0.00951506,0.013103575
6/2/2007,WECC,0.234357983,877093.7678,868224.5116,885963.024,0.003674734,-0.006474521,0.01382399
6/3/2007,EAST,0.246915215,5089519.435,5040523.632,5138515.238,0.012610631,0.002862428,0.022358835
6/3/2007,ERCOT,0.251166371,582178.731,575606.4795,588750.9826,0.001794258,-0.00951506,0.013103575
6/3/2007,WECC,0.234357983,877093.7678,868224.5116,885963.024,0.003674734,-0.006474521,0.01382399
6/4/2007,EAST,0.23928133,5093535.301,5036533.614,5150536.988,0.013409628,0.002068574,0.024750682
6/4/2007,ERCOT,0.242834402,583251.734,576765.9348,589737.5333,0.003640646,-0.007519906,0.014801199
6/4/2007,WECC,0.221997137,878496.6566,870508.6967,886484.6165,0.005280086,-0.003860685,0.014420858
6/5/2007,EAST,0.236702181,5094911.386,5034315.375,5155507.398,0.013683414,0.001627233,0.025739594
6/5/2007,ERCOT,0.239247619,583765.4999,577249.5274,590281.4723,0.004524718,-0.006687756,0.015737192
6/5/2007,WECC,0.219536937,878810.5791,870978.0704,886643.0879,0.005639314,-0.003323572,0.014602199
6/6/2007,EAST,0.236344957,5095102.718,5033976.926,5156228.51,0.013721481,0.001559895,0.025883067
6/6/2007,ERCOT,0.239554075,583720.4431,577209.1451,590231.7412,0.004447186,-0.006757245,0.015651616
6/6/2007,WECC,0.218935615,878888.949,871090.897,886687.001,0.005728994,-0.003194462,0.01465245
6/7/2007,EAST,0.236600567,5094965.794,5034219.851,5155711.736,0.013694239,0.001608228,0.025780249
6/7/2007,ERCOT,0.241987334,583370.3595,576882.0357,589858.6833,0.003844773,-0.007320124,0.01500967
6/7/2007,WECC,0.22609095,877998.9518,869719.6406,886278.2631,0.004710553,-0.004763617,0.014184724
6/8/2007,EAST,0.252262738,5086760.218,5040797.925,5132722.511,0.012061657,0.002917001,0.021206314
6/8/2007,ERCOT,0.258242137,581410.203,574682.8626,588137.5434,0.000471799,-0.01110439,0.012047988
6/8/2007,WECC,0.257779281,875255.6826,865557.3111,884954.0541,0.001571379,-0.009526648,0.012669407
6/9/2007,EAST,0.252262738,5086760.218,5040797.925,5132722.511,0.012061657,0.002917001,0.021206314
6/9/2007,ERCOT,0.258242137,581410.203,574682.8626,588137.5434,0.000471799,-0.01110439,0.012047988
6/9/2007,WECC,0.257779281,875255.6826,865557.3111,884954.0541,0.001571379,-0.009526648,0.012669407
6/10/2007,EAST,0.252262738,5086760.218,5040797.925,5132722.511,0.012061657,0.002917001,0.021206314
6/10/2007,ERCOT,0.258242137,581410.203,574682.8626,588137.5434,0.000471799,-0.01110439,0.012047988
6/10/2007,WECC,0.257779281,875255.6826,865557.3111,884954.0541,0.001571379,-0.009526648,0.012669407
6/11/2007,EAST,0.252039877,5086874.283,5040828.638,5132919.927,0.012084352,0.002923112,0.021245592
6/11/2007,ERCOT,0.254373196,581813.4619,575174.3302,588452.5935,0.001165714,-0.010258688,0.012590116
6/11/2007,WECC,0.236154865,876915.5919,867933.5015,885897.6822,0.003470844,-0.006807529,0.013749218
6/12/2007,EAST,0.251098288,5087357.109,5040918.507,5133795.711,0.012180415,0.002940992,0.021419838
6/12/2007,ERCOT,0.252741394,581995.8877,575392.0386,588599.7368,0.001479627,-0.009884062,0.012843316
6/12/2007,WECC,0.236173365,876913.792,867930.5812,885897.0029,0.003468785,-0.006810871,0.01374844
6/13/2007,EAST,0.245251008,5090387.386,5040005.133,5140769.639,0.012783319,0.002759267,0.02280737
6/13/2007,ERCOT,0.246111346,582809.0572,576310.2949,589307.8196,0.002878902,-0.008303957,0.014061762
6/13/2007,WECC,0.22913806,877649.3231,869144.8529,886153.7932,0.004310467,-0.005421357,0.01404229
6/14/2007,EAST,0.249657631,5088098.649,5040929.637,5135267.661,0.012327952,0.002943206,0.021712697
6/14/2007,ERCOT,0.250004466,582317.805,575766.7462,588868.8638,0.002033572,-0.009239278,0.013306421
6/14/2007,WECC,0.228838515,877682.8835,869200.4316,886165.3354,0.004348871,-0.005357757,0.014055498
6/15/2007,EAST,0.247784492,5089067.791,5040713.037,5137422.545,0.012520772,0.002900112,0.022141432
6/15/2007,ERCOT,0.251992441,582082.0119,575493.5486,588670.4752,0.001627826,-0.009709387,0.01296504
6/15/2007,WECC,0.234810161,877048.3008,868149.9189,885946.6828,0.003622706,-0.006559878,0.01380529
6/16/2007,EAST,0.247784492,5089067.791,5040713.037,5137422.545,0.012520772,0.002900112,0.022141432
6/16/2007,ERCOT,0.251992441,582082.0119,575493.5486,588670.4752,0.001627826,-0.009709387,0.01296504
6/16/2007,WECC,0.234810161,877048.3008,868149.9189,885946.6828,0.003622706,-0.006559878,0.01380529
6/17/2007,EAST,0.247784492,5089067.791,5040713.037,5137422.545,0.012520772,0.002900112,0.022141432
6/17/2007,ERCOT,0.251992441,582082.0119,575493.5486,588670.4752,0.001627826,-0.009709387,0.01296504
6/17/2007,WECC,0.234810161,877048.3008,868149.9189,885946.6828,0.003622706,-0.006559878,0.01380529
6/18/2007,EAST,0.240652589,5092807.551,5037544.113,5148070.988,0.013264835,0.002269623,0.024260046
6/18/2007,ERCOT,0.242934166,583237.8748,576752.2007,589723.5489,0.003616798,-0.00754354,0.014777135
6/18/2007,WECC,0.219641822,878796.9749,870958.2954,886635.6544,0.005623746,-0.003346201,0.014593693
6/19/2007,EAST,0.248014823,5088948.319,5040753.793,5137142.844,0.012497002,0.002908221,0.022085783
6/19/2007,ERCOT,0.248654288,582483.8124,575954.5334,589013.0913,0.002319232,-0.00891614,0.013554603
6/19/2007,WECC,0.219777831,878779.3627,870932.6131,886626.1122,0.005603592,-0.00337559,0.014582774
6/20/2007,EAST,0.24993686,5087954.66,5040939.51,5134969.811,0.012299304,0.002945171,0.021653437
6/20/2007,ERCOT,0.249354009,582397.1941,575857.0456,588937.3426,0.002170182,-0.009083893,0.013424257
6/20/2007,WECC,0.220875998,878638.3648,870723.8291,886552.9005,0.005442246,-0.003614505,0.014498996
6/21/2007,EAST,0.25625088,5084733.083,5039661.106,5129805.059,0.011658339,0.00269082,0.020625858
6/21/2007,ERCOT,0.256434754,581593.3928,574907.5504,588279.2352,0.000787027,-0.010717754,0.012291807
6/21/2007,WECC,0.223459015,878315.3325,870226.6058,886404.0592,0.005072594,-0.004183487,0.014328674
6/22/2007,EAST,0.264671501,5080544.209,5034207.054,5126881.363,0.01082492,0.001605682,0.020044159
6/22/2007,ERCOT,0.26639449,580701.6141,573811.5744,587591.6538,-0.000747517,-0.012603674,0.011108639
6/22/2007,WECC,0.231784439,877360.6713,868665.6675,886055.6752,0.003980157,-0.005969698,0.013930012
6/23/2007,EAST,0.264671501,5080544.209,5034207.054,5126881.363,0.01082492,0.001605682,0.020044159
6/23/2007,ERCOT,0.26639449,580701.6141,573811.5744,587591.6538,-0.000747517,-0.012603674,0.011108639
6/23/2007,WECC,0.231784439,877360.6713,868665.6675,886055.6752,0.003980157,-0.005969698,0.013930012
6/24/2007,EAST,0.264671501,5080544.209,5034207.054,5126881.363,0.01082492,0.001605682,0.020044159
6/24/2007,ERCOT,0.26639449,580701.6141,573811.5744,587591.6538,-0.000747517,-0.012603674,0.011108639
6/24/2007,WECC,0.231784439,877360.6713,868665.6675,886055.6752,0.003980157,-0.005969698,0.013930012
6/25/2007,EAST,0.27147648,5077255.082,5027930.315,5126579.849,0.010170516,0.000356862,0.01998417
6/25/2007,ERCOT,0.275421285,580136.9838,573165.3988,587108.5688,-0.001719115,-0.013715592,0.010277362
6/25/2007,WECC,0.236253563,876905.9979,867917.9396,885894.0563,0.003459866,-0.006825337,0.013745068
6/26/2007,EAST,0.264648313,5080555.567,5034226.398,5126884.736,0.01082718,0.00160953,0.02004483
6/26/2007,ERCOT,0.272953171,580269.7851,573308.4288,587231.1413,-0.001490595,-0.01346947,0.010488281
6/26/2007,WECC,0.238068184,876733.142,867639.8051,885826.479,0.003262064,-0.007143611,0.013667739
6/27/2007,EAST,0.266530677,5079636.805,5032600.727,5126672.883,0.010644383,0.001286087,0.02000268
6/27/2007,ERCOT,0.277628435,580031.2324,573058.2831,587004.1817,-0.001901088,-0.013899913,0.010097736
6/27/2007,WECC,0.24412013,876203.7968,866822.863,885584.7305,0.002656324,-0.008078453,0.013391101
6/28/2007,EAST,0.272324329,5076851.587,5027092.449,5126610.726,0.010090237,0.00019016,0.019990313
6/28/2007,ERCOT,0.277376304,580042.7055,573069.5445,587015.8665,-0.001881346,-0.013880535,0.010117843
6/28/2007,WECC,0.243121054,876286.3033,866946.038,885626.5687,0.002750738,-0.007937502,0.013438978
6/29/2007,EAST,0.293107242,5067371.291,5007193.275,5127549.308,0.008204037,-0.003768979,0.020177054
6/29/2007,ERCOT,0.299908204,579556.53,572894.1888,586218.8712,-0.002717941,-0.014182281,0.0087464
6/29/2007,WECC,0.25061051,875712.682,866129.8597,885295.5042,0.002094332,-0.00887147,0.013060134
6/30/2007,EAST,0.293107242,5067371.291,5007193.275,5127549.308,0.008204037,-0.003768979,0.020177054
6/30/2007,ERCOT,0.299908204,579556.53,572894.1888,586218.8712,-0.002717941,-0.014182281,0.0087464
6/30/2007,WECC,0.25061051,875712.682,866129.8597,885295.5042,0.002094332,-0.00887147,0.013060134
7/1/2007,EAST,0.292721209,5067541.025,5007521.577,5127560.472,0.008237807,-0.00370366,0.020179275
7/1/2007,ERCOT,0.307211117,579591.3279,573086.864,586095.7918,-0.002658062,-0.013850732,0.008534609
7/1/2007,WECC,0.250341479,875731.5355,866155.0616,885308.0093,0.002115907,-0.008842631,0.013074444
7/2/2007,EAST,0.29710896,5065623.776,5003920.388,5127327.164,0.007856352,-0.004420153,0.020132856
7/2/2007,ERCOT,0.309224547,579613.6263,573149.4974,586077.7551,-0.002619691,-0.013742954,0.008503572
7/2/2007,WECC,0.239727568,876580.8699,867398.8447,885762.8951,0.003087816,-0.007419347,0.013594978
7/3/2007,EAST,0.291779751,5067955.858,5008331.272,5127580.444,0.008320343,-0.003542563,0.020183248
7/3/2007,ERCOT,0.30792212,579598.6228,573108.6721,586088.5736,-0.002645509,-0.013813205,0.008522188
7/3/2007,WECC,0.236246977,876906.6375,867918.9767,885894.2984,0.003460598,-0.00682415,0.013745346
7/4/2007,EAST,0.291779751,5067955.858,5008331.272,5127580.444,0.008320343,-0.003542563,0.020183248
7/4/2007,ERCOT,0.30792212,579598.6228,573108.6721,586088.5736,-0.002645509,-0.013813205,0.008522188
7/4/2007,WECC,0.236246977,876906.6375,867918.9767,885894.2984,0.003460598,-0.00682415,0.013745346
7/5/2007,EAST,0.294488059,5066765.862,5006036.86,5127494.864,0.008083581,-0.003999059,0.020166221
7/5/2007,ERCOT,0.314195934,579688.9986,573311.0965,586066.9006,-0.002489993,-0.01346488,0.008484893
7/5/2007,WECC,0.240140615,876543.8162,867340.8639,885746.7684,0.003045415,-0.007485695,0.013576524
7/6/2007,EAST,0.298704609,5064932.798,5002683.083,5127182.513,0.007718875,-0.004666327,0.020104076
7/6/2007,ERCOT,0.326743318,579980.1104,573676.956,586283.2647,-0.001989057,-0.012835321,0.008857206
7/6/2007,WECC,0.257952572,875245.685,865545.6261,884945.744,0.001559939,-0.009540019,0.012659897
7/7/2007,EAST,0.298704609,5064932.798,5002683.083,5127182.513,0.007718875,-0.004666327,0.020104076
7/7/2007,ERCOT,0.326743318,579980.1104,573676.956,586283.2647,-0.001989057,-0.012835321,0.008857206
7/7/2007,WECC,0.257952572,875245.685,865545.6261,884945.744,0.001559939,-0.009540019,0.012659897
7/8/2007,EAST,0.298704609,5064932.798,5002683.083,5127182.513,0.007718875,-0.004666327,0.020104076
7/8/2007,ERCOT,0.326743318,579980.1104,573676.956,586283.2647,-0.001989057,-0.012835321,0.008857206
7/8/2007,WECC,0.257952572,875245.685,865545.6261,884945.744,0.001559939,-0.009540019,0.012659897
7/9/2007,EAST,0.280840095,5072876.437,5018561.456,5127191.418,0.009299341,-0.001507166,0.020105848
7/9/2007,ERCOT,0.303928121,579566.2948,572992.0513,586140.5383,-0.002701138,-0.014013883,0.008611607
7/9/2007,WECC,0.250937362,875689.9468,866099.6294,885280.2641,0.002068316,-0.008906063,0.013042695
7/10/2007,EAST,0.280951244,5072825.444,5018451.438,5127199.449,0.009289195,-0.001529055,0.020107446
7/10/2007,ERCOT,0.297883745,579561.0556,572854.9237,586267.1875,-0.002710153,-0.014249847,0.008829541
7/10/2007,WECC,0.249735738,875774.4511,866212.8733,885336.0289,0.002165016,-0.008776476,0.013106507
7/11/2007,EAST,0.277457596,5074438.955,5021941.586,5126936.324,0.009610219,-0.000834656,0.020055094
7/11/2007,ERCOT,0.292791876,579603.0072,572794.0826,586411.9318,-0.002637964,-0.014354541,0.009078612
7/11/2007,WECC,0.245070932,876127.0239,866709.8503,885544.1976,0.002568471,-0.008207776,0.013344719
7/12/2007,EAST,0.294918845,5066577.515,5005681.874,5127473.157,0.008046108,-0.004069687,0.020161903
7/12/2007,ERCOT,0.308420363,579604.1149,573124.1662,586084.0635,-0.002636058,-0.013786544,0.008514427
7/12/2007,WECC,0.258667513,875204.9445,865498.3766,884911.5123,0.001513319,-0.009594088,0.012620725
7/13/2007,EAST,0.295049603,5066520.395,5005574.673,5127466.118,0.008034743,-0.004091016,0.020160502
7/13/2007,ERCOT,0.311062766,579638.2696,573208.5699,586067.9694,-0.002577286,-0.013641305,0.008486733
7/13/2007,WECC,0.264373657,874908.1508,865170.6464,884645.6553,0.001173692,-0.009969115,0.0123165
7/14/2007,EAST,0.295049603,5066520.395,5005574.673,5127466.118,0.008034743,-0.004091016,0.020160502
7/14/2007,ERCOT,0.311062766,579638.2696,573208.5699,586067.9694,-0.002577286,-0.013641305,0.008486733
7/14/2007,WECC,0.264373657,874908.1508,865170.6464,884645.6553,0.001173692,-0.009969115,0.0123165
7/15/2007,EAST,0.295049603,5066520.395,5005574.673,5127466.118,0.008034743,-0.004091016,0.020160502
7/15/2007,ERCOT,0.311062766,579638.2696,573208.5699,586067.9694,-0.002577286,-0.013641305,0.008486733
7/15/2007,WECC,0.264373657,874908.1508,865170.6464,884645.6553,0.001173692,-0.009969115,0.0123165
7/16/2007,EAST,0.290411247,5068561.146,5009530.653,5127591.638,0.008440771,-0.003303934,0.020185476
7/16/2007,ERCOT,0.307482181,579594.0331,573095.1338,586092.9324,-0.002653407,-0.013836502,0.008529688
7/16/2007,WECC,0.26048633,875104.93,865384.8297,884825.0303,0.00139887,-0.009724021,0.012521762
7/17/2007,EAST,0.288045931,5069613.917,5011663.734,5127564.099,0.00865023,-0.002879537,0.020179996
7/17/2007,ERCOT,0.306720839,579586.6755,573072.0548,586101.2963,-0.002666067,-0.013876215,0.00854408
7/17/2007,WECC,0.261125618,875070.9969,865347.0668,884794.927,0.00136004,-0.009767234,0.012487314
7/18/2007,EAST,0.293780824,5067075.625,5006625.644,5127525.607,0.008145211,-0.003881915,0.020172338
7/18/2007,ERCOT,0.310446294,579629.565,573188.6104,586070.5196,-0.002592265,-0.01367565,0.008491121
7/18/2007,WECC,0.264373744,874908.1467,865170.642,884645.6514,0.001173688,-0.00996912,0.012316496
7/19/2007,EAST,0.284010331,5071430.408,5015462.173,5127398.643,0.009011639,-0.002123799,0.020147077
7/19/2007,ERCOT,0.300456597,579556.4246,572906.0828,586206.7664,-0.002718122,-0.014161814,0.00872557
7/19/2007,WECC,0.252384206,875591.534,865970.8291,885212.2388,0.0019557,-0.009053451,0.012964852
7/20/2007,EAST,0.290710952,5068428.352,5009265.751,5127590.952,0.00841435,-0.003356639,0.020185339
7/20/2007,ERCOT,0.307744115,579596.7362,573103.1775,586090.295,-0.002648755,-0.01382266,0.00852515
7/20/2007,WECC,0.255098446,875416.5394,865750.2759,885082.8028,0.001755451,-0.009305835,0.012816736
7/21/2007,EAST,0.290710952,5068428.352,5009265.751,5127590.952,0.00841435,-0.003356639,0.020185339
7/21/2007,ERCOT,0.307744115,579596.7362,573103.1775,586090.295,-0.002648755,-0.01382266,0.00852515
7/21/2007,WECC,0.255098446,875416.5394,865750.2759,885082.8028,0.001755451,-0.009305835,0.012816736
7/22/2007,EAST,0.290710952,5068428.352,5009265.751,5127590.952,0.00841435,-0.003356639,0.020185339
7/22/2007,ERCOT,0.307744115,579596.7362,573103.1775,586090.295,-0.002648755,-0.01382266,0.00852515
