"date","intercn","gasprice","coalprice","costratio","load","tlsd","tlmin","tlmax","meant","nonfossil","so2price","netNSflow","yearseason","fit","lwr","upr","fit.transformed","lwr.transformed","upr.transformed"
"1/10/2010","WECC",5.9541922,1.7173506,0.288427135,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874135.933613677,864213.263798652,884058.603428702,0.000290029733217567,-0.0110646661471727,0.0116447256136079
"1/11/2010","WECC",5.7196531,1.7173506,0.300254328,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873979.169151168,863653.708875346,884304.629426991,0.000110641239010167,-0.0117049752676968,0.0119262577457171
"1/12/2010","WECC",5.62818,1.7173506,0.305134271,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873945.839801755,863380.608543143,884511.071060367,7.25018437126579e-05,-0.0120174890643671,0.0121624927517923
"1/13/2010","WECC",5.6596541,1.7173506,0.303437378,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873955.632330075,863478.010863564,884433.253796586,8.37076162565342e-05,-0.011906029774978,0.0120734450074911
"1/14/2010","WECC",5.8361492,1.7173506,0.294260914,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874043.850671895,863956.005745713,884131.695598076,0.000184657507879438,-0.0113590513286156,0.0117283663443748
"1/15/2010","WECC",5.6994338,1.7173506,0.30131951,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873970.512471411,863596.001361158,884345.023581664,0.000100735239132455,-0.011771011050992,0.011972481529257
"1/16/2010","WECC",5.6994338,1.7173506,0.30131951,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873970.512471411,863596.001361158,884345.023581664,0.000100735239132455,-0.011771011050992,0.011972481529257
"1/17/2010","WECC",5.6994338,1.7173506,0.30131951,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873970.512471411,863596.001361158,884345.023581664,0.000100735239132455,-0.011771011050992,0.011972481529257
"1/18/2010","WECC",5.6994338,1.7173506,0.30131951,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873970.512471411,863596.001361158,884345.023581664,0.000100735239132455,-0.011771011050992,0.011972481529257
"1/19/2010","WECC",5.654367,1.7173506,0.303721106,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873953.866379123,863461.893508554,884445.839249692,8.16868056914277e-05,-0.0119244731645038,0.0120878467758867
"1/20/2010","WECC",5.6371012,1.7173506,0.304651369,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873948.440421619,863408.568636105,884488.312207132,7.54777814595542e-05,-0.0119854938092303,0.0121364493721496
"1/21/2010","WECC",5.630477,1.7173506,0.305009789,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873946.49626283,863387.833720161,884505.158805499,7.32530443474655e-05,-0.0120092211597359,0.0121557272484307
"1/22/2010","WECC",5.801878,1.7173506,0.295999089,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874022.163510334,863872.367170263,884171.959850404,0.000159840484978968,-0.011454760508283,0.0117744414782408
"1/23/2010","WECC",5.801878,1.7173506,0.295999089,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874022.163510334,863872.367170263,884171.959850404,0.000159840484978968,-0.011454760508283,0.0117744414782408
"1/24/2010","WECC",5.801878,1.7173506,0.295999089,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874022.163510334,863872.367170263,884171.959850404,0.000159840484978968,-0.011454760508283,0.0117744414782408
"1/25/2010","WECC",5.811079,1.7173506,0.295530417,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874027.765825603,863895.246491962,884160.285159245,0.000166251318685529,-0.0114285792743329,0.011761081911704
"1/26/2010","WECC",5.6998258,1.7173506,0.301298787,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873970.673239984,863597.134828485,884344.211651482,0.000100919209603978,-0.011769714003219,0.0119715524224271
"1/27/2010","WECC",5.567275,1.7173506,0.308472386,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873931.690780159,863182.78512007,884680.596440248,5.63108547733115e-05,-0.0122438620918773,0.0123564838014238
"1/28/2010","WECC",5.4281268,1.7173506,0.316379971,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873921.259674311,862696.545631002,885145.973717619,4.43743460702972e-05,-0.0128002749954935,0.0128890236876338
"1/29/2010","WECC",5.3985958,1.7173506,0.318110609,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873922.559473176,862590.199094872,885254.919851479,4.58617301202224e-05,-0.0129219693175059,0.0130136927777462
"1/30/2010","WECC",5.3985958,1.7173506,0.318110609,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873922.559473176,862590.199094872,885254.919851479,4.58617301202224e-05,-0.0129219693175059,0.0130136927777462
"1/31/2010","WECC",5.3985958,1.7173506,0.318110609,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873922.559473176,862590.199094872,885254.919851479,4.58617301202224e-05,-0.0129219693175059,0.0130136927777462
"2/1/2010","WECC",5.44733,1.9272065,0.353789196,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874030.370350286,861484.12169654,886576.619004033,0.000169231724790109,-0.0141876742852569,0.0145261377348371
"2/2/2010","WECC",5.5727258,1.9272065,0.345828338,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874013.430932142,861448.285276553,886578.576587731,0.000149847633108324,-0.0142286825681067,0.0145283778343235
"2/3/2010","WECC",5.601965,1.9272065,0.344023303,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874007.918052245,861466.994455514,886548.841648976,0.000143539141964188,-0.0142072733061603,0.0144943515900888
"2/4/2010","WECC",5.5450058,1.9272065,0.347557166,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874018.162837885,861439.841526882,886596.484148889,0.000155262440983073,-0.0142383449081206,0.0145488697900868
"2/5/2010","WECC",5.6416402,1.9272065,0.341603936,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873999.669803765,861508.030968509,886491.308639021,0.000134100517603652,-0.0141603144600299,0.014428515495237
"2/6/2010","WECC",5.6416402,1.9272065,0.341603936,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873999.669803765,861508.030968509,886491.308639021,0.000134100517603652,-0.0141603144600299,0.014428515495237
"2/7/2010","WECC",5.6416402,1.9272065,0.341603936,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873999.669803765,861508.030968509,886491.308639021,0.000134100517603652,-0.0141603144600299,0.014428515495237
"2/8/2010","WECC",5.750102,1.9272065,0.335160402,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873974.623057086,861699.025226942,886250.22088723,0.000105439058880163,-0.013941756172811,0.0141526342905713
