date,intercn,so2mass,co2mass,noxmass,gload,gasprice,coalprice,national_coalprice,tlsd,tlmin,tlmax,load,coal,ng,nuc,other,renew,wat,allrenew,nonfossil,meant,hdd,cdd,imports,exports,netNSflow,so2price
7/12/2010,EAST,30946462.57,6412914.486,10806624.84,7169006,4.4951172,2.46752,2.4705713,62568.926,268677.5,438885.78,8737532,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,77.750801,0.015869264,12.766672,597691.6953,3717253.625,3119562,7.782609
7/12/2010,ERCOT,2406575.532,696829.468,686076.045,931054,4.2777448,2.3617013,2.4705713,8769.4551,33204,57326,1098018,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,84.510735,0,19.510736,0,0,0,7.782609
7/12/2010,WECC,1395681.325,978041.531,2075486.084,1242851,4.0568581,1.9404892,2.4705713,14089.557,64004.402,102640.65,2038387.3,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,73.966232,0.60827112,9.5745049,846467.0391,293035.9375,-553431.13,7.782609
7/13/2010,EAST,30907147.92,6548028.283,11132402.75,7322521,4.5573649,2.46752,2.4705713,63007.418,276120.94,449216.03,8924871,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,77.803688,0.004812349,12.808504,597691.6953,3717253.625,3119562,7.782609
7/13/2010,ERCOT,2368776.885,704630.618,701871.778,949392,4.3306332,2.3617013,2.4705713,8627.5781,34997,58725,1127603,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,84.93615,0,19.936146,0,0,0,7.782609
7/13/2010,WECC,1423228.292,1011370.78,2163128.453,1293896,4.0381112,1.9404892,2.4705713,14461.067,65129.18,104852.63,2080248.5,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,73.763,1.4533005,10.216299,846467.0391,293035.9375,-553431.13,7.782609
7/14/2010,EAST,31505444.14,6710989.107,11142116.39,7518016,4.4968982,2.46752,2.4705713,67245.469,284217.25,468459.31,9241567,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,78.268936,0.00066325,13.269599,597691.6953,3717253.625,3119562,7.782609
7/14/2010,ERCOT,2537073.575,706012.42,698040.563,934046,4.2930889,2.3617013,2.4705713,9059.9502,35106,60143,1147082,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,85.499794,0,20.499794,0,0,0,7.782609
7/14/2010,WECC,1288612.429,1054751.37,2114077.356,1396737,4.0054598,1.9404892,2.4705713,16196.065,66155.742,110620.41,2154595.8,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,75.44796,1.114619,11.562579,846467.0391,293035.9375,-553431.13,7.782609
7/15/2010,EAST,31801711.02,6883158.096,11305187.73,7793512,4.5217428,2.46752,2.4705713,69281.922,287614.91,478553.69,9374334,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,79.154846,0.001194289,14.156044,597691.6953,3717253.625,3119562,7.782609
7/15/2010,ERCOT,2560079.401,734596.184,791855.563,993298,4.3001461,2.3617013,2.4705713,9283.9082,35204,60674,1154068,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,85.635948,0,20.635946,0,0,0,7.782609
7/15/2010,WECC,1370162.058,1122791.6,2214227.751,1507788,4.0946651,1.9404892,2.4705713,17860.799,68609.867,117531.29,2260527.8,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,78.116478,0.37668315,13.493162,846467.0391,293035.9375,-553431.13,7.782609
7/16/2010,EAST,31741675.56,6890171.047,11378706.83,7790653,4.7332368,2.46752,2.4705713,69487.609,286902.72,479233.97,9342938,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,80.002968,0,15.002971,597691.6953,3717253.625,3119562,7.782609
7/16/2010,ERCOT,2481761.224,731695.08,758361.523,991655,4.5477538,2.3617013,2.4705713,9417.0244,34507,60484,1141400,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,85.682617,0,20.682613,0,0,0,7.782609
7/16/2010,WECC,1359122.969,1134539.317,2220888.181,1523270,4.2738361,1.9404892,2.4705713,16619.221,70566.141,116861.86,2271947.5,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,78.970352,0.46141985,14.431768,846467.0391,293035.9375,-553431.13,7.782609
7/17/2010,EAST,30407347.35,6498519.873,10787615.56,7260481,4.7332368,2.46752,2.4705713,61294.242,279410.69,444676,8819016,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,80.344131,3.09E-05,15.344161,597691.6953,3717253.625,3119562,7.782609
7/17/2010,ERCOT,2402926.107,707461.86,722063.784,940450,4.5477538,2.3617013,2.4705713,9149.5918,33322,58263,1091955,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,85.512306,0,20.51231,0,0,0,7.782609
7/17/2010,WECC,1259916.402,1074190.091,2087640.684,1437058,4.2738361,1.9404892,2.4705713,15421.083,67496.695,109544.11,2139273.8,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,78.172035,0.69802743,13.870066,846467.0391,293035.9375,-553431.13,7.782609
7/18/2010,EAST,28766870.34,6289149.16,10267843.29,6988149,4.7332368,2.46752,2.4705713,60652.055,267492.16,432394.81,8533790,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,80.22094,0.000298768,15.221239,597691.6953,3717253.625,3119562,7.782609
7/18/2010,ERCOT,2445900.114,678993.016,657843.288,882998,4.5477538,2.3617013,2.4705713,8200.0254,32290,54315,1045062,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,85.899986,0,20.899982,0,0,0,7.782609
7/18/2010,WECC,1314852.875,1038543.24,2046351.11,1377900,4.2738361,1.9404892,2.4705713,15041.317,65399.934,106491.95,2066379.8,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,77.582718,0.75639874,13.339118,846467.0391,293035.9375,-553431.13,7.782609
7/19/2010,EAST,31179561.27,6775905.025,11177317.53,7642390,4.6000051,2.46752,2.4705713,67542.563,282327.72,468272.81,9209455,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,79.254555,0.001093135,14.255647,597691.6953,3717253.625,3119562,7.782609
7/19/2010,ERCOT,2582305.226,708282.243,697808.898,929596,4.3748951,2.3617013,2.4705713,8297.8623,33454,56360,1089298,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,84.829941,0,19.829937,0,0,0,7.782609
7/19/2010,WECC,1345746.851,1082472.929,2170238.731,1451573,4.1641221,1.9404892,2.4705713,16045.181,67763.297,111717.17,2178620,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,76.415039,0.90850234,12.323539,846467.0391,293035.9375,-553431.13,7.782609
7/20/2010,EAST,31234087.91,6802350.567,11204841.62,7676648,4.6726222,2.46752,2.4705713,64623.016,287258.06,466048.5,9234946,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,78.926819,0.001700909,13.928517,597691.6953,3717253.625,3119562,7.782609
7/20/2010,ERCOT,2593860.694,706224.638,708580.407,922843,4.4272251,2.3617013,2.4705713,8381.999,34306,56966,1110098,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,84.380379,0,19.380379,0,0,0,7.782609
7/20/2010,WECC,1271925.946,1060558.115,2144618.419,1421784,4.2154479,1.9404892,2.4705713,13773.441,67749.313,105689,2103473.3,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,75.076302,0.90206474,10.978365,846467.0391,293035.9375,-553431.13,7.782609
7/21/2010,EAST,31798589.31,6958941.814,11542990.38,7902064,4.7951961,2.46752,2.4705713,70708.211,289784.09,484340.94,9471165,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,79.703613,0.001300358,14.70491,597691.6953,3717253.625,3119562,7.782609
7/21/2010,ERCOT,2600793.205,707004.95,701209.953,918810,4.5290432,2.3617013,2.4705713,8607.9414,34032,58005,1113972,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,84.83873,0,19.838726,0,0,0,7.782609
7/21/2010,WECC,1205931.436,1018334.297,2058087.851,1364387,4.3513122,1.9404892,2.4705713,12678.758,66570.719,101534.84,2053858.9,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,73.793289,0.65937626,9.4526634,846467.0391,293035.9375,-553431.13,7.782609
7/22/2010,EAST,31915345.37,6904669.714,11499422.74,7839912,4.7638488,2.46752,2.4705713,68549.195,291107.78,478481.41,9465436,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,79.609863,0.000317996,14.610185,597691.6953,3717253.625,3119562,7.782609
7/22/2010,ERCOT,2446151.259,715299.858,681592.066,922345,4.5055661,2.3617013,2.4705713,7914.314,34756,56738,1105641,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,84.619911,0,19.619915,0,0,0,7.782609
7/22/2010,WECC,1229008.747,1003032.553,2049174.385,1324545,4.3248439,1.9404892,2.4705713,12578.204,65323.426,100243.57,2020072.8,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,73.129341,0.5758155,8.7051592,846467.0391,293035.9375,-553431.13,7.782609
7/23/2010,EAST,32121904.25,7013327.311,11501112.53,7973932,4.7536731,2.46752,2.4705713,67526.313,300320.13,485271.28,9634745,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,80.404213,0.007154039,15.41137,597691.6953,3717253.625,3119562,7.782609
7/23/2010,ERCOT,2604374.413,708221.052,675727.931,908932,4.53369,2.3617013,2.4705713,7966.0645,34492,57353,1096517,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,84.615074,0,19.615074,0,0,0,7.782609
7/23/2010,WECC,1252625.082,1011374.907,2046441.427,1338884,4.2690191,1.9404892,2.4705713,13029.831,64346.18,100465.84,2006020.9,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,73.467636,0.56743449,9.0350723,846467.0391,293035.9375,-553431.13,7.782609
7/24/2010,EAST,32233901.3,6821167.326,11471303.5,7716648,4.7536731,2.46752,2.4705713,61329.895,296802.81,462400.88,9224441,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,82.156174,0.002818483,17.158993,597691.6953,3717253.625,3119562,7.782609
7/24/2010,ERCOT,2446118.58,677225.372,603901.705,868979,4.53369,2.3617013,2.4705713,8426.0908,32632,55697,1043798,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,84.28653,0,19.286531,0,0,0,7.782609
7/24/2010,WECC,1360338.983,1005103.862,2082283.657,1309885,4.2690191,1.9404892,2.4705713,12911.759,62828.594,98348.602,1940999.1,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,74.903664,0.27090868,10.174571,846467.0391,293035.9375,-553431.13,7.782609
7/25/2010,EAST,31187258.99,6478339.219,10740241.25,7218285,4.7536731,2.46752,2.4705713,54880.711,282155.34,428503.25,8699095,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,80.810249,0.004362695,15.814615,597691.6953,3717253.625,3119562,7.782609
7/25/2010,ERCOT,2458937.846,681099.293,624852.728,881142,4.53369,2.3617013,2.4705713,9344.1973,30449,55481,1028007,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,84.151604,0,19.151602,0,0,0,7.782609
7/25/2010,WECC,1419097.646,1007841.236,2149917.058,1297343,4.2690191,1.9404892,2.4705713,12763.229,62598.938,97132.492,1918828.4,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,75.285652,0.22087452,10.506528,846467.0391,293035.9375,-553431.13,7.782609
7/26/2010,EAST,30674759.86,6610254.366,10835058.92,7431176,4.7035308,2.46752,2.4705713,67810.609,277152.19,463547.66,9050756,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,77.641861,0.004351242,12.646214,597691.6953,3717253.625,3119562,7.782609
7/26/2010,ERCOT,2532031.84,672772.261,638379.855,869904,4.5162292,2.3617013,2.4705713,7268.7847,32927,54591,1020635,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,84.006119,0,19.006119,0,0,0,7.782609
7/26/2010,WECC,1390426.585,1032576.379,2106639.743,1357656,4.2828908,1.9404892,2.4705713,13384.313,64981.508,101572.41,2032756.6,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,74.415421,0.18269691,9.5981207,846467.0391,293035.9375,-553431.13,7.782609
7/27/2010,EAST,30982685.15,6624866.161,10824978.52,7465638,4.7469459,2.46752,2.4705713,68570.391,278082.28,465220.59,9137212,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,77.712143,0.002824172,12.714967,597691.6953,3717253.625,3119562,7.782609
7/27/2010,ERCOT,2532864.569,649763.514,649932.564,852173,4.5476131,2.3617013,2.4705713,7694.8623,30559,52263,1002801,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,82.170395,0,17.170391,0,0,0,7.782609
7/27/2010,WECC,1352782.193,1031837.23,2128504.05,1345809,4.2651401,1.9404892,2.4705713,12253.213,65861.805,99116.734,2006484,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,72.991875,0.19916645,8.19104,846467.0391,293035.9375,-553431.13,7.782609
7/28/2010,EAST,31413396.83,6864071.844,11475523.17,7790569,4.7751431,2.46752,2.4705713,70210.344,289257.13,480408.88,9438640,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,79.221359,0.000253536,14.221612,597691.6953,3717253.625,3119562,7.782609
7/28/2010,ERCOT,2474682.385,652671.775,659000.582,850645,4.6041398,2.3617013,2.4705713,7114.7095,31776,51816,1014204,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,81.944016,0,16.944014,0,0,0,7.782609
7/28/2010,WECC,1337726.103,1039487.425,2136496.332,1369862,4.2576189,1.9404892,2.4705713,12499.298,64479.473,98568.82,1998189.6,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,72.821213,0.24222584,8.0634356,846467.0391,293035.9375,-553431.13,7.782609
7/29/2010,EAST,31330346.88,6816687.557,11460997.35,7708775,4.8254762,2.46752,2.4705713,63295.891,293792.72,469516.63,9300274,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,79.155991,0.003204477,14.159197,597691.6953,3717253.625,3119562,7.782609
7/29/2010,ERCOT,2384258.052,681549.135,668417.783,885484,4.6573868,2.3617013,2.4705713,9045.3281,31333,56519,1058937,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,82.087883,0,17.087883,0,0,0,7.782609
7/29/2010,WECC,1411881.902,1046816.736,2078802.368,1385097,4.282558,1.9404892,2.4705713,12829.119,64224.902,99345.914,2002518.3,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,73.007248,0.39130777,8.3985519,846467.0391,293035.9375,-553431.13,7.782609
7/30/2010,EAST,30344814.26,6409723.194,10707957.53,7177315,4.7960558,2.46752,2.4705713,58136.012,277767.09,440445.19,8752830,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,76.550636,0.033915777,11.584552,597691.6953,3717253.625,3119562,7.782609
7/30/2010,ERCOT,2524294.363,716193.872,712887.338,939975,4.6769619,2.3617013,2.4705713,9592.6426,32939,59640,1110377,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,84.381828,0,19.381832,0,0,0,7.782609
7/30/2010,WECC,1360253.669,1025234.157,1961481.363,1368852,4.3117008,1.9404892,2.4705713,12585.88,64130.023,99235.18,1986489.9,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,73.185669,0.45108232,8.6367531,846467.0391,293035.9375,-553431.13,7.782609
7/31/2010,EAST,28112283.81,5962942.505,9883626.644,6598762,4.7960558,2.46752,2.4705713,51693.148,265114.34,403163.13,8143228.5,147407235,77183513,61083485,5765921,6005808,6094663,12100471,73183952,75.838448,0.13491111,10.973355,597691.6953,3717253.625,3119562,7.782609
7/31/2010,ERCOT,2349659.703,703104.142,708970.022,932319,4.6769619,2.3617013,2.4705713,9290.4805,33296,58426,1086821,11797033,16952471,3754366,115524,1775514,77956,1853470,5607836,85.532692,0,20.532694,0,0,0,7.782609
7/31/2010,WECC,1365508.121,956277.555,1993570.69,1228846,4.3117008,1.9404892,2.4705713,9588.0078,62324.867,88444.703,1827626.1,20343655,21186979,7075617,303373,4639651,17650249,22289900,29365516,72.947243,0.52488494,8.4721251,846467.0391,293035.9375,-553431.13,7.782609
8/1/2010,EAST,27925239.72,5900295.345,9845998.53,6498927,4.7960558,2.4421058,2.4442203,58990.488,256198.05,412406.97,8133582.5,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,76.0541,0.034139641,11.088237,791691.4922,3148687.406,2356996,8.913043
8/1/2010,ERCOT,2303196.812,704328.338,711568.745,936558,4.6769619,2.3364179,2.4442203,10376.543,31525,59437,1085683,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,86.304871,0,21.304867,0,0,0,8.913043
8/1/2010,WECC,1317185.331,953585.917,2071154.65,1214359,4.3117008,2.0157912,2.4442203,10520.083,61302.973,89340.273,1816042.1,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,72.01088,0.66583329,7.6767159,967095.0703,421849.0547,-545246,8.913043
8/2/2010,EAST,30930737.46,6586596.389,11058367.37,7429122,4.9324112,2.4421058,2.4442203,69192.172,274729.16,462435.09,9084283,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,77.182236,0.003508292,12.185745,791691.4922,3148687.406,2356996,8.913043
8/2/2010,ERCOT,2314068.722,740399.037,768861.356,992898,4.7779999,2.3364179,2.4442203,10656.865,33809,62897,1162919,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,86.766655,0,21.766657,0,0,0,8.913043
8/2/2010,WECC,1356409.977,1041433.645,2181793.168,1366747,4.42065,2.0157912,2.4442203,14667.337,62485.434,102814.7,2022507,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,72.768349,0.58450365,8.352849,967095.0703,421849.0547,-545246,8.913043
8/3/2010,EAST,32400113.63,6932154.015,11838228.35,7886802,4.8560352,2.4421058,2.4442203,68790.492,292189.78,481067.41,9490866,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,79.256584,0.000138599,14.25672,791691.4922,3148687.406,2356996,8.913043
8/3/2010,ERCOT,2481352.741,753321.412,781142.886,1015126,4.6536541,2.3364179,2.4442203,10070.07,35492,62918,1184032,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,86.652481,0,21.652481,0,0,0,8.913043
8/3/2010,WECC,1320375.674,1057033.118,2179288.416,1400604,4.2509899,2.0157912,2.4442203,15108.592,64564.895,106581.22,2080239.9,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,73.823349,0.45407206,9.2774191,967095.0703,421849.0547,-545246,8.913043
8/4/2010,EAST,33453102.81,7131756.378,12020126.86,8176096,4.8603978,2.4421058,2.4442203,68590.102,305977,493252.38,9780821,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,81.269615,0.000301576,16.269915,791691.4922,3148687.406,2356996,8.913043
8/4/2010,ERCOT,2430829.867,771803.817,777656.43,1053604,4.652267,2.3364179,2.4442203,9856.6748,36811,63707,1210733,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,87.314102,0,22.314098,0,0,0,8.913043
8/4/2010,WECC,1381352.024,1064400.775,2200055.015,1412275,4.2123532,2.0157912,2.4442203,14726.938,65093.563,105991.16,2077741,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,74.237297,0.3069399,9.5442333,967095.0703,421849.0547,-545246,8.913043
8/5/2010,EAST,32963838.65,6925301.843,11595063.02,7884282,4.8897848,2.4421058,2.4442203,62151.207,302865.75,475362.72,9466851,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,81.03302,0.000801688,16.033819,791691.4922,3148687.406,2356996,8.913043
8/5/2010,ERCOT,2477122.917,781317.327,819653.818,1063220,4.7055259,2.3364179,2.4442203,9925.1572,36470,63554,1207631,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,87.498413,0,22.498411,0,0,0,8.913043
8/5/2010,WECC,1393989.006,1059128.887,2194145.899,1387962,4.2185931,2.0157912,2.4442203,14226.831,64804.637,104392.41,2060502.5,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,73.736244,0.29902545,9.0352669,967095.0703,421849.0547,-545246,8.913043
8/6/2010,EAST,30849839.24,6452954.748,10763300.89,7257800,4.6677189,2.4421058,2.4442203,58261.309,284653.84,447261.19,8878137,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,77.639084,0.009962007,12.649043,791691.4922,3148687.406,2356996,8.913043
8/6/2010,ERCOT,2630890.94,766324.804,799753.936,1022981,4.5355911,2.3364179,2.4442203,9156.2432,36956,63039,1177708,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,87.654549,0,22.654549,0,0,0,8.913043
8/6/2010,WECC,1386882.64,1037407.511,2123659.503,1346486,4.0309401,2.0157912,2.4442203,13350.505,64930.516,102356.66,2031367.5,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,73.466171,0.29026693,8.7564383,967095.0703,421849.0547,-545246,8.913043
8/7/2010,EAST,27956524.51,5879637.474,9854755.816,6499040,4.6677189,2.4421058,2.4442203,57512.934,259365.19,415341.66,8162464,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,75.361343,0.13047802,10.491818,791691.4922,3148687.406,2356996,8.913043
8/7/2010,ERCOT,2535513.118,722232.094,723210.758,940646,4.5355911,2.3364179,2.4442203,8863.5215,34656,58319,1114389,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,87.175308,0,22.17531,0,0,0,8.913043
8/7/2010,WECC,1319023.822,960868.583,2048917.728,1216741,4.0309401,2.0157912,2.4442203,9805.9199,63935.941,90311.117,1862991.9,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,72.147095,0.63898712,7.7860813,967095.0703,421849.0547,-545246,8.913043
8/8/2010,EAST,28029442.83,6046837.876,10173550.39,6702053,4.6677189,2.4421058,2.4442203,65492.285,257571.66,430113,8348224,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,77.247803,0.050222963,12.298024,791691.4922,3148687.406,2356996,8.913043
8/8/2010,ERCOT,2334531.306,713968.293,704905.275,935744,4.5355911,2.3364179,2.4442203,8858.2373,34746,58389,1118403,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,87.101295,0,22.101292,0,0,0,8.913043
8/8/2010,WECC,1284634.043,942914.516,2049863.182,1191484,4.0309401,2.0157912,2.4442203,10362.548,61118.32,88827.039,1803888.1,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,70.768822,0.7377283,6.5065513,967095.0703,421849.0547,-545246,8.913043
8/9/2010,EAST,31779611.91,6979818.424,11727058.53,7956983,4.6143618,2.4421058,2.4442203,76819.867,284129.44,492429.56,9551929,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,79.939827,0.002383039,14.942206,791691.4922,3148687.406,2356996,8.913043
8/9/2010,ERCOT,2453543.328,765066.76,785775.466,1028637,4.4366512,2.3364179,2.4442203,9969.5508,35980,63435,1192880,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,87.151581,0,22.151581,0,0,0,8.913043
8/9/2010,WECC,1357231.631,998582.698,2105938.404,1289471,4.002696,2.0157912,2.4442203,13348.36,61085.344,97645.117,1947072.1,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,70.100502,0.94804996,6.048552,967095.0703,421849.0547,-545246,8.913043
8/10/2010,EAST,32192450.68,7186081.147,12089358.28,8219764,4.5331349,2.4421058,2.4442203,70895.508,304106.41,497385.03,9822580,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,81.455772,0,16.455772,791691.4922,3148687.406,2356996,8.913043
8/10/2010,ERCOT,2497022.207,772621.145,782589.687,1056745,4.3208442,2.3364179,2.4442203,10302.606,36181,64306,1214436,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,87.568481,0,22.568485,0,0,0,8.913043
8/10/2010,WECC,1309884.511,1011496.753,2093169.39,1324775,3.895041,2.0157912,2.4442203,13625.981,62860.871,100672.29,1989285.8,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,70.313423,1.1773173,6.4907427,967095.0703,421849.0547,-545246,8.913043
8/11/2010,EAST,31818932.09,7234540.959,12135242.99,8284393,4.4643211,2.4421058,2.4442203,70171.914,306284.06,498551.16,9856942,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,81.686104,0.000113935,16.686214,791691.4922,3148687.406,2356996,8.913043
8/11/2010,ERCOT,2497730.7,777920.656,780703.624,1065265,4.2933278,2.3364179,2.4442203,9703.5068,37235,63580,1215335,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,88.083611,0,23.083607,0,0,0,8.913043
8/11/2010,WECC,1292002.25,1014831.895,2096488.748,1329362,3.8687229,2.0157912,2.4442203,12796.27,63604.801,99073.938,1986368.5,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,70.542023,0.99956763,6.5415907,967095.0703,421849.0547,-545246,8.913043
8/12/2010,EAST,31625794.06,7077558.711,11727712.41,8061535,4.4821072,2.4421058,2.4442203,65338.57,308419.34,487812.91,9733489,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,80.579575,0.006909758,15.586488,791691.4922,3148687.406,2356996,8.913043
8/12/2010,ERCOT,2473142.489,773180.528,769576.883,1053069,4.3373742,2.3364179,2.4442203,9402.5615,37284,63022,1207401,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,88.114014,0,23.11401,0,0,0,8.913043
8/12/2010,WECC,1307596.825,1007107.9,2089110.31,1332242,3.8857901,2.0157912,2.4442203,13357.818,63659.922,100710.66,2004616.6,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,70.980827,0.65979737,6.6406217,967095.0703,421849.0547,-545246,8.913043
8/13/2010,EAST,30497136.24,6770643.002,11124236.91,7655482,4.3785892,2.4421058,2.4442203,60442.152,301434.94,470064.28,9374363,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,79.561745,0.008792205,14.570539,791691.4922,3148687.406,2356996,8.913043
8/13/2010,ERCOT,2462298.809,763782.242,769715.141,1029350,4.2748499,2.3364179,2.4442203,9414.9414,37182,63290,1204103,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,87.935242,0,22.935238,0,0,0,8.913043
8/13/2010,WECC,1320200.806,1002847.866,2057961.546,1329166,3.8084619,2.0157912,2.4442203,14053.781,63544.039,102992.09,2011310,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,72.235359,0.44981423,7.6851707,967095.0703,421849.0547,-545246,8.913043
8/14/2010,EAST,29073667.25,6257491.678,10412628.05,6982387,4.3785892,2.4421058,2.4442203,54112.781,281470.16,428318.28,8602414,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,78.406029,0.005236721,13.411264,791691.4922,3148687.406,2356996,8.913043
8/14/2010,ERCOT,2289539.133,743019.656,725043.409,995712,4.2748499,2.3364179,2.4442203,9074.6572,36913,61167,1176062,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,88.590569,0,23.59057,0,0,0,8.913043
8/14/2010,WECC,1278981.235,968288.022,1975246.647,1275206,3.8084619,2.0157912,2.4442203,12127.42,62452.25,95572.352,1903055.9,20501282,23959840,7077663,265022,4577470,13128264,17705734,24783396,72.980797,0.44799468,8.4287949,967095.0703,421849.0547,-545246,8.913043
8/15/2010,EAST,27986574.3,6037075.64,9945069.222,6683029,4.3785892,2.4421058,2.4442203,54087.293,271377.34,415267.69,8298462.5,145172249,77768195,60826453,4957513,6258684,6204011,12462695,73289152,77.823616,0.0150183,12.838634,791691.4922,3148687.406,2356996,8.913043
8/15/2010,ERCOT,2269222.435,762219.558,756297.898,1013710,4.2748499,2.3364179,2.4442203,9295.5508,36592,61343,1172912,12024080,20202070,3669987,135351,1578961,60361,1639322,5309309,88.971748,0,23.971752,0,0,0,8.913043
