date,month,year,intercn,co2mass,gasprice,load
7/16/2009,7,2009,EAST,5878639.647,3.27124,8482036
7/16/2009,7,2009,ERCOT,724710.438,3.075309,1188764
7/16/2009,7,2009,WECC,1080272.082,3.1310589,2148374.5
7/17/2009,7,2009,EAST,5443737.489,3.401072,7899612.5
7/17/2009,7,2009,ERCOT,695370.96,3.221957,1099799
7/17/2009,7,2009,WECC,1092390.079,3.2672551,2165503.5
7/18/2009,7,2009,EAST,4760888.561,3.401072,6957041
7/18/2009,7,2009,ERCOT,640442.606,3.221957,1007985
7/18/2009,7,2009,WECC,1059764.801,3.2672551,2075567.4
7/19/2009,7,2009,EAST,4592754.546,3.401072,6708311
7/19/2009,7,2009,ERCOT,618901.52,3.221957,999775
7/19/2009,7,2009,WECC,1072982.307,3.2672551,2072209.1
7/20/2009,7,2009,EAST,5188746.299,3.5223601,7531086.5
7/20/2009,7,2009,ERCOT,632627.727,3.329531,1031852
7/20/2009,7,2009,WECC,1096326.522,3.4829521,2178062.3
7/21/2009,7,2009,EAST,5330310.397,3.5190811,7681235
7/21/2009,7,2009,ERCOT,664295.813,3.3026681,1081268
7/21/2009,7,2009,WECC,1066907.036,3.4691191,2103026.8
7/22/2009,7,2009,EAST,5449768.046,3.5417621,7822480
7/22/2009,7,2009,ERCOT,661134.974,3.272408,1061922
7/22/2009,7,2009,WECC,1089328.309,3.501976,2120206.8
7/23/2009,7,2009,EAST,5566077.073,3.704308,8009130.5
7/23/2009,7,2009,ERCOT,648650.174,3.510745,1004534
7/23/2009,7,2009,WECC,1067178.881,3.6974521,2096899.3
7/24/2009,7,2009,EAST,5558239.902,3.4486949,8045823.5
7/24/2009,7,2009,ERCOT,649453.663,3.295131,1025347
7/24/2009,7,2009,WECC,1037467.262,3.4235301,2025069.9
7/25/2009,7,2009,EAST,5234231.306,3.4486949,7592018.5
7/25/2009,7,2009,ERCOT,643972.46,3.295131,1061186
7/25/2009,7,2009,WECC,1022581.899,3.4235301,1948322.5
7/26/2009,7,2009,EAST,5236448.484,3.4486949,7481938.5
7/26/2009,7,2009,ERCOT,643074.298,3.295131,1045575
7/26/2009,7,2009,WECC,1051398.294,3.4235301,1976084.3
7/27/2009,7,2009,EAST,5879015.375,3.5374379,8349206.5
7/27/2009,7,2009,ERCOT,655332.144,3.3840289,1050641
7/27/2009,7,2009,WECC,1129279.82,3.4885311,2173965.5
7/28/2009,7,2009,EAST,5982852.773,3.5712891,8406603
7/28/2009,7,2009,ERCOT,680169.995,3.408855,1096865
7/28/2009,7,2009,WECC,1092499.293,3.4420381,2134211.5
7/29/2009,7,2009,EAST,5847620.379,3.484329,8236001
7/29/2009,7,2009,ERCOT,674645.752,3.348592,1083431
7/29/2009,7,2009,WECC,1054945.586,3.3527009,2064737.3
7/30/2009,7,2009,EAST,5790995.025,3.3828449,8155297.5
7/30/2009,7,2009,ERCOT,655039.427,3.2629731,1044602
7/30/2009,7,2009,WECC,1051184.159,3.2609251,2026631.1
7/31/2009,7,2009,EAST,5628293.006,3.3182271,8006028.5
7/31/2009,7,2009,ERCOT,647078.564,3.250123,1015093
7/31/2009,7,2009,WECC,1019091.151,3.2409461,2009939.8
8/1/2009,8,2009,EAST,5134562.221,3.3182271,7315503
8/1/2009,8,2009,ERCOT,626464.309,3.250123,998810
8/1/2009,8,2009,WECC,1009585.371,3.2409461,1982784.5
8/2/2009,8,2009,EAST,4993882.46,3.3182271,7158924.5
8/2/2009,8,2009,ERCOT,639409.647,3.250123,1007798
8/2/2009,8,2009,WECC,1014374.68,3.2409461,1958679.9
8/3/2009,8,2009,EAST,5831081.795,3.4833701,8282418.5
8/3/2009,8,2009,ERCOT,661839.085,3.3832591,1111386
8/3/2009,8,2009,WECC,1069466.472,3.408211,2123189.5
8/4/2009,8,2009,EAST,6065202.696,3.6372881,8561816
8/4/2009,8,2009,ERCOT,679405.684,3.5180249,1142296
8/4/2009,8,2009,WECC,1085089.74,3.5217149,2162597.3
8/5/2009,8,2009,EAST,5921918.446,3.7329919,8352798
8/5/2009,8,2009,ERCOT,688310.174,3.6318281,1150402
8/5/2009,8,2009,WECC,1059253.207,3.6862149,2163487.5
8/6/2009,8,2009,EAST,5655330.487,3.8479841,8024745.5
8/6/2009,8,2009,ERCOT,699474.009,3.77479,1151783
8/6/2009,8,2009,WECC,997367.521,3.781945,2018469.5
8/7/2009,8,2009,EAST,5540502.95,3.631959,7947659
8/7/2009,8,2009,ERCOT,674241.756,3.522609,1141360
8/7/2009,8,2009,WECC,929854.077,3.582557,1900228.4
8/8/2009,8,2009,EAST,5452058.858,3.631959,7812105.5
8/8/2009,8,2009,ERCOT,632375.281,3.522609,1080453
8/8/2009,8,2009,WECC,903527.348,3.582557,1799049
8/9/2009,8,2009,EAST,5827303.904,3.631959,8187719.5
8/9/2009,8,2009,ERCOT,634733.883,3.522609,1051606
8/9/2009,8,2009,WECC,948819.768,3.582557,1828602.1
8/10/2009,8,2009,EAST,6523197.097,3.6496511,9072897
8/10/2009,8,2009,ERCOT,695032.856,3.51582,1137639
8/10/2009,8,2009,WECC,1055758.74,3.5452361,2052053.1
8/11/2009,8,2009,EAST,6423876.589,3.5634921,8890405
8/11/2009,8,2009,ERCOT,688345.825,3.4694979,1130799
8/11/2009,8,2009,WECC,1077959.785,3.4352651,2075709.3
8/12/2009,8,2009,EAST,6004689.111,3.37818,8466087
8/12/2009,8,2009,ERCOT,684629.582,3.2797451,1092255
8/12/2009,8,2009,WECC,1086566.358,3.269465,2104287
8/13/2009,8,2009,EAST,5857715.544,3.3584869,8334056
8/13/2009,8,2009,ERCOT,676493.753,3.2438669,1066708
8/13/2009,8,2009,WECC,1047554.337,3.2613561,2039627
8/14/2009,8,2009,EAST,5849825.133,3.2374461,8406102
8/14/2009,8,2009,ERCOT,662760.411,3.102854,1077196
8/14/2009,8,2009,WECC,1028273.476,3.1661839,1970064.6
8/15/2009,8,2009,EAST,5559985.917,3.2374461,7977867
8/15/2009,8,2009,ERCOT,650769.88,3.102854,1062919
8/15/2009,8,2009,WECC,989386.048,3.1661839,1829622.9
8/16/2009,8,2009,EAST,5636767.897,3.2374461,7955906.5
8/16/2009,8,2009,ERCOT,655744.477,3.102854,1071376
8/16/2009,8,2009,WECC,994915.116,3.1661839,1788820.8
8/17/2009,8,2009,EAST,6238417.061,3.2793419,8664753
8/17/2009,8,2009,ERCOT,704110.655,3.069988,1150709
8/17/2009,8,2009,WECC,1062678.183,3.1072199,1975211.4
8/18/2009,8,2009,EAST,6177004.81,3.251349,8608419
8/18/2009,8,2009,ERCOT,684792.259,3.066947,1113175
8/18/2009,8,2009,WECC,1068445.137,3.0558929,2011524
8/19/2009,8,2009,EAST,6189076.26,3.131635,8599894
8/19/2009,8,2009,ERCOT,678038.289,2.9687469,1128903
8/19/2009,8,2009,WECC,1066391.481,2.9730289,2050889
8/20/2009,8,2009,EAST,6104375.2,3.1202469,8535236
8/20/2009,8,2009,ERCOT,709814.876,2.9726341,1172785
8/20/2009,8,2009,WECC,1069226.746,2.963989,2064714.3
8/21/2009,8,2009,EAST,5819836.568,2.8534379,8201332
8/21/2009,8,2009,ERCOT,686014.482,2.702162,1090370
8/21/2009,8,2009,WECC,1069685.311,2.763689,2059428.8
8/22/2009,8,2009,EAST,5017878.015,2.8534379,7191623
8/22/2009,8,2009,ERCOT,640502.935,2.702162,1030310
8/22/2009,8,2009,WECC,1018979.804,2.763689,1923021.3
8/23/2009,8,2009,EAST,4792788.748,2.8534379,6916739
8/23/2009,8,2009,ERCOT,641019.485,2.702162,1049323
8/23/2009,8,2009,WECC,989451.492,2.763689,1858258
8/24/2009,8,2009,EAST,5425781.668,2.839406,7794664.5
8/24/2009,8,2009,ERCOT,672620.597,2.6393299,1120018
8/24/2009,8,2009,WECC,1037729.841,2.6932981,1998707.3
8/25/2009,8,2009,EAST,5695767.117,2.969835,8122615.5
8/25/2009,8,2009,ERCOT,691584.451,2.8045461,1129019
8/25/2009,8,2009,WECC,1043850.796,2.7947891,2017651.1
8/26/2009,8,2009,EAST,5790682.902,2.8659899,8253352
8/26/2009,8,2009,ERCOT,693323.251,2.708945,1107994
8/26/2009,8,2009,WECC,1071317.543,2.7506549,2048503.4
8/27/2009,8,2009,EAST,5586023.715,2.7757549,7977455
8/27/2009,8,2009,ERCOT,667755.512,2.693604,1060412
8/27/2009,8,2009,WECC,1120212.331,2.7747581,2132592.5
8/28/2009,8,2009,EAST,5254686.816,2.502718,7575725
8/28/2009,8,2009,ERCOT,644680.689,2.4660871,1016110
8/28/2009,8,2009,WECC,1124925.404,2.6362779,2159449.3
8/29/2009,8,2009,EAST,4763012.462,2.502718,7036746
8/29/2009,8,2009,ERCOT,596795.639,2.4660871,941352
8/29/2009,8,2009,WECC,1099175.286,2.6362779,2084276
8/30/2009,8,2009,EAST,4513320.175,2.502718,6649501
8/30/2009,8,2009,ERCOT,578919.587,2.4660871,920125
8/30/2009,8,2009,WECC,1060031.976,2.6362779,1987864.1
8/31/2009,8,2009,EAST,4715727.872,2.439018,7035239.5
8/31/2009,8,2009,ERCOT,596925.617,2.38673,947767
8/31/2009,8,2009,WECC,1091438.863,2.657994,2113854.8
9/1/2009,9,2009,EAST,4624631.027,2.3894241,7436366
9/1/2009,9,2009,ERCOT,580183.233,2.3178661,950191
9/1/2009,9,2009,WECC,1113133.956,2.6184571,2210708.3
9/2/2009,9,2009,EAST,4690025.344,2.2952199,7505930
9/2/2009,9,2009,ERCOT,602362.223,2.2243531,990912
9/2/2009,9,2009,WECC,1131938.911,2.5654039,2257363.5
9/3/2009,9,2009,EAST,4805767.148,2.119163,7638510
9/3/2009,9,2009,ERCOT,630216.325,2.065078,1017224
9/3/2009,9,2009,WECC,1116406.393,2.441622,2259656.8
9/4/2009,9,2009,EAST,4808219.535,1.9382859,7696214
9/4/2009,9,2009,ERCOT,577262.102,1.8824379,934783
9/4/2009,9,2009,WECC,1075189.351,2.2694671,2140891.3
9/5/2009,9,2009,EAST,4404403.686,1.9382859,7151858
9/5/2009,9,2009,ERCOT,549890.186,1.8824379,891084
9/5/2009,9,2009,WECC,978486.309,2.2694671,1901653.8
9/6/2009,9,2009,EAST,4222979.157,1.9382859,6924141.5
9/6/2009,9,2009,ERCOT,571980.861,1.8824379,911981
9/6/2009,9,2009,WECC,914465.944,2.2694671,1815629.1
9/7/2009,9,2009,EAST,4346634.185,1.9382859,7104598
9/7/2009,9,2009,ERCOT,598773.019,1.8824379,974311
9/7/2009,9,2009,WECC,911928.772,2.2694671,1855797
9/8/2009,9,2009,EAST,4962062.465,2.560133,7947689
9/8/2009,9,2009,ERCOT,621965.523,2.461597,1013248
9/8/2009,9,2009,WECC,1007673.099,2.746165,2003647.3
9/9/2009,9,2009,EAST,5066879.007,2.8256619,8034157.5
9/9/2009,9,2009,ERCOT,613078.92,2.7041759,978339
9/9/2009,9,2009,WECC,1054040.634,2.9905119,2039118.4
9/10/2009,9,2009,EAST,4977067.106,2.7785289,7905428.5
9/10/2009,9,2009,ERCOT,604696.26,2.6846459,943655
9/10/2009,9,2009,WECC,1078707.278,2.95771,2114784.5
9/11/2009,9,2009,EAST,4854230.155,2.989938,7684691.5
9/11/2009,9,2009,ERCOT,565835.931,2.9416969,868023
9/11/2009,9,2009,WECC,1076024.038,3.1798539,2117171
9/12/2009,9,2009,EAST,4502671.495,2.989938,7064264
9/12/2009,9,2009,ERCOT,508569.818,2.9416969,783126
9/12/2009,9,2009,WECC,983108.254,3.1798539,1926434.4
9/13/2009,9,2009,EAST,4461027.689,2.989938,6972368.5
9/13/2009,9,2009,ERCOT,485154.681,2.9416969,794763
9/13/2009,9,2009,WECC,934674.457,3.1798539,1810952.8
9/14/2009,9,2009,EAST,5091261.448,2.9466369,7907429
9/14/2009,9,2009,ERCOT,528537.112,2.837724,848974
9/14/2009,9,2009,WECC,963143.969,3.0925901,1919705.4
9/15/2009,9,2009,EAST,5259365.795,3.3258309,8042684.5
9/15/2009,9,2009,ERCOT,534525.755,3.2133181,857765
9/15/2009,9,2009,WECC,976505.383,3.5670159,1926061.3
9/16/2009,9,2009,EAST,5103297.059,3.386893,7858287
9/16/2009,9,2009,ERCOT,532358.852,3.2663381,869527
9/16/2009,9,2009,WECC,998447.049,3.6577339,1952082
9/17/2009,9,2009,EAST,4937807.809,3.5254519,7639211.5
9/17/2009,9,2009,ERCOT,529212.89,3.4567571,841318
9/17/2009,9,2009,WECC,1008638.526,3.8212991,2001097.3
9/18/2009,9,2009,EAST,4894321.58,3.2399349,7572950
9/18/2009,9,2009,ERCOT,553332.172,3.192343,852760
9/18/2009,9,2009,WECC,1031045.252,3.5371821,2038866.9
9/19/2009,9,2009,EAST,4465516.134,3.2399349,6954405.5
9/19/2009,9,2009,ERCOT,548607.502,3.192343,831710
9/19/2009,9,2009,WECC,969511.568,3.5371821,1900860.6
9/20/2009,9,2009,EAST,4366942.763,3.2399349,6842174
9/20/2009,9,2009,ERCOT,538880.058,3.192343,875335
9/20/2009,9,2009,WECC,954487.549,3.5371821,1835683
9/21/2009,9,2009,EAST,5046660.069,3.3884871,7767173
9/21/2009,9,2009,ERCOT,615190.688,3.2986989,994898
9/21/2009,9,2009,WECC,1004513.646,3.701858,1977272.3
9/22/2009,9,2009,EAST,5160197.635,3.4440949,7883093
9/22/2009,9,2009,ERCOT,514132.765,3.3335769,785478
9/22/2009,9,2009,WECC,1010501.421,3.6449759,1981218.6
9/23/2009,9,2009,EAST,5290092.612,3.54404,8029402
9/23/2009,9,2009,ERCOT,495052.691,3.3709769,714770
9/23/2009,9,2009,WECC,1007967.638,3.656184,1986081.6
9/24/2009,9,2009,EAST,5331343.288,3.601877,8060856
9/24/2009,9,2009,ERCOT,496338.67,3.4987719,696505
9/24/2009,9,2009,WECC,1018255.768,3.7296181,1994207.4
9/25/2009,9,2009,EAST,5023690.515,3.6033521,7635110
9/25/2009,9,2009,ERCOT,526615.678,3.5305979,755473
9/25/2009,9,2009,WECC,1017646.241,3.712667,1993517.4
9/26/2009,9,2009,EAST,4448328.593,3.6033521,6837672
9/26/2009,9,2009,ERCOT,552392.181,3.5305979,825526
9/26/2009,9,2009,WECC,965718.949,3.712667,1906710.1
9/27/2009,9,2009,EAST,4258643.823,3.6033521,6747884.5
9/27/2009,9,2009,ERCOT,579517.038,3.5305979,893508
9/27/2009,9,2009,WECC,973812.583,3.712667,1859077.5
9/28/2009,9,2009,EAST,4613862.508,3.5812359,7321393.5
9/28/2009,9,2009,ERCOT,566793.985,3.514317,908194
9/28/2009,9,2009,WECC,996664.317,3.7950709,1919603
9/29/2009,9,2009,EAST,4522084.213,3.347384,7035790
9/29/2009,9,2009,ERCOT,504044.089,3.279717,808927
9/29/2009,9,2009,WECC,970387.485,3.629463,1865154.9
9/30/2009,9,2009,EAST,4411632.876,3.269067,6903831.5
9/30/2009,9,2009,ERCOT,511151.755,3.187288,866250
9/30/2009,9,2009,WECC,932565.728,3.6064179,1811985.8
10/1/2009,10,2009,EAST,4430239.238,2.9456639,6766793.5
10/1/2009,10,2009,ERCOT,575645.192,2.8596389,925000
10/1/2009,10,2009,WECC,906219.714,3.3389349,1837688
10/2/2009,10,2009,EAST,4349536.358,2.364243,6666821
10/2/2009,10,2009,ERCOT,517352.244,2.2570169,783353
10/2/2009,10,2009,WECC,897311.452,2.617373,1813319.1
10/3/2009,10,2009,EAST,4002459.601,2.364243,6227281.5
10/3/2009,10,2009,ERCOT,447312.299,2.2570169,715450
10/3/2009,10,2009,WECC,894263.005,2.617373,1700053.4
10/4/2009,10,2009,EAST,3849659.627,2.364243,6063561
10/4/2009,10,2009,ERCOT,500244.316,2.2570169,749523
10/4/2009,10,2009,WECC,878084.544,2.617373,1642696.9
10/5/2009,10,2009,EAST,4299784.176,2.97651,6781585.5
10/5/2009,10,2009,ERCOT,526960.857,2.825778,835423
10/5/2009,10,2009,WECC,926380.106,3.2366109,1747806.5
10/6/2009,10,2009,EAST,4390043.679,3.41085,6956577.5
10/6/2009,10,2009,ERCOT,573451.574,3.2314911,915310
10/6/2009,10,2009,WECC,937601.79,3.617188,1754241.5
10/7/2009,10,2009,EAST,4509204.058,3.9245291,7071079
10/7/2009,10,2009,ERCOT,592453.402,3.714654,867184
10/7/2009,10,2009,WECC,912004.338,4.113616,1753486.5
10/8/2009,10,2009,EAST,4598693.672,4.4090219,7124408
10/8/2009,10,2009,ERCOT,630462.874,4.1954718,967860
10/8/2009,10,2009,WECC,926265.487,4.576714,1765293.3
10/9/2009,10,2009,EAST,4669003.805,4.0350981,7186620
10/9/2009,10,2009,ERCOT,547335.151,3.8292329,758254
10/9/2009,10,2009,WECC,922365.047,4.1937399,1759114.3
10/10/2009,10,2009,EAST,4273612.621,4.0350981,6505553
10/10/2009,10,2009,ERCOT,479307.15,3.8292329,622195
10/10/2009,10,2009,WECC,906950.473,4.1937399,1669718.5
10/11/2009,10,2009,EAST,4138612.714,4.0350981,6254024.5
10/11/2009,10,2009,ERCOT,476917.783,3.8292329,618025
10/11/2009,10,2009,WECC,906927.144,4.1937399,1644418.8
10/12/2009,10,2009,EAST,4619163.984,4.155829,6942572
10/12/2009,10,2009,ERCOT,540429.699,3.8564241,718851
10/12/2009,10,2009,WECC,956575.255,4.3712149,1777572.4
10/13/2009,10,2009,EAST,4658819.982,4.3082929,6982873.5
10/13/2009,10,2009,ERCOT,545695.716,3.938858,789042
10/13/2009,10,2009,WECC,968571.328,4.4720039,1791249.8
10/14/2009,10,2009,EAST,4750475.019,4.2100358,7087826.5
10/14/2009,10,2009,ERCOT,593548.81,3.786787,897384
10/14/2009,10,2009,WECC,959256.771,4.3795152,1778780.3
10/15/2009,10,2009,EAST,4820692.044,4.3045349,7180270.5
10/15/2009,10,2009,ERCOT,597979.199,3.86589,877204
10/15/2009,10,2009,WECC,989030.097,4.4268818,1818145.8
10/16/2009,10,2009,EAST,4687910.601,4.3083429,6978313
10/16/2009,10,2009,ERCOT,506462.307,3.7641201,718674
10/16/2009,10,2009,WECC,1000134.622,4.4404912,1849123.6
10/17/2009,10,2009,EAST,4324881.097,4.3083429,6414870.5
10/17/2009,10,2009,ERCOT,475434.411,3.7641201,640381
10/17/2009,10,2009,WECC,948742.663,4.4404912,1751247.9
10/18/2009,10,2009,EAST,4142772.542,4.3083429,6250201.5
10/18/2009,10,2009,ERCOT,420095.537,3.7641201,626771
10/18/2009,10,2009,WECC,922926.776,4.4404912,1695411.5
10/19/2009,10,2009,EAST,4581358.414,4.4842839,6842665
10/19/2009,10,2009,ERCOT,459911.694,4.1434898,706399
10/19/2009,10,2009,WECC,962919.439,4.6565661,1803564.1
10/20/2009,10,2009,EAST,4604728.655,4.8382521,6811712
10/20/2009,10,2009,ERCOT,485100.617,4.580843,745739
10/20/2009,10,2009,WECC,942389.249,4.9969192,1762103.4
10/21/2009,10,2009,EAST,4618690.424,5.0354762,6765546
10/21/2009,10,2009,ERCOT,526929.014,4.8046799,765177
10/21/2009,10,2009,WECC,952210.988,5.2175741,1777257.5
10/22/2009,10,2009,EAST,4574607.532,5.164948,6792852.5
10/22/2009,10,2009,ERCOT,499806.95,4.9735012,721933
10/22/2009,10,2009,WECC,935196.252,5.2847691,1776887.5
10/23/2009,10,2009,EAST,4543810.812,5.0037928,6754810
10/23/2009,10,2009,ERCOT,506565.156,4.8489141,678735
10/23/2009,10,2009,WECC,906481.902,5.1193562,1771197.3
10/24/2009,10,2009,EAST,4286431.208,5.0037928,6290661.5
10/24/2009,10,2009,ERCOT,455406.076,4.8489141,645042
10/24/2009,10,2009,WECC,836027.76,5.1193562,1655322.3
10/25/2009,10,2009,EAST,4157435.095,5.0037928,6059854.5
10/25/2009,10,2009,ERCOT,465618.186,4.8489141,670754
10/25/2009,10,2009,WECC,858617.45,5.1193562,1653442.4
10/26/2009,10,2009,EAST,4612857.761,4.6288118,6787844.5
10/26/2009,10,2009,ERCOT,491100.801,4.4544339,711819
10/26/2009,10,2009,WECC,916383.154,4.7655191,1810333.6
10/27/2009,10,2009,EAST,4627806.473,4.6937518,6921340.5
10/27/2009,10,2009,ERCOT,486535.914,4.4485779,693010
10/27/2009,10,2009,WECC,901144.148,4.8856282,1785112.8
10/28/2009,10,2009,EAST,4650952.186,4.7170029,6908706
10/28/2009,10,2009,ERCOT,480617.5,4.5386238,736006
10/28/2009,10,2009,WECC,906683.685,4.9671879,1796763.3
10/29/2009,10,2009,EAST,4650988.085,4.2435231,6934393.5
10/29/2009,10,2009,ERCOT,536344.813,4.0639009,785292
10/29/2009,10,2009,WECC,927213.665,4.5768671,1803815.9
10/30/2009,10,2009,EAST,4451296.177,4.3016992,6800077.5
10/30/2009,10,2009,ERCOT,507699.567,4.0751672,673347
10/30/2009,10,2009,WECC,921948.3,4.5016279,1760233.6
10/31/2009,10,2009,EAST,4145003.081,4.3016992,6281289.5
10/31/2009,10,2009,ERCOT,485454.325,4.0751672,640955
10/31/2009,10,2009,WECC,880331.714,4.5016279,1639108.5
11/1/2009,11,2009,EAST,4129548.529,4.3016992,6026117.5
11/1/2009,11,2009,ERCOT,458574.42,4.0751672,628823
11/1/2009,11,2009,WECC,885152.674,4.5016279,1558246.9
11/2/2009,11,2009,EAST,4589963.581,4.4944339,6673404.5
11/2/2009,11,2009,ERCOT,495778.077,4.3032541,687250
11/2/2009,11,2009,WECC,942795.134,4.5228992,1708129.4
11/3/2009,11,2009,EAST,4674490.836,4.4995141,6745712.5
11/3/2009,11,2009,ERCOT,502463.184,4.2815599,694900
11/3/2009,11,2009,WECC,948305.393,4.4430132,1725843.6
11/4/2009,11,2009,EAST,4769523.939,4.645483,6845108
11/4/2009,11,2009,ERCOT,476282.643,4.4267631,706121
11/4/2009,11,2009,WECC,982464.571,4.6340289,1712402.9
11/5/2009,11,2009,EAST,4726736.341,4.4217968,6788450
11/5/2009,11,2009,ERCOT,484068.177,4.2178631,707877
11/5/2009,11,2009,WECC,986279.01,4.3469672,1704850.8
11/6/2009,11,2009,EAST,4620112.231,3.985301,6732412
11/6/2009,11,2009,ERCOT,462042.338,3.8807149,699386
11/6/2009,11,2009,WECC,932894.446,3.8963871,1675579.1
11/7/2009,11,2009,EAST,4299084.662,3.985301,6199743
11/7/2009,11,2009,ERCOT,445361.89,3.8807149,655626
11/7/2009,11,2009,WECC,904134.433,3.8963871,1576025.4
11/8/2009,11,2009,EAST,4133492.527,3.985301,5933909
11/8/2009,11,2009,ERCOT,455405.799,3.8807149,650425
11/8/2009,11,2009,WECC,895451.081,3.8963871,1564532
11/9/2009,11,2009,EAST,4573366.467,3.8072989,6584818.5
11/9/2009,11,2009,ERCOT,517678.384,3.6506341,714818
11/9/2009,11,2009,WECC,970479.124,3.812578,1710636.6
11/10/2009,11,2009,EAST,4601064.74,3.77022,6663562
11/10/2009,11,2009,ERCOT,530393.051,3.6174181,719912
11/10/2009,11,2009,WECC,975797.71,3.790031,1719695.3
11/11/2009,11,2009,EAST,4608755.065,3.648489,6698459
11/11/2009,11,2009,ERCOT,511608.207,3.487653,706032
11/11/2009,11,2009,WECC,973274.015,3.747473,1711193.5
11/12/2009,11,2009,EAST,4583427.818,3.2736599,6801159.5
11/12/2009,11,2009,ERCOT,467528.615,3.150403,700705
11/12/2009,11,2009,WECC,970663.522,3.5464499,1721818.4
11/13/2009,11,2009,EAST,4431620.761,2.4283631,6633902
11/13/2009,11,2009,ERCOT,460138.441,2.43309,697221
11/13/2009,11,2009,WECC,938363.649,2.7826271,1708606.1
11/14/2009,11,2009,EAST,4017061.116,2.4283631,6069135.5
11/14/2009,11,2009,ERCOT,440346.693,2.43309,670040
11/14/2009,11,2009,WECC,916547.04,2.7826271,1619704.5
11/15/2009,11,2009,EAST,3895780.148,2.4283631,5924885.5
11/15/2009,11,2009,ERCOT,449425.844,2.43309,671724
11/15/2009,11,2009,WECC,917256.312,2.7826271,1613090.5
11/16/2009,11,2009,EAST,4348332.177,2.862077,6628265
11/16/2009,11,2009,ERCOT,451293.381,2.623311,705317
11/16/2009,11,2009,WECC,929313.943,3.094851,1737727.5
11/17/2009,11,2009,EAST,4523835.067,3.7601449,6815511.5
11/17/2009,11,2009,ERCOT,494288.372,3.523819,727750
11/17/2009,11,2009,WECC,917962.836,4.003643,1736796.4
11/18/2009,11,2009,EAST,4622049.083,3.937891,6863200
11/18/2009,11,2009,ERCOT,467351.225,3.7503841,727470
11/18/2009,11,2009,WECC,903429.081,4.1612992,1728157.8
11/19/2009,11,2009,EAST,4665116.168,3.644851,6833200
11/19/2009,11,2009,ERCOT,455751.579,3.5305741,709969
11/19/2009,11,2009,WECC,889202.938,3.850455,1736050
11/20/2009,11,2009,EAST,4527104.707,3.1377671,6694103.5
11/20/2009,11,2009,ERCOT,449305.459,3.0154381,686814
11/20/2009,11,2009,WECC,878681.584,3.3317001,1719173.9
11/21/2009,11,2009,EAST,4204160.042,3.1377671,6293281.5
11/21/2009,11,2009,ERCOT,448565.35,3.0154381,647515
11/21/2009,11,2009,WECC,842699.422,3.3317001,1625290.8
11/22/2009,11,2009,EAST,4210316.835,3.1377671,6215025
11/22/2009,11,2009,ERCOT,421148.382,3.0154381,637966
11/22/2009,11,2009,WECC,869565.403,3.3317001,1611556
11/23/2009,11,2009,EAST,4616534.129,3.9544251,6811843
11/23/2009,11,2009,ERCOT,451150.906,3.746758,699702
11/23/2009,11,2009,WECC,935244.616,4.1486082,1744854.8
11/24/2009,11,2009,EAST,4588072.814,3.7216761,6798379.5
11/24/2009,11,2009,ERCOT,437611.796,3.537904,692362
11/24/2009,11,2009,WECC,918415.553,3.988534,1735112.1
11/25/2009,11,2009,EAST,4498036.578,3.5364201,6733056
11/25/2009,11,2009,ERCOT,485100.839,3.3522229,715529
11/25/2009,11,2009,WECC,923229.569,3.700968,1716286.8
11/26/2009,11,2009,EAST,4014948.515,3.5364201,6059122.5
11/26/2009,11,2009,ERCOT,452742.174,3.3522229,649847
11/26/2009,11,2009,WECC,867312.027,3.700968,1541831.1
11/27/2009,11,2009,EAST,4264903.228,3.5364201,6343578.5
11/27/2009,11,2009,ERCOT,409258.594,3.3522229,656753
11/27/2009,11,2009,WECC,852698.07,3.700968,1568348.8
11/28/2009,11,2009,EAST,4230459.956,3.5364201,6289218.5
11/28/2009,11,2009,ERCOT,391470.332,3.3522229,637134
11/28/2009,11,2009,WECC,838551.087,3.700968,1579834.9
11/29/2009,11,2009,EAST,4128310.067,3.5364201,6153480
11/29/2009,11,2009,ERCOT,391087.653,3.3522229,647219
11/29/2009,11,2009,WECC,867881.726,3.700968,1587643.5
11/30/2009,11,2009,EAST,4677151.607,4.5667171,6901600
11/30/2009,11,2009,ERCOT,489992.716,4.3856168,753611
11/30/2009,11,2009,WECC,918848.236,4.8566251,1744554.5
12/1/2009,12,2009,EAST,4922837.9,4.535522,6987995
12/1/2009,12,2009,ERCOT,526848.462,4.3437972,817060
12/1/2009,12,2009,WECC,934415.95,4.785171,1817106.6
12/2/2009,12,2009,EAST,4946579.225,4.8751192,7024986.5
12/2/2009,12,2009,ERCOT,528441.583,4.6622572,853716
12/2/2009,12,2009,WECC,970152.43,5.1215768,1860893.9
12/3/2009,12,2009,EAST,4969805.718,4.680398,7026911.5
12/3/2009,12,2009,ERCOT,546690.709,4.509223,886037
12/3/2009,12,2009,WECC,994992.723,4.9048371,1888311.8
12/4/2009,12,2009,EAST,5171437.448,4.7300568,7215378.5
12/4/2009,12,2009,ERCOT,586072.898,4.4978638,965997
12/4/2009,12,2009,WECC,1001322.002,4.9074359,1894677.1
12/5/2009,12,2009,EAST,5019763.732,4.7300568,7043190
12/5/2009,12,2009,ERCOT,546739.407,4.4978638,931092
12/5/2009,12,2009,WECC,959127.288,4.9074359,1807267.9
12/6/2009,12,2009,EAST,5084670.64,4.7300568,7076364
