"date","month","year","intercn","co2mass","gasprice","coalprice","load","costratio"
"10/4/2007",10,2007,"EAST",5.952107733,6.9136429,1.8897876,8.22627,0.273341800745885
"10/5/2007",10,2007,"EAST",6.038771457,6.77774,1.8897876,8.3639155,0.278822675405076
"10/6/2007",10,2007,"EAST",5.708105997,6.77774,1.8897876,7.99363,0.278822675405076
"10/7/2007",10,2007,"EAST",5.593888637,6.77774,1.8897876,7.855225,0.278822675405076
"10/8/2007",10,2007,"EAST",5.97296731,6.8423352,1.8897876,8.510973,0.276190444455279
"10/9/2007",10,2007,"EAST",5.72293033,6.8279471,1.8897876,8.0516705,0.276772443067112
"10/10/2007",10,2007,"EAST",5.397836132,6.8653359,1.8897876,7.550306,0.275265133057801
"10/11/2007",10,2007,"EAST",5.197958546,6.8808169,1.8897876,7.183882,0.274645820033374
"10/12/2007",10,2007,"EAST",5.034226007,6.4488802,1.8897876,6.937423,0.293041201168538
"10/13/2007",10,2007,"EAST",4.700241737,6.4488802,1.8897876,6.4271935,0.293041201168538
"10/14/2007",10,2007,"EAST",4.638648601,6.4488802,1.8897876,6.33068,0.293041201168538
"10/15/2007",10,2007,"EAST",5.187293119,7.104795,1.8897876,7.1636305,0.265987632296217
"10/16/2007",10,2007,"EAST",5.256551076,7.26893,1.8897876,7.2867495,0.259981537860455
"10/17/2007",10,2007,"EAST",5.306387861,7.085885,1.8897876,7.453877,0.266697469687978
"10/18/2007",10,2007,"EAST",5.422979605,7.133419,1.8897876,7.6682515,0.264920313807446
"10/19/2007",10,2007,"EAST",5.289870772,6.870553,1.8897876,7.406223,0.275056112659345
"10/20/2007",10,2007,"EAST",4.731164031,6.870553,1.8897876,6.508015,0.275056112659345
"10/21/2007",10,2007,"EAST",4.659907084,6.870553,1.8897876,6.397042,0.275056112659345
"10/22/2007",10,2007,"EAST",5.266224083,6.6708622,1.8897876,7.292923,0.283289857194172
"10/23/2007",10,2007,"EAST",5.300833523,6.3011608,1.8897876,7.4219065,0.299911025917637
"10/24/2007",10,2007,"EAST",5.168580965,6.2024479,1.8897876,7.2034875,0.304684155428375
"10/25/2007",10,2007,"EAST",5.053766082,6.5942998,1.8897876,7.0362995,0.286578963243376
"10/26/2007",10,2007,"EAST",4.937409455,6.4630389,1.8897876,6.927406,0.292399230337295
"10/27/2007",10,2007,"EAST",4.615990093,6.4630389,1.8897876,6.437225,0.292399230337295
"10/28/2007",10,2007,"EAST",4.51403571,6.4630389,1.8897876,6.2604925,0.292399230337295
"10/29/2007",10,2007,"EAST",5.002035787,6.774931,1.8897876,7.1073505,0.278938279961818
"10/30/2007",10,2007,"EAST",5.041178626,7.1040611,1.8897876,7.185472,0.266015110709
"10/31/2007",10,2007,"EAST",5.017740077,7.245729,1.8897876,7.0957445,0.260814005050424
"11/1/2007",11,2007,"EAST",5.021478086,7.0684571,1.9441943,7.0064965,0.275052146811501
"11/2/2007",11,2007,"EAST",4.960357731,6.5292902,1.9441943,6.942137,0.297765031182103
"11/3/2007",11,2007,"EAST",4.624339733,6.5292902,1.9441943,6.4049105,0.297765031182103
"11/4/2007",11,2007,"EAST",4.535936706,6.5292902,1.9441943,6.2838785,0.297765031182103
"11/5/2007",11,2007,"EAST",4.953828571,6.8135309,1.9441943,6.965597,0.285343139780873
"11/6/2007",11,2007,"EAST",5.091104316,7.3975792,1.9441943,7.113931,0.262814935458886
"11/7/2007",11,2007,"EAST",5.234201237,7.409337,1.9441943,7.3536265,0.262397877164988
"11/8/2007",11,2007,"EAST",5.257794495,6.7950902,1.9441943,7.3841415,0.286117511729278
"11/9/2007",11,2007,"EAST",5.143268663,6.4718461,1.9441943,7.15518,0.300407993323574
"11/10/2007",11,2007,"EAST",4.799214744,6.4718461,1.9441943,6.624984,0.300407993323574
"11/11/2007",11,2007,"EAST",4.739477148,6.4718461,1.9441943,6.511231,0.300407993323574
"11/12/2007",11,2007,"EAST",5.042853938,6.7384238,1.9441943,7.030595,0.288523601023729
"11/13/2007",11,2007,"EAST",5.008973508,6.9592242,1.9441943,6.992287,0.279369401549098
"11/14/2007",11,2007,"EAST",4.976537555,7.0042539,1.9441943,6.9961595,0.277573361525344
"11/15/2007",11,2007,"EAST",5.096884025,7.2177372,1.9441943,7.206202,0.269363409352172
"11/16/2007",11,2007,"EAST",5.235870104,7.1556649,1.9441943,7.40134,0.271700020497047
"11/17/2007",11,2007,"EAST",4.919473151,7.1556649,1.9441943,6.85509,0.271700020497047
"11/18/2007",11,2007,"EAST",4.674433718,7.1556649,1.9441943,6.516633,0.271700020497047
"11/19/2007",11,2007,"EAST",4.99946921,7.161694,1.9441943,7.121477,0.271471288776091
"11/20/2007",11,2007,"EAST",4.950087513,6.7296848,1.9441943,7.0772375,0.2888982705401
"11/21/2007",11,2007,"EAST",4.948818377,6.5990572,1.9441943,7.0340225,0.29461697952853
"11/22/2007",11,2007,"EAST",4.414370304,6.5990572,1.9441943,6.2401625,0.29461697952853
"11/23/2007",11,2007,"EAST",4.824146505,6.5990572,1.9441943,6.7864265,0.29461697952853
"11/24/2007",11,2007,"EAST",5.030404155,6.5990572,1.9441943,7.028247,0.29461697952853
"11/25/2007",11,2007,"EAST",4.897789903,6.5990572,1.9441943,6.8348615,0.29461697952853
"11/26/2007",11,2007,"EAST",5.237804663,7.6832709,1.9441943,7.3862315,0.253042529061418
"11/27/2007",11,2007,"EAST",5.322445435,7.588326,1.9441943,7.486481,0.256208589351591
"11/28/2007",11,2007,"EAST",5.479334984,7.6580281,1.9441943,7.700995,0.253876621319789
"11/29/2007",11,2007,"EAST",5.470915995,7.611362,1.9441943,7.659777,0.255433166889185
"11/30/2007",11,2007,"EAST",5.479687561,7.5094442,1.9441943,7.681177,0.258899893017382
"12/1/2007",12,2007,"EAST",5.246710095,7.5094442,1.920905,7.068823,0.255798558300759
"12/2/2007",12,2007,"EAST",5.041829318,7.5094442,1.920905,6.784304,0.255798558300759
"12/3/2007",12,2007,"EAST",5.55389873,8.0542526,1.920905,7.526789,0.238495748196425
"12/4/2007",12,2007,"EAST",5.722186338,8.3304014,1.920905,7.8189725,0.230589728845479
"12/5/2007",12,2007,"EAST",5.731219741,7.9967771,1.920905,7.819831,0.240209896559453
"12/6/2007",12,2007,"EAST",5.922653846,7.985858,1.920905,8.0263185,0.240538336644604
"12/7/2007",12,2007,"EAST",5.748753917,7.5248418,1.920905,7.7767075,0.255275134156309
"12/8/2007",12,2007,"EAST",5.266405874,7.5248418,1.920905,7.0285685,0.255275134156309
"12/9/2007",12,2007,"EAST",5.157549358,7.5248418,1.920905,6.878178,0.255275134156309
"12/10/2007",12,2007,"EAST",5.450724664,7.689199,1.920905,7.375026,0.249818609194534
"12/11/2007",12,2007,"EAST",5.387909854,7.6284089,1.920905,7.3080765,0.251809391077607
"12/12/2007",12,2007,"EAST",5.400997688,8.5944118,1.920905,7.291094,0.223506278812472
"12/13/2007",12,2007,"EAST",5.504172357,8.7960806,1.920905,7.4988675,0.218381923421666
"12/14/2007",12,2007,"EAST",5.531712852,8.7106247,1.920905,7.5110435,0.220524367213295
"12/15/2007",12,2007,"EAST",5.418518902,8.7106247,1.920905,7.350744,0.220524367213295
"12/16/2007",12,2007,"EAST",5.43321833,8.7106247,1.920905,7.371567,0.220524367213295
"12/17/2007",12,2007,"EAST",5.979041396,9.1443863,1.920905,8.196663,0.210063850867718
"12/18/2007",12,2007,"EAST",5.899061784,7.8019218,1.920905,8.0848375,0.246209209633452
"12/19/2007",12,2007,"EAST",5.644839417,7.6368399,1.920905,7.672076,0.251531395859169
"12/20/2007",12,2007,"EAST",5.532346167,7.508184,1.920905,7.5529155,0.255841492430127
"12/21/2007",12,2007,"EAST",5.415049086,7.2161622,1.920905,7.313066,0.266194820288269
"12/22/2007",12,2007,"EAST",5.008167631,7.2161622,1.920905,6.7811575,0.266194820288269
"12/23/2007",12,2007,"EAST",4.989779139,7.2161622,1.920905,6.757963,0.266194820288269
"12/24/2007",12,2007,"EAST",5.109342116,7.2161622,1.920905,6.9068085,0.266194820288269
"12/25/2007",12,2007,"EAST",4.755559815,7.2161622,1.920905,6.460529,0.266194820288269
"12/26/2007",12,2007,"EAST",5.236279023,7.1282039,1.920905,7.154522,0.26947952484917
"12/27/2007",12,2007,"EAST",5.362943044,6.9655771,1.920905,7.2234065,0.27577112024214
"12/28/2007",12,2007,"EAST",5.265915366,7.9621229,1.920905,7.1232215,0.241255381777641
"12/29/2007",12,2007,"EAST",4.977449729,7.9621229,1.920905,6.742889,0.241255381777641
"12/30/2007",12,2007,"EAST",5.021539961,7.9621229,1.920905,6.738359,0.241255381777641
"12/31/2007",12,2007,"EAST",5.154316047,7.9629502,1.920905,6.940612,0.241230316874266
"1/1/2008",1,2008,"EAST",5.277172709,7.9560032,2.1940315,7.098711,0.275770565300929
"1/2/2008",1,2008,"EAST",6.3573459,11.332987,2.1940315,8.711661,0.193596930800327
"1/3/2008",1,2008,"EAST",6.646785864,8.662158,2.1940315,9.164205,0.253289249630404
"1/4/2008",1,2008,"EAST",6.171886485,7.599544,2.1940315,8.516415,0.288705677603814
"1/5/2008",1,2008,"EAST",5.294677506,7.599544,2.1940315,7.301633,0.288705677603814
"1/6/2008",1,2008,"EAST",4.717177008,7.599544,2.1940315,6.5061175,0.288705677603814
"1/7/2008",1,2008,"EAST",5.049113431,7.6230741,2.1940315,6.9261595,0.287814531410629
"1/8/2008",1,2008,"EAST",5.05646532,7.687923,2.1940315,6.9337475,0.285386768311805
"1/9/2008",1,2008,"EAST",5.116002826,8.0322723,2.1940315,7.0454145,0.273152031959873
"1/10/2008",1,2008,"EAST",5.291667361,8.0314159,2.1940315,7.257116,0.273181158505314
"1/11/2008",1,2008,"EAST",5.287142097,8.1869535,2.1940315,7.2113575,0.267991200878324
"1/12/2008",1,2008,"EAST",5.068523627,8.1869535,2.1940315,6.879037,0.267991200878324
"1/13/2008",1,2008,"EAST",5.199104081,8.1869535,2.1940315,6.908219,0.267991200878324
"1/14/2008",1,2008,"EAST",5.804306485,8.9191866,2.1940315,7.8633575,0.245990088378687
"1/15/2008",1,2008,"EAST",5.987339914,8.819829,2.1940315,8.14978,0.248761228817475
"1/16/2008",1,2008,"EAST",6.02577266,8.5807247,2.1940315,8.1727655,0.2556930302169
"1/17/2008",1,2008,"EAST",5.990630788,8.3895903,2.1940315,8.117831,0.261518312759563
"1/18/2008",1,2008,"EAST",5.875527136,10.453735,2.1940315,7.924896,0.209880152883156
"1/19/2008",1,2008,"EAST",5.824615134,10.453735,2.1940315,7.8824135,0.209880152883156
"1/20/2008",1,2008,"EAST",6.114545334,10.453735,2.1940315,8.278488,0.209880152883156
"1/21/2008",1,2008,"EAST",6.40530186,10.453735,2.1940315,8.761349,0.209880152883156
"1/22/2008",1,2008,"EAST",6.070245423,9.1835718,2.1940315,8.3293575,0.238908297096343
"1/23/2008",1,2008,"EAST",5.935069561,9.094203,2.1940315,8.1132655,0.241256050695152
"1/24/2008",1,2008,"EAST",6.177441979,9.1885042,2.1940315,8.471634,0.238780050837872
"1/25/2008",1,2008,"EAST",6.277963941,8.1104364,2.1940315,8.699345,0.270519537025159
"1/26/2008",1,2008,"EAST",5.656628186,8.1104364,2.1940315,7.7122995,0.270519537025159
"1/27/2008",1,2008,"EAST",5.338674693,8.1104364,2.1940315,7.2408735,0.270519537025159
"1/28/2008",1,2008,"EAST",5.723276637,8.1699209,2.1940315,7.853461,0.268549907257976
"1/29/2008",1,2008,"EAST",5.606870049,8.3955011,2.1940315,7.6044865,0.261334192428371
"1/30/2008",1,2008,"EAST",5.862790054,8.5312481,2.1940315,8.0044185,0.257175910755661
"1/31/2008",1,2008,"EAST",6.042191451,8.3007774,2.1940315,8.20308,0.264316388004815
"2/1/2008",2,2008,"EAST",5.849534102,8.0320435,2.2489393,8.2614905,0.279995906396672
"2/2/2008",2,2008,"EAST",5.422258055,8.0320435,2.2489393,7.590876,0.279995906396672
"2/3/2008",2,2008,"EAST",5.151134206,8.0320435,2.2489393,7.184435,0.279995906396672
"2/4/2008",2,2008,"EAST",5.377688796,7.7140698,2.2489393,7.5778055,0.291537328324408
"2/5/2008",2,2008,"EAST",5.333267652,8.0066309,2.2489393,7.5001615,0.280884597790064
"2/6/2008",2,2008,"EAST",5.347769546,8.23279,2.2489393,7.5900435,0.273168549179561
"2/7/2008",2,2008,"EAST",5.513934295,8.2051344,2.2489393,7.8913965,0.274089270250101
"2/8/2008",2,2008,"EAST",5.475981602,8.4598856,2.2489393,7.799545,0.265835663309679
"2/9/2008",2,2008,"EAST",5.074282608,8.4598856,2.2489393,7.2202015,0.265835663309679
"2/10/2008",2,2008,"EAST",5.297892045,8.4598856,2.2489393,7.500894,0.265835663309679
"2/11/2008",2,2008,"EAST",6.091013463,9.315424,2.2489393,8.67548,0.241421034619573
"2/12/2008",2,2008,"EAST",5.924652506,8.7664223,2.2489393,8.435169,0.256540150934778
"2/13/2008",2,2008,"EAST",5.866624236,8.8601933,2.2489393,8.434117,0.253825083026123
"2/14/2008",2,2008,"EAST",5.860433848,8.9060869,2.2489393,8.433638,0.252517107148371
"2/15/2008",2,2008,"EAST",5.633108795,9.1100483,2.2489393,8.031002,0.246863597858202
"2/16/2008",2,2008,"EAST",5.122901754,9.1100483,2.2489393,7.340529,0.246863597858202
"2/17/2008",2,2008,"EAST",4.835017876,9.1100483,2.2489393,7.015182,0.246863597858202
"2/18/2008",2,2008,"EAST",5.300535259,9.1100483,2.2489393,7.699873,0.246863597858202
"2/19/2008",2,2008,"EAST",5.672397069,9.5305061,2.2489393,8.234011,0.235972704534547
"2/20/2008",2,2008,"EAST",5.770939576,9.6266651,2.2489393,8.344737,0.23361561627401
"2/21/2008",2,2008,"EAST",5.89413458,9.3408012,2.2489393,8.537785,0.240765139076078
"2/22/2008",2,2008,"EAST",5.739783072,8.7965374,2.2489393,8.2528325,0.255661881230676
"2/23/2008",2,2008,"EAST",5.267561469,8.7965374,2.2489393,7.563571,0.255661881230676
"2/24/2008",2,2008,"EAST",5.189195404,8.7965374,2.2489393,7.359941,0.255661881230676
"2/25/2008",2,2008,"EAST",5.427919841,9.2888956,2.2489393,7.8423765,0.242110515269436
"2/26/2008",2,2008,"EAST",5.528628215,9.6641855,2.2489393,7.9820855,0.232708622987421
"2/27/2008",2,2008,"EAST",5.868947399,10.582557,2.2489393,8.429818,0.212513790381663
"2/28/2008",2,2008,"EAST",5.941720823,9.5952721,2.2489393,8.615704,0.234379940095706
"2/29/2008",2,2008,"EAST",5.672095225,9.2240896,2.2489393,8.0744075,0.243811519350376
"3/1/2008",3,2008,"EAST",4.955248465,9.2240896,2.3619487,6.874067,0.256063069899061
"3/2/2008",3,2008,"EAST",4.714391559,9.2240896,2.3619487,6.638831,0.256063069899061
"3/3/2008",3,2008,"EAST",5.123544093,9.2816114,2.3619487,7.2346875,0.254476146243313
"3/4/2008",3,2008,"EAST",5.238655465,9.4426804,2.3619487,7.451306,0.25013540646785
"3/5/2008",3,2008,"EAST",5.303636489,9.6516409,2.3619487,7.514058,0.244719910787398
"3/6/2008",3,2008,"EAST",5.338594215,9.8899088,2.3619487,7.5262835,0.238824113322461
"3/7/2008",3,2008,"EAST",5.387707037,10.075457,2.3619487,7.7135535,0.234425962018398
"3/8/2008",3,2008,"EAST",5.10476614,10.075457,2.3619487,7.3661415,0.234425962018398
"3/9/2008",3,2008,"EAST",5.041401681,10.075457,2.3619487,7.06927,0.234425962018398
"3/10/2008",3,2008,"EAST",5.22861768,9.7345848,2.3619487,7.516861,0.242634765480701
"3/11/2008",3,2008,"EAST",5.101303243,9.8827267,2.3619487,7.3512095,0.238997674599258
"3/12/2008",3,2008,"EAST",5.010736934,9.7865458,2.3619487,7.243084,0.241346512678661
"3/13/2008",3,2008,"EAST",4.956874026,9.8395138,2.3619487,7.0631545,0.24004729786547
"3/14/2008",3,2008,"EAST",4.839706849,9.9746771,2.3619487,6.891936,0.236794502350357
"3/15/2008",3,2008,"EAST",4.627038165,9.9746771,2.3619487,6.552373,0.236794502350357
"3/16/2008",3,2008,"EAST",4.661005748,9.9746771,2.3619487,6.5402405,0.236794502350357
"3/17/2008",3,2008,"EAST",5.147814169,9.6643982,2.3619487,7.312729,0.24439687305103
"3/18/2008",3,2008,"EAST",5.087043858,9.2084951,2.3619487,7.243439,0.256496710303945
"3/19/2008",3,2008,"EAST",5.037795894,9.2592621,2.3619487,7.1559035,0.255090381338271
"3/20/2008",3,2008,"EAST",4.995511672,8.750824,2.3619487,7.1076585,0.269911576326984
"3/21/2008",3,2008,"EAST",4.797737555,8.750824,2.3619487,6.828055,0.269911576326984
"3/22/2008",3,2008,"EAST",4.637094948,8.750824,2.3619487,6.4547015,0.269911576326984
"3/23/2008",3,2008,"EAST",4.61112489,8.750824,2.3619487,6.343789,0.269911576326984
"3/24/2008",3,2008,"EAST",5.193895007,9.15411,2.3619487,7.301077,0.258020572180146
"3/25/2008",3,2008,"EAST",5.231721743,9.378891,2.3619487,7.3797455,0.251836672374165
"3/26/2008",3,2008,"EAST",5.056258162,9.3706179,2.3619487,6.9887085,0.252059013098805
"3/27/2008",3,2008,"EAST",5.016595103,9.4236183,2.3619487,7.010371,0.250641380498189
"3/28/2008",3,2008,"EAST",5.017780003,9.5374908,2.3619487,6.9546055,0.247648857496146
"3/29/2008",3,2008,"EAST",4.7112814,9.5374908,2.3619487,6.601412,0.247648857496146
"3/30/2008",3,2008,"EAST",4.678192188,9.5374908,2.3619487,6.522895,0.247648857496146
"3/31/2008",3,2008,"EAST",5.038466421,10.04522,2.3619487,7.122742,0.23513160488272
"4/1/2008",4,2008,"EAST",5.043489921,10.203945,2.4566848,7.0676605,0.240758334154094
"4/2/2008",4,2008,"EAST",5.083031835,9.8287516,2.4566848,7.1054765,0.249948813438321
"4/3/2008",4,2008,"EAST",5.142052345,9.8763962,2.4566848,7.271818,0.248743038477942
"4/4/2008",4,2008,"EAST",5.037765455,9.5191755,2.4566848,7.1049365,0.258077477403374
"4/5/2008",4,2008,"EAST",4.446134814,9.5191755,2.4566848,6.42266,0.258077477403374
"4/6/2008",4,2008,"EAST",4.333278233,9.5191755,2.4566848,6.229312,0.258077477403374
"4/7/2008",4,2008,"EAST",4.789054844,9.714735,2.4566848,6.968771,0.252882327721755
"4/8/2008",4,2008,"EAST",4.827936221,9.9539452,2.4566848,6.984605,0.24680513611829
"4/9/2008",4,2008,"EAST",4.883988294,10.080951,2.4566848,6.976387,0.243695738626247
"4/10/2008",4,2008,"EAST",4.907234261,10.38265,2.4566848,7.0284485,0.236614428878947
"4/11/2008",4,2008,"EAST",4.876543955,10.247725,2.4566848,6.9621515,0.239729774169389
"4/12/2008",4,2008,"EAST",4.51675368,10.247725,2.4566848,6.4578595,0.239729774169389
"4/13/2008",4,2008,"EAST",4.478033025,10.247725,2.4566848,6.3089875,0.239729774169389
"4/14/2008",4,2008,"EAST",4.913803547,10.205458,2.4566848,7.061492,0.240722640767323
"4/15/2008",4,2008,"EAST",4.890285791,10.249422,2.4566848,7.024212,0.239690082035846
"4/16/2008",4,2008,"EAST",4.836480708,10.179283,2.4566848,6.917325,0.241341634769364
"4/17/2008",4,2008,"EAST",4.797429363,10.305922,2.4566848,6.8251285,0.238376032731472
"4/18/2008",4,2008,"EAST",4.706259301,10.142938,2.4566848,6.7221505,0.242206429734659
"4/19/2008",4,2008,"EAST",4.308064594,10.142938,2.4566848,6.1853385,0.242206429734659
"4/20/2008",4,2008,"EAST",4.234868332,10.142938,2.4566848,6.042258,0.242206429734659
"4/21/2008",4,2008,"EAST",4.820994353,10.564649,2.4566848,6.836357,0.232538231984801
"4/22/2008",4,2008,"EAST",4.888139693,10.562155,2.4566848,6.9193185,0.232593140320323
"4/23/2008",4,2008,"EAST",4.906054962,10.393263,2.4566848,7.002153,0.236372811887855
"4/24/2008",4,2008,"EAST",4.929313013,10.652704,2.4566848,7.0483235,0.230616076444065
"4/25/2008",4,2008,"EAST",4.89855714,10.852747,2.4566848,7.0260325,0.226365251120292
"4/26/2008",4,2008,"EAST",4.437196745,10.852747,2.4566848,6.3706135,0.226365251120292
"4/27/2008",4,2008,"EAST",4.335243285,10.852747,2.4566848,6.0951645,0.226365251120292
"4/28/2008",4,2008,"EAST",4.820377835,11.078824,2.4566848,6.864252,0.221745990368653
"4/29/2008",4,2008,"EAST",4.840908486,11.086865,2.4566848,6.87416,0.221585164065766
"4/30/2008",4,2008,"EAST",4.806387446,10.933954,2.4566848,6.864417,0.224684025559281
"5/1/2008",5,2008,"EAST",4.805061233,10.742102,2.7454977,6.63395,0.255582911054094
"5/2/2008",5,2008,"EAST",4.819351568,10.440486,2.7454977,6.632929,0.262966465354199
"5/3/2008",5,2008,"EAST",4.393643187,10.440486,2.7454977,6.06822,0.262966465354199
"5/4/2008",5,2008,"EAST",4.336084808,10.440486,2.7454977,5.93737,0.262966465354199
"5/5/2008",5,2008,"EAST",4.923816689,10.872741,2.7454977,6.6377415,0.252512011460588
"5/6/2008",5,2008,"EAST",5.024367072,11.175076,2.7454977,6.7372485,0.245680449958461
"5/7/2008",5,2008,"EAST",5.103477342,11.131672,2.7454977,6.8472715,0.246638393585438
"5/8/2008",5,2008,"EAST",5.111607903,11.354253,2.7454977,6.874546,0.241803463424674
"5/9/2008",5,2008,"EAST",5.079172651,11.313761,2.7454977,6.842,0.242668879075667
"5/10/2008",5,2008,"EAST",4.654950112,11.313761,2.7454977,6.318649,0.242668879075667
"5/11/2008",5,2008,"EAST",4.398291453,11.313761,2.7454977,6.016769,0.242668879075667
"5/12/2008",5,2008,"EAST",4.871621998,11.364853,2.7454977,6.67531,0.241577933300149
"5/13/2008",5,2008,"EAST",4.957055708,11.159493,2.7454977,6.6529255,0.246023515584445
"5/14/2008",5,2008,"EAST",4.964483638,11.518349,2.7454977,6.647157,0.238358613721463
"5/15/2008",5,2008,"EAST",5.021722948,11.449713,2.7454977,6.7023095,0.239787468908609
"5/16/2008",5,2008,"EAST",4.922539805,11.339222,2.7454977,6.657139,0.242123992280952
"5/17/2008",5,2008,"EAST",4.4885617,11.339222,2.7454977,6.125532,0.242123992280952
"5/18/2008",5,2008,"EAST",4.377273849,11.339222,2.7454977,6.00906,0.242123992280952
"5/19/2008",5,2008,"EAST",5.045312426,11.151481,2.7454977,6.856164,0.246200275999215
"5/20/2008",5,2008,"EAST",5.174870957,11.073803,2.7454977,7.041646,0.247927265818256
"5/21/2008",5,2008,"EAST",5.106272364,11.473297,2.7454977,6.960626,0.23929457243197
"5/22/2008",5,2008,"EAST",5.034377191,11.544595,2.7454977,6.9052775,0.237816718559638
"5/23/2008",5,2008,"EAST",5.006644711,11.449106,2.7454977,6.872636,0.239800181778385
"5/24/2008",5,2008,"EAST",4.558638246,11.449106,2.7454977,6.349317,0.239800181778385
"5/25/2008",5,2008,"EAST",4.447459686,11.449106,2.7454977,6.2121595,0.239800181778385
"5/26/2008",5,2008,"EAST",4.652902699,11.449106,2.7454977,6.4183365,0.239800181778385
"5/27/2008",5,2008,"EAST",5.252530395,11.782536,2.7454977,7.196412,0.233014157563363
"5/28/2008",5,2008,"EAST",5.197414247,11.490721,2.7454977,6.993009,0.238931717165529
"5/29/2008",5,2008,"EAST",5.192677217,11.50543,2.7454977,7.0733975,0.238626257341099
"5/30/2008",5,2008,"EAST",5.394191954,11.241568,2.7454977,7.3448435,0.244227291068292
"5/31/2008",5,2008,"EAST",5.233056175,11.241568,2.7454977,7.126421,0.244227291068292
"6/1/2008",6,2008,"EAST",5.130941321,11.241568,2.9622734,6.9085145,0.263510695305139
"6/2/2008",6,2008,"EAST",5.619925868,11.83363,2.9622734,7.6743895,0.250326687584452
"6/3/2008",6,2008,"EAST",5.752689303,12.288215,2.9622734,7.8365205,0.241066208558363
"6/4/2008",6,2008,"EAST",5.966615531,12.136958,2.9622734,8.0587345,0.244070499378839
"6/5/2008",6,2008,"EAST",6.19375439,12.369427,2.9622734,8.461058,0.239483478094822
"6/6/2008",6,2008,"EAST",6.269437194,12.659131,2.9622734,8.568088,0.234002902726893
"6/7/2008",6,2008,"EAST",6.135410562,12.659131,2.9622734,8.293869,0.234002902726893
"6/8/2008",6,2008,"EAST",6.195580387,12.659131,2.9622734,8.359457,0.234002902726893
"6/9/2008",6,2008,"EAST",6.623576373,12.874805,2.9622734,8.98221,0.230082972130452
"6/10/2008",6,2008,"EAST",6.450769403,12.744662,2.9622734,8.680716,0.232432480359228
"6/11/2008",6,2008,"EAST",6.25972585,12.525576,2.9622734,8.477113,0.23649797821673
"6/12/2008",6,2008,"EAST",6.315876988,12.495661,2.9622734,8.563943,0.237064161711813
"6/13/2008",6,2008,"EAST",6.142278509,12.433292,2.9622734,8.2925505,0.238253344327472
"6/14/2008",6,2008,"EAST",5.654139957,12.433292,2.9622734,7.6198705,0.238253344327472
"6/15/2008",6,2008,"EAST",5.437185109,12.433292,2.9622734,7.371645,0.238253344327472
"6/16/2008",6,2008,"EAST",5.883891752,12.758004,2.9622734,7.966075,0.232189408311833
"6/17/2008",6,2008,"EAST",5.736628681,12.823072,2.9622734,7.7213875,0.231011211665972
"6/18/2008",6,2008,"EAST",5.548984456,12.864165,2.9622734,7.4834975,0.230273274635392
"6/19/2008",6,2008,"EAST",5.596983484,13.019974,2.9622734,7.5320215,0.227517612554372
"6/20/2008",6,2008,"EAST",5.642437494,12.737062,2.9622734,7.5996505,0.232571169081221
"6/21/2008",6,2008,"EAST",5.357907159,12.737062,2.9622734,7.20621,0.232571169081221
"6/22/2008",6,2008,"EAST",5.249422439,12.737062,2.9622734,7.069417,0.232571169081221
"6/23/2008",6,2008,"EAST",5.900596978,12.96712,2.9622734,7.8982325,0.228444974674407
"6/24/2008",6,2008,"EAST",5.982912007,13.051179,2.9622734,8.0287975,0.226973624375238
"6/25/2008",6,2008,"EAST",6.119440931,12.906357,2.9622734,8.301991,0.229520491336169
"6/26/2008",6,2008,"EAST",6.260670235,12.897064,2.9622734,8.547615,0.229685872691645
"6/27/2008",6,2008,"EAST",6.24558868,13.082348,2.9622734,8.533483,0.226432854408092
"6/28/2008",6,2008,"EAST",5.834625368,13.082348,2.9622734,7.88734,0.226432854408092
"6/29/2008",6,2008,"EAST",5.42720123,13.082348,2.9622734,7.3506055,0.226432854408092
"6/30/2008",6,2008,"EAST",5.79694793,13.212875,2.9622734,7.844432,0.224195975516305
"7/1/2008",7,2008,"EAST",5.726967077,13.268919,3.1834159,7.829595,0.239915241023025
"7/2/2008",7,2008,"EAST",5.824184562,13.287152,3.1834159,8.0146705,0.239586022648044
"7/3/2008",7,2008,"EAST",5.744244494,12.832873,3.1834159,7.8214405,0.248067280023733
"7/4/2008",7,2008,"EAST",5.173265594,12.832873,3.1834159,7.0615095,0.248067280023733
"7/5/2008",7,2008,"EAST",5.227279462,12.832873,3.1834159,7.1246035,0.248067280023733
"7/6/2008",7,2008,"EAST",5.502909237,12.832873,3.1834159,7.4172635,0.248067280023733
"7/7/2008",7,2008,"EAST",6.408970463,12.977696,3.1834159,8.619822,0.245299003767695
"7/8/2008",7,2008,"EAST",6.599778544,12.475646,3.1834159,8.861167,0.25517042564369
"7/9/2008",7,2008,"EAST",6.418590445,12.073961,3.1834159,8.604949,0.2636596142724
"7/10/2008",7,2008,"EAST",6.338921315,11.817475,3.1834159,8.518929,0.2693820718893
"7/11/2008",7,2008,"EAST",6.41218769,12.098551,3.1834159,8.632664,0.263123732751137
"7/12/2008",7,2008,"EAST",6.047718939,12.098551,3.1834159,8.093344,0.263123732751137
"7/13/2008",7,2008,"EAST",5.665787808,12.098551,3.1834159,7.5695735,0.263123732751137
"7/14/2008",7,2008,"EAST",6.155366462,11.63007,3.1834159,8.2616065,0.273722849475541
"7/15/2008",7,2008,"EAST",6.347442869,11.931126,3.1834159,8.529216,0.266816049046838
