"date","intercn","co2mass","gasprice","coalprice","costratio","load","tlsd","tlmin","tlmax","meant","nonfossil","so2price","netNSflow","yearseason","fit","lwr","upr","fit.transformed","lwr.transformed","upr.transformed"
"9/10/2009","EAST",4977067.106,2.7785289,2.7916238,1.00471289,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4482944.94856867,4412419.54828893,4553470.34884842,-0.108073410120243,-0.12210514160325,-0.0940416786372361
"9/11/2009","EAST",4854230.155,2.989938,2.7916238,0.933672805,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4523407.99512631,4450985.60599951,4595830.3842531,-0.100022883614487,-0.114432039940493,-0.0856137272884805
"9/12/2009","EAST",4502671.495,2.989938,2.7916238,0.933672805,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4523407.99512631,4450985.60599951,4595830.3842531,-0.100022883614487,-0.114432039940493,-0.0856137272884805
"9/13/2009","EAST",4461027.689,2.989938,2.7916238,0.933672805,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4523407.99512631,4450985.60599951,4595830.3842531,-0.100022883614487,-0.114432039940493,-0.0856137272884805
"9/14/2009","EAST",5091261.448,2.9466369,2.7916238,0.947393213,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4514667.19920877,4442102.32586269,4587232.07255484,-0.101761952102949,-0.116199457084866,-0.087324447121032
"9/15/2009","EAST",5259365.795,3.3258309,2.7916238,0.83937635,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4596854.62206131,4533486.95889706,4660222.28522556,-0.0854099449654798,-0.0980175732908698,-0.0728023166400898
"9/16/2009","EAST",5103297.059,3.386893,2.7916238,0.824243281,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4610983.27103138,4550221.89769381,4671744.64436895,-0.0825989093984462,-0.0946879903796201,-0.0705098284172724
"9/17/2009","EAST",4937807.809,3.5254519,2.7916238,0.7918485,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4643584.20390509,4588672.80240311,4698495.60540707,-0.076112628790822,-0.0870377995544781,-0.0651874580271659
"9/18/2009","EAST",4894321.58,3.2399349,2.7916238,0.861629596,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4577303.98399335,4510567.37343751,4644040.59454919,-0.0892997393176271,-0.102577653313027,-0.0760218253222277
"9/19/2009","EAST",4465516.134,3.2399349,2.7916238,0.861629596,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4577303.98399335,4510567.37343751,4644040.59454919,-0.0892997393176271,-0.102577653313027,-0.0760218253222277
"9/20/2009","EAST",4366942.763,3.2399349,2.7916238,0.861629596,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4577303.98399335,4510567.37343751,4644040.59454919,-0.0892997393176271,-0.102577653313027,-0.0760218253222277
"9/21/2009","EAST",5046660.069,3.3884871,2.7916238,0.823855519,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4611354.34873889,4550662.14237907,4672046.55509871,-0.0825250797891066,-0.0946003993105021,-0.0704497602677112
"9/22/2009","EAST",5160197.635,3.4440949,2.7916238,0.810553681,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4624362.05049033,4566083.09437122,4682641.00660945,-0.0799370678464126,-0.0915322471737148,-0.0683418885191105
"9/23/2009","EAST",5290092.612,3.54404,2.7916238,0.787695342,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4648002.52499087,4593799.55693895,4702205.49304279,-0.0752335597627063,-0.0860177806288015,-0.0644493388966112
"9/24/2009","EAST",5331343.288,3.601877,2.7916238,0.775046955,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4661801.27875234,4609567.27897715,4714035.27852753,-0.072488160136287,-0.0828806351342548,-0.0620956851383192
"9/25/2009","EAST",5023690.515,3.6033521,2.7916238,0.774729675,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4662154.10916914,4609964.73820638,4714343.4801319,-0.0724179610073502,-0.0828015566581615,-0.0620343653565391
"9/26/2009","EAST",4448328.593,3.6033521,2.7916238,0.774729675,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4662154.10916914,4609964.73820638,4714343.4801319,-0.0724179610073502,-0.0828015566581615,-0.0620343653565391
"9/27/2009","EAST",4258643.823,3.6033521,2.7916238,0.774729675,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4662154.10916914,4609964.73820638,4714343.4801319,-0.0724179610073502,-0.0828015566581615,-0.0620343653565391
"9/28/2009","EAST",4613862.508,3.5812359,2.7916238,0.779514078,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4656868.54687317,4603978.5489028,4709758.54484353,-0.0734695763201257,-0.0839925686989454,-0.062946583941306
"9/29/2009","EAST",4522084.213,3.347384,2.7916238,0.833971782,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4601821.82684688,4539361.40718129,4664282.24651248,-0.0844216700532388,-0.0968487932398795,-0.0719945468665981
"9/30/2009","EAST",4411632.876,3.269067,2.7916238,0.853951234,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4583887.69256882,4518239.83153722,4649535.55360042,-0.0879898448607795,-0.10105114128413,-0.0749285484374292
"10/1/2009","EAST",4430239.238,2.9456639,2.5796065,0.875730086,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4565649.45346163,4497140.64999523,4634158.25692803,-0.0916185243558251,-0.105249033798516,-0.0779880149131341
"10/2/2009","EAST",4349536.358,2.364243,2.5796065,1.091091948,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4448151.12259738,4383493.88995033,4512808.35524443,-0.114995988671503,-0.127860189701757,-0.10213178764125
"10/3/2009","EAST",4002459.601,2.364243,2.5796065,1.091091948,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4448151.12259738,4383493.88995033,4512808.35524443,-0.114995988671503,-0.127860189701757,-0.10213178764125
"10/4/2009","EAST",3849659.627,2.364243,2.5796065,1.091091948,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4448151.12259738,4383493.88995033,4512808.35524443,-0.114995988671503,-0.127860189701757,-0.10213178764125
"10/5/2009","EAST",4299784.176,2.97651,2.5796065,0.86665474,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4573086.29771012,4505683.37470426,4640489.22071598,-0.0901388900515628,-0.103549373551642,-0.0767284065514835
"10/6/2009","EAST",4390043.679,3.41085,2.5796065,0.756294325,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4683186.53915673,4632994.82229312,4733378.25602035,-0.0682333493801855,-0.0782194918325186,-0.0582472069278523
"10/7/2009","EAST",4509204.058,3.9245291,2.5796065,0.657303446,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4804795.105858,4744347.8675101,4865242.34420589,-0.0440381126680652,-0.0560646933612994,-0.0320115319748312
"10/8/2009","EAST",4598693.672,4.4090219,2.5796065,0.585074549,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4887064.90115631,4830841.79349012,4943288.0088225,-0.027669716711306,-0.0388558644932809,-0.0164835689293311
"10/9/2009","EAST",4669003.805,4.0350981,2.5796065,0.63929214,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4826572.10818763,4764732.10031759,4888412.11605767,-0.0397053609504975,-0.052009047025267,-0.027401674875728
"10/10/2009","EAST",4273612.621,4.0350981,2.5796065,0.63929214,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4826572.10818763,4764732.10031759,4888412.11605767,-0.0397053609504975,-0.052009047025267,-0.027401674875728
"10/11/2009","EAST",4138612.714,4.0350981,2.5796065,0.63929214,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4826572.10818763,4764732.10031759,4888412.11605767,-0.0397053609504975,-0.052009047025267,-0.027401674875728
"10/12/2009","EAST",4619163.984,4.155829,2.5796065,0.620720078,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4848294.17122805,4786740.78516681,4909847.55728929,-0.0353835399522313,-0.0476301997606867,-0.0231368801437759
"10/13/2009","EAST",4658819.982,4.3082929,2.5796065,0.598753743,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4872683.76782966,4813920.82825175,4931446.70740756,-0.0305309865582044,-0.0422224592196672,-0.0188395138967417
"10/14/2009","EAST",4750475.019,4.2100358,2.5796065,0.612727925,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4857349.12390713,4796521.14894675,4918177.09886751,-0.0335819668440994,-0.0456842988821107,-0.0214796348060883
"10/15/2009","EAST",4820692.044,4.3045349,2.5796065,0.599276475,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4872121.86730647,4813267.81843706,4930975.91617588,-0.0306427822691147,-0.0423523820324285,-0.0189331825058007
"10/16/2009","EAST",4687910.601,4.3083429,2.5796065,0.598746794,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4872691.231391,4813929.50813778,4931452.95464422,-0.0305295016082682,-0.0422207322698087,-0.0188382709467276
"10/17/2009","EAST",4324881.097,4.3083429,2.5796065,0.598746794,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4872691.231391,4813929.50813778,4931452.95464422,-0.0305295016082682,-0.0422207322698087,-0.0188382709467276
"10/18/2009","EAST",4142772.542,4.3083429,2.5796065,0.598746794,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4872691.231391,4813929.50813778,4931452.95464422,-0.0305295016082682,-0.0422207322698087,-0.0188382709467276
"10/19/2009","EAST",4581358.414,4.4842839,2.5796065,0.575254948,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4897005.72331364,4842541.37163012,4951470.07499717,-0.0256918910388702,-0.036528116784316,-0.0148556652934244
"10/20/2009","EAST",4604728.655,4.8382521,2.5796065,0.533169096,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4936015.34975877,4883013.61727037,4989017.08224718,-0.017930536954253,-0.0284757600293651,-0.00738531387914076
"10/21/2009","EAST",4618690.424,5.0354762,2.5796065,0.512286504,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4953225.06087579,4896335.68944172,5010114.43230985,-0.014506493356681,-0.0258252009575383,-0.00318778575582368
"10/22/2009","EAST",4574607.532,5.164948,2.5796065,0.499444815,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4963107.34262264,4903086.02791655,5023128.65732872,-0.0125403148825258,-0.0244821538210098,-0.000598475944041832
"10/23/2009","EAST",4543810.812,5.0037928,2.5796065,0.515530239,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4950644.59796362,4894494.20231726,5006794.99360997,-0.0150199021787767,-0.0261915831795089,-0.00384822117804462
"10/24/2009","EAST",4286431.208,5.0037928,2.5796065,0.515530239,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4950644.59796362,4894494.20231726,5006794.99360997,-0.0150199021787767,-0.0261915831795089,-0.00384822117804462
"10/25/2009","EAST",4157435.095,5.0037928,2.5796065,0.515530239,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4950644.59796362,4894494.20231726,5006794.99360997,-0.0150199021787767,-0.0261915831795089,-0.00384822117804462
"10/26/2009","EAST",4612857.761,4.6288118,2.5796065,0.557293451,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4914365.32937692,4862077.88628299,4966652.77247085,-0.0222380243473735,-0.0326411324264035,-0.0118349162683437
"10/27/2009","EAST",4627806.473,4.6937518,2.5796065,0.549583065,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4921491.94341309,4869480.42989731,4973503.45692888,-0.020820113436667,-0.0311683225752662,-0.0104719042980677
"10/28/2009","EAST",4650952.186,4.7170029,2.5796065,0.546874054,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4923949.59755018,4871923.48051029,4975975.71459007,-0.020331138644706,-0.0306822533000156,-0.00998002398939657
"10/29/2009","EAST",4650988.085,4.2435231,2.5796065,0.607892649,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4862728.8036367,4802513.27021008,4922944.33706332,-0.0325116259296144,-0.044492106618798,-0.0205311452404309
"10/30/2009","EAST",4451296.177,4.3016992,2.5796065,0.599671521,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4871696.61645418,4812774.23506492,4930618.99784344,-0.0307273901656815,-0.0424505853650552,-0.0190041949663079
"10/31/2009","EAST",4145003.081,4.3016992,2.5796065,0.599671521,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4871696.61645418,4812774.23506492,4930618.99784344,-0.0307273901656815,-0.0424505853650552,-0.0190041949663079
"11/1/2009","EAST",4129548.529,4.3016992,2.6220422,0.60953639,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4860908.70216125,4800470.83869728,4921346.56562522,-0.0328737532635112,-0.0448984687301262,-0.0208490377968962
"11/2/2009","EAST",4589963.581,4.4944339,2.6220422,0.583397655,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4888785.10078965,4832875.6672256,4944694.5343537,-0.027327465844859,-0.0384512050370649,-0.0162037266526532
"11/3/2009","EAST",4674490.836,4.4995141,2.6220422,0.582738967,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4889458.25036041,4833671.04840651,4945245.45231432,-0.0271935360268448,-0.038292956021634,-0.0160941160320557
"11/4/2009","EAST",4769523.939,4.645483,2.6220422,0.564428327,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4907596.74560411,4854668.1425177,4960525.34869053,-0.0235847015678298,-0.0341153748193577,-0.0130540283163019
"11/5/2009","EAST",4726736.341,4.4217968,2.6220422,0.592981161,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4878828.40855937,4821113.41846799,4936543.39865074,-0.029308449026523,-0.0407914216901917,-0.0178254763628543
"11/6/2009","EAST",4620112.231,3.985301,2.6220422,0.657928272,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4804030.00094374,4743655.43760553,4864404.56428194,-0.0441903379184103,-0.0562024591939384,-0.0321782166428821
"11/7/2009","EAST",4299084.662,3.985301,2.6220422,0.657928272,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4804030.00094374,4743655.43760553,4864404.56428194,-0.0441903379184103,-0.0562024591939384,-0.0321782166428821
"11/8/2009","EAST",4133492.527,3.985301,2.6220422,0.657928272,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4804030.00094374,4743655.43760553,4864404.56428194,-0.0441903379184103,-0.0562024591939384,-0.0321782166428821
"11/9/2009","EAST",4573366.467,3.8072989,2.6220422,0.688688298,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4765885.61470903,4710284.65568507,4821486.573733,-0.0517795438372194,-0.0628419089443626,-0.0407171787300763
"11/10/2009","EAST",4601064.74,3.77022,2.6220422,0.695461326,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4757425.95360413,4702992.98475832,4811858.92244995,-0.0534626777519562,-0.0642926595689716,-0.042632695934941
"11/11/2009","EAST",4608755.065,3.648489,2.6220422,0.718665234,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4728562.20600775,4677521.69106987,4779602.72094562,-0.0592054080910857,-0.0693604273823174,-0.0490503887998539
"11/12/2009","EAST",4583427.818,3.2736599,2.6220422,0.800951314,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4634092.30020052,4577564.79884771,4690619.80155333,-0.0780011376616226,-0.0892478476021795,-0.0667544277210659
"11/13/2009","EAST",4431620.761,2.4283631,2.6220422,1.079757059,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4451917.63191038,4386732.70080883,4517102.56301194,-0.114246604093767,-0.127215795992393,-0.101277412195142
"11/14/2009","EAST",4017061.116,2.4283631,2.6220422,1.079757059,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4451917.63191038,4386732.70080883,4517102.56301194,-0.114246604093767,-0.127215795992393,-0.101277412195142
"11/15/2009","EAST",3895780.148,2.4283631,2.6220422,1.079757059,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4451917.63191038,4386732.70080883,4517102.56301194,-0.114246604093767,-0.127215795992393,-0.101277412195142
"11/16/2009","EAST",4348332.177,2.862077,2.6220422,0.916132655,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4535267.61927578,4463452.08500885,4607083.15354271,-0.0976632931563727,-0.111951709658018,-0.0833748766547273
"11/17/2009","EAST",4523835.067,3.7601449,2.6220422,0.697324776,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4755098.89142172,4700980.78622499,4809216.99661846,-0.0539256699726078,-0.0646930065276305,-0.0431583334175851
"11/18/2009","EAST",4622049.083,3.937891,2.6220422,0.665849359,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4794286.60094079,4734946.54714956,4853626.65473203,-0.0461288844850445,-0.0579351797727429,-0.0343225891973461
"11/19/2009","EAST",4665116.168,3.644851,2.6220422,0.719382548,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4727676.39476462,4676714.58675078,4778638.20277845,-0.0593816490689312,-0.0695210088329635,-0.0492422893048989
"11/20/2009","EAST",4527104.707,3.1377671,2.6220422,0.835639522,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4600279.78441712,4537536.28090964,4663023.2879246,-0.0847284747679086,-0.0972119203070739,-0.0722450292287431
"11/21/2009","EAST",4204160.042,3.1377671,2.6220422,0.835639522,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4600279.78441712,4537536.28090964,4663023.2879246,-0.0847284747679086,-0.0972119203070739,-0.0722450292287431
"11/22/2009","EAST",4210316.835,3.1377671,2.6220422,0.835639522,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4600279.78441712,4537536.28090964,4663023.2879246,-0.0847284747679086,-0.0972119203070739,-0.0722450292287431
"11/23/2009","EAST",4616534.129,3.9544251,2.6220422,0.663065334,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4797719.84703496,4737993.7217675,4857445.97230242,-0.0454458059471369,-0.0573289140039392,-0.0335626978903346
"11/24/2009","EAST",4588072.814,3.7216761,2.6220422,0.704532616,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4746106.50967872,4693156.57560372,4799056.44375372,-0.0557147939692099,-0.0662497112335741,-0.0451798767048456
"11/25/2009","EAST",4498036.578,3.5364201,2.6220422,0.741439684,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4700782.91040111,4651101.19943251,4750464.62136971,-0.0647323758954986,-0.0746170475905554,-0.0548477042004417
"11/26/2009","EAST",4014948.515,3.5364201,2.6220422,0.741439684,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4700782.91040111,4651101.19943251,4750464.62136971,-0.0647323758954986,-0.0746170475905554,-0.0548477042004417
"11/27/2009","EAST",4264903.228,3.5364201,2.6220422,0.741439684,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4700782.91040111,4651101.19943251,4750464.62136971,-0.0647323758954986,-0.0746170475905554,-0.0548477042004417
"11/28/2009","EAST",4230459.956,3.5364201,2.6220422,0.741439684,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4700782.91040111,4651101.19943251,4750464.62136971,-0.0647323758954986,-0.0746170475905554,-0.0548477042004417
"11/29/2009","EAST",4128310.067,3.5364201,2.6220422,0.741439684,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4700782.91040111,4651101.19943251,4750464.62136971,-0.0647323758954986,-0.0746170475905554,-0.0548477042004417
"11/30/2009","EAST",4677151.607,4.5667171,2.6220422,0.574163484,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4898090.96671098,4843805.55182515,4952376.38159682,-0.0254759710457219,-0.0362765955313714,-0.0146753465600724
"12/1/2009","EAST",4922837.9,4.535522,2.6082132,0.57506351,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4897196.35486244,4842763.70343227,4951629.0062926,-0.0256539629917519,-0.036483881655759,-0.0148240443277449
"12/2/2009","EAST",4946579.225,4.8751192,2.6082132,0.535005011,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4934434.56989917,4881648.08714603,4987221.05265231,-0.0182450488667796,-0.028747445861145,-0.00774265187241419
"12/3/2009","EAST",4969805.718,4.680398,2.6082132,0.557263122,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4914393.74422219,4862108.27230473,4966679.21613965,-0.022232370930627,-0.0326350868244468,-0.0118296550368072
"12/4/2009","EAST",5171437.448,4.7300568,2.6082132,0.55141266,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4919818.51092923,4867783.48089786,4971853.5409606,-0.0211530595124839,-0.0315059474963058,-0.0108001715286621
"12/5/2009","EAST",5019763.732,4.7300568,2.6082132,0.55141266,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4919818.51092923,4867783.48089786,4971853.5409606,-0.0211530595124839,-0.0315059474963058,-0.0108001715286621
"12/6/2009","EAST",5084670.64,4.7300568,2.6082132,0.55141266,7456083.96597575,37871.5511271021,249989.241482206,357810.864294095,56.5231245334376,70427030.3965585,236.056559888271,2871794.22045366,20091.516229957,4919818.51092923,4867783.48089786,4971853.5409606,-0.0211530595124839,-0.0315059474963058,-0.0108001715286621
