date,intercn,co2mass,gasprice,coalprice,tlsd,tlmin,tlmax,load,nonfossil,meant,netNSflow,so2price
5/28/2009,EAST,4691471.86,3.4844639,2.8402834,42082.746,213565.94,329480.69,6816778,71596144,66.105194,2961138.3,68.25
5/28/2009,ERCOT,581675.262,3.3496821,2.37953,7743.3247,25916,48358,894939,5153125,74.500854,0,68.25
5/28/2009,WECC,781953.648,3.0052021,2.0833535,12207.603,57450.336,91527.477,1827753.9,28945424,68.116982,-240357.98,68.25
5/29/2009,EAST,4631384.604,3.8395281,2.8402834,41277.449,212054.28,327417.63,6716762.5,71596144,66.664299,2961138.3,68.25
5/29/2009,ERCOT,598941.323,3.730921,2.37953,7827.6123,26652,49319,913310,5153125,76.036316,0,68.25
5/29/2009,WECC,764201.406,3.321239,2.0833535,10561.957,57674.895,87394.477,1787873.5,28945424,68.711884,-240357.98,68.25
5/30/2009,EAST,4217079.233,3.8395281,2.8402834,39036.859,201773.61,308023.94,6225914,71596144,67.27108,2961138.3,68.25
5/30/2009,ERCOT,568096.971,3.730921,2.37953,7773.6353,25635,47000,868717,5153125,76.303085,0,68.25
5/30/2009,WECC,693858.668,3.321239,2.0833535,8468.2324,56071.086,78643.758,1656695.8,28945424,67.740891,-240357.98,68.25
5/31/2009,EAST,4174344.503,3.8395281,2.8402834,44814.184,193206.48,314477.75,6182996.5,71596144,66.797379,2961138.3,68.25
5/31/2009,ERCOT,544256.632,3.730921,2.37953,8087.5962,25127,46955,865595,5153125,76.901009,0,68.25
5/31/2009,WECC,660493.014,3.321239,2.0833535,9068.1152,54271.453,78204.047,1617418.8,28945424,67.487343,-240357.98,68.25
6/1/2009,EAST,4866795.419,3.80387,2.7953844,52932.852,202545.17,349446.06,6856369.5,73183760,66.434708,3819008.8,70.95652
6/1/2009,ERCOT,576215.903,3.682816,2.4156654,7827.1089,26650,48769,921692,5177898,77.151672,0,70.95652
6/1/2009,WECC,721910.716,3.22702,2.0660245,11593.189,58479.949,90011.578,1849629.1,31039032,67.353302,-684410.63,70.95652
6/2/2009,EAST,5039655.002,3.9489689,2.7953844,50971.07,213736.22,355617.63,7053816.5,73183760,69.265518,3819008.8,70.95652
6/2/2009,ERCOT,585492.392,3.8701651,2.4156654,7754.6421,28086,50653,948601,5177898,78.158524,0,70.95652
6/2/2009,WECC,704105.731,3.2309351,2.0660245,11356.723,59334.633,90587.117,1857402.3,31039032,66.842087,-684410.63,70.95652
6/3/2009,EAST,4885225.284,3.7444241,2.7953844,41964.488,215869.92,334337.44,6816655.5,73183760,67.773094,3819008.8,70.95652
6/3/2009,ERCOT,572763.708,3.6446061,2.4156654,6724.4629,28256,46730,918322,5177898,78.38781,0,70.95652
6/3/2009,WECC,703389.467,2.9800389,2.0660245,10914.745,59207.535,89285.422,1841342,31039032,66.701454,-684410.63,70.95652
6/4/2009,EAST,4637586.253,3.526505,2.7953844,34740.133,211106.53,307745.47,6483340,73183760,64.717636,3819008.8,70.95652
6/4/2009,ERCOT,570115.43,3.4300909,2.4156654,6755.8916,26947,46111,886245,5177898,76.366249,0,70.95652
6/4/2009,WECC,679396.489,2.892813,2.0660245,10244.126,59462.055,88322.078,1820755.1,31039032,66.111954,-684410.63,70.95652
6/5/2009,EAST,4405693.974,3.426966,2.7953844,35316.543,204485.25,301557.72,6319552.5,73183760,64.018417,3819008.8,70.95652
6/5/2009,ERCOT,559651.706,3.3388169,2.4156654,8356.4805,25747,49797,904161,5177898,74.579422,0,70.95652
6/5/2009,WECC,653239.382,2.7025349,2.0660245,8341.1445,59676.137,82706.906,1751531,31039032,64.301186,-684410.63,70.95652
6/6/2009,EAST,4072941.015,3.426966,2.7953844,34523.441,194918.22,288269.97,5909289,73183760,65.801193,3819008.8,70.95652
6/6/2009,ERCOT,546718.944,3.3388169,2.4156654,8282.9531,26377,49072,904331,5177898,77.427559,0,70.95652
6/6/2009,WECC,573886.938,2.7025349,2.0660245,6686.4331,56353.293,73431.75,1603068,31039032,61.380772,-684410.63,70.95652
6/7/2009,EAST,4273523.748,3.426966,2.7953844,43683.848,191310.52,306242.59,6088462,73183760,68.358475,3819008.8,70.95652
6/7/2009,ERCOT,552806.24,3.3388169,2.4156654,7894.2686,26948,48591,906555,5177898,79.551575,0,70.95652
6/7/2009,WECC,552468.201,2.7025349,2.0660245,7925.4058,54551.27,75533.836,1585324.6,31039032,61.588169,-684410.63,70.95652
6/8/2009,EAST,5069283.017,3.4179969,2.7953844,53799.629,209265.08,356668.31,7055428.5,73183760,70.217316,3819008.8,70.95652
6/8/2009,ERCOT,615285.087,3.3133781,2.4156654,8822.2998,29240,54144,1005543,5177898,80.774231,0,70.95652
6/8/2009,WECC,663545.83,2.564676,2.0660245,9972.3438,56072.094,83023.086,1741238.1,31039032,62.176327,-684410.63,70.95652
6/9/2009,EAST,5215351.022,3.4511139,2.7953844,50700.539,220606.39,362474.53,7201746,73183760,70.106842,3819008.8,70.95652
6/9/2009,ERCOT,632675.488,3.3327529,2.4156654,8394.5576,31044,54705,1036896,5177898,82.06337,0,70.95652
6/9/2009,WECC,655819.193,2.555891,2.0660245,9069.2705,57892.598,82489.484,1748718,31039032,63.065002,-684410.63,70.95652
6/10/2009,EAST,5150417.798,3.490433,2.7953844,47601.305,221118.55,353536.56,7132220.5,73183760,69.610214,3819008.8,70.95652
6/10/2009,ERCOT,632676.802,3.38749,2.4156654,7594.0122,32511,54437,1023986,5177898,82.909813,0,70.95652
6/10/2009,WECC,665248.335,2.5912671,2.0660245,9165.9229,57113.754,82209.961,1738863,31039032,62.568924,-684410.63,70.95652
6/11/2009,EAST,5091060.187,3.4607821,2.7953844,45376.73,223075.88,348164.78,7114758.5,73183760,69.640694,3819008.8,70.95652
6/11/2009,ERCOT,602650.878,3.34519,2.4156654,7009.6689,30535,51175,978617,5177898,81.998421,0,70.95652
6/11/2009,WECC,672670.061,2.6053309,2.0660245,9334.5684,57408.137,82826.195,1746736,31039032,62.541676,-684410.63,70.95652
6/12/2009,EAST,5036287.041,3.4876189,2.7953844,46849.801,223225.42,354739.94,7115036.5,73183760,70.564255,3819008.8,70.95652
6/12/2009,ERCOT,632227.096,3.3774519,2.4156654,9217.1309,30732,57055,1046676,5177898,82.449982,0,70.95652
6/12/2009,WECC,669855.599,2.6393781,2.0660245,9081.3857,57312.43,82505.586,1727240.4,31039032,62.955223,-684410.63,70.95652
6/13/2009,EAST,4694078.252,3.4876189,2.7953844,41069.367,212984.19,322838.59,6570629.5,73183760,70.822159,3819008.8,70.95652
6/13/2009,ERCOT,620617.26,3.3774519,2.4156654,9017.4824,31305,56001,1038754,5177898,84.450531,0,70.95652
6/13/2009,WECC,632343.319,2.6393781,2.0660245,7604.3125,55622.102,75464.609,1620869.4,31039032,63.890717,-684410.63,70.95652
6/14/2009,EAST,4617724.028,3.4876189,2.7953844,43018.02,203038.94,318178.66,6410565,73183760,70.363472,3819008.8,70.95652
6/14/2009,ERCOT,603291.5,3.3774519,2.4156654,8675.3076,30135,53968,1008361,5177898,84.159218,0,70.95652
6/14/2009,WECC,654730.473,2.6393781,2.0660245,7831.4282,54714.391,74876.984,1594326.3,31039032,64.302597,-684410.63,70.95652
6/15/2009,EAST,5188360.634,3.748692,2.7953844,55148.902,216844.83,367658.19,7257284.5,73183760,70.63179,3819008.8,70.95652
6/15/2009,ERCOT,654646.443,3.644196,2.4156654,9343.8506,32637,58582,1097498,5177898,84.954887,0,70.95652
6/15/2009,WECC,736814.027,2.9670391,2.0660245,10536.26,56444.332,84913.977,1759118.4,31039032,64.101524,-684410.63,70.95652
6/16/2009,EAST,5263378.622,4.1048889,2.7953844,48965.848,226453.36,361197.84,7298915,73183760,70.976357,3819008.8,70.95652
6/16/2009,ERCOT,670292.704,4.0062099,2.4156654,8997.0801,33660,58837,1112807,5177898,85.652283,0,70.95652
6/16/2009,WECC,763624.188,3.322077,2.0660245,10818.886,57724.125,87699.367,1799090.3,31039032,65.756828,-684410.63,70.95652
6/17/2009,EAST,5383144.595,3.9754081,2.7953844,53189.352,228145.42,375322,7462355,73183760,70.862694,3819008.8,70.95652
6/17/2009,ERCOT,670389.856,3.8455689,2.4156654,8800.3379,33814,58465,1108221,5177898,85.601547,0,70.95652
6/17/2009,WECC,763325.816,3.3235829,2.0660245,11267.186,58534.594,89648.281,1835072.5,31039032,67.014626,-684410.63,70.95652
6/18/2009,EAST,5525531.991,4.123075,2.7953844,54215.949,234362.56,384466.19,7653062.5,73183760,72.273239,3819008.8,70.95652
6/18/2009,ERCOT,663083.831,3.9900219,2.4156654,8405.332,33736,57577,1100356,5177898,85.392769,0,70.95652
6/18/2009,WECC,791832.953,3.3917611,2.0660245,12657.462,59896.055,94808,1904344.4,31039032,68.579506,-684410.63,70.95652
6/19/2009,EAST,5693935.555,3.9497299,2.7953844,56443.055,239966.81,396475.47,7826629.5,73183760,74.456116,3819008.8,70.95652
6/19/2009,ERCOT,652577.633,3.8196809,2.4156654,7588.1909,33738,54998,1070644,5177898,85.018494,0,70.95652
6/19/2009,WECC,773150.513,3.1086531,2.0660245,11903.834,60394.152,93594.273,1886972.8,31039032,69.671898,-684410.63,70.95652
6/20/2009,EAST,5501576.694,3.9497299,2.7953844,52324.082,235485,375964.06,7485981.5,73183760,75.443802,3819008.8,70.95652
6/20/2009,ERCOT,622064.971,3.8196809,2.4156654,7971.8267,32126,53708,1031657,5177898,84.722847,0,70.95652
6/20/2009,WECC,696955.331,3.1086531,2.0660245,7722.9067,59232.043,79526.375,1707086.3,31039032,66.926216,-684410.63,70.95652
6/21/2009,EAST,5368842.155,3.9497299,2.7953844,50758.129,229751.47,365644.56,7333772.5,73183760,76.097115,3819008.8,70.95652
6/21/2009,ERCOT,640291.043,3.8196809,2.4156654,8515.042,31353,54600,1035600,5177898,85.195183,0,70.95652
6/21/2009,WECC,666923.006,3.1086531,2.0660245,8576.2354,56097.078,78899.039,1653251.5,31039032,64.569901,-684410.63,70.95652
6/22/2009,EAST,6062305.362,3.972471,2.7953844,65678.125,244712,423209.25,8253991,73183760,76.194145,3819008.8,70.95652
6/22/2009,ERCOT,699845.613,3.8147459,2.4156654,9914.5127,33115,60482,1126723,5177898,85.644661,0,70.95652
6/22/2009,WECC,778867.27,3.218302,2.0660245,13368.105,57507.223,94233.453,1875727,31039032,65.708595,-684410.63,70.95652
6/23/2009,EAST,6194049.718,3.9116321,2.7953844,62771.66,256108.52,427505.69,8403806,73183760,76.65889,3819008.8,70.95652
6/23/2009,ERCOT,708054.552,3.7663331,2.4156654,9959.6699,33436,60857,1139938,5177898,86.028496,0,70.95652
6/23/2009,WECC,829582.762,3.154531,2.0660245,13305.384,60657.598,97233.008,1943755.9,31039032,68.615021,-684410.63,70.95652
6/24/2009,EAST,6236012.623,3.818032,2.7953844,64641.648,251492.23,428217.09,8376480.5,73183760,76.676628,3819008.8,70.95652
6/24/2009,ERCOT,716502.214,3.6893809,2.4156654,10212.861,33740,61641,1158250,5177898,86.553825,0,70.95652
6/24/2009,WECC,864930.399,3.116286,2.0660245,14264.326,61597.254,100932.44,1991540.9,31039032,71.24369,-684410.63,70.95652
6/25/2009,EAST,6350430.058,3.8540699,2.7953844,66949.453,254328.03,437603.44,8515326,73183760,77.45256,3819008.8,70.95652
6/25/2009,ERCOT,713733.206,3.7092979,2.4156654,9855.4072,35222,62293,1170773,5177898,87.848305,0,70.95652
6/25/2009,WECC,844497.346,3.241267,2.0660245,12378.962,62413.762,96308.211,1960146,31039032,71.257729,-684410.63,70.95652
6/26/2009,EAST,6122215.27,3.753598,2.7953844,59042.02,257357.73,422546.59,8279493.5,73183760,77.776619,3819008.8,70.95652
6/26/2009,ERCOT,710546.302,3.6613381,2.4156654,10227.943,33909,61991,1158904,5177898,87.364853,0,70.95652
6/26/2009,WECC,854163.648,3.161658,2.0660245,13067.875,61815.043,97516.586,1963847.9,31039032,70.484207,-684410.63,70.95652
6/27/2009,EAST,5609099.042,3.753598,2.7953844,55068.23,237578.75,388225.41,7646912,73183760,76.520576,3819008.8,70.95652
6/27/2009,ERCOT,699820.615,3.6613381,2.4156654,9350.2402,34522,59663,1132504,5177898,87.864929,0,70.95652
6/27/2009,WECC,864697.306,3.161658,2.0660245,14232.502,61248.43,100194.8,1956965.1,31039032,72.568703,-684410.63,70.95652
6/28/2009,EAST,5237081.634,3.753598,2.7953844,46937.379,229566.75,358367.13,7187838,73183760,75.680641,3819008.8,70.95652
6/28/2009,ERCOT,691429.55,3.6613381,2.4156654,9483.375,33222,58894,1114263,5177898,88.042648,0,70.95652
6/28/2009,WECC,874814.418,3.161658,2.0660245,15840.453,62220.301,104985.23,2010354.3,31039032,75.517197,-684410.63,70.95652
6/29/2009,EAST,5494117.27,3.787657,2.7953844,55813.598,230637.33,383795.66,7565011.5,73183760,74.2883,3819008.8,70.95652
6/29/2009,ERCOT,691142.317,3.731271,2.4156654,8116.0767,35160,57744,1115177,5177898,87.34668,0,70.95652
6/29/2009,WECC,973920.674,3.470057,2.0660245,16695.35,64867.953,110936,2151026,31039032,74.855011,-684410.63,70.95652
6/30/2009,EAST,5322769.917,3.618479,2.7953844,49632.719,229532.28,365323.34,7352689.5,73183760,72.65065,3819008.8,70.95652
6/30/2009,ERCOT,660457.683,3.45541,2.4156654,6874.2559,33506,52994,1040016,5177898,84.390503,0,70.95652
6/30/2009,WECC,989363.436,3.3158751,2.0660245,14876.661,66447.031,107649.13,2127350.8,31039032,74.031197,-684410.63,70.95652
7/1/2009,EAST,5345803.908,3.5425529,2.7501938,53141.906,239181.8,385123.31,7716561,74312208,71.620506,4395753,69.779999
7/1/2009,ERCOT,679985.073,3.3083551,2.4316192,9695.1377,31377,58172,1079471,5083465,83.96814,0,69.779999
7/1/2009,WECC,999170.993,3.256865,2.2836914,13695.04,62634.832,100827.27,1997357,26821986,74.043785,-291766.06,69.779999
7/2/2009,EAST,5235332.717,3.36464,2.7501938,50417.023,240703.52,379505.69,7643322,74312208,71.486137,4395753,69.779999
7/2/2009,ERCOT,702580.632,3.2226529,2.4316192,10265.586,32721,60931,1132367,5083465,85.646759,0,69.779999
7/2/2009,WECC,984525.841,3.0517781,2.2836914,12790.275,62735,98057.609,1968272.9,26821986,74.283188,-291766.06,69.779999
7/3/2009,EAST,4849376.931,3.36464,2.7501938,47949.398,229760.94,361521.91,7171035.5,74312208,71.871742,4395753,69.779999
7/3/2009,ERCOT,678099.795,3.2226529,2.4316192,9340.5176,34007,59205,1118406,5083465,87.026863,0,69.779999
7/3/2009,WECC,953978.571,3.0517781,2.2836914,12226.713,60721.383,94434.438,1872850,26821986,74.250595,-291766.06,69.779999
7/4/2009,EAST,4527754.992,3.36464,2.7501938,41187.887,220642.27,334634.19,6782739,74312208,71.945015,4395753,69.779999
7/4/2009,ERCOT,667797.274,3.2226529,2.4316192,8354.6689,34435,57400,1099421,5083465,88.47686,0,69.779999
7/4/2009,WECC,879461.976,3.0517781,2.2836914,10584.427,58629.656,88281.063,1765792.1,26821986,73.911789,-291766.06,69.779999
7/5/2009,EAST,4580215.88,3.36464,2.7501938,42714.902,219864.97,334337.5,6772709,74312208,71.737938,4395753,69.779999
7/5/2009,ERCOT,645282.122,3.2226529,2.4316192,6776.2505,32985,51879,1016633,5083465,87.75029,0,69.779999
7/5/2009,WECC,887056.9,3.0517781,2.2836914,11658.515,57426.258,89196.703,1772206.3,26821986,73.039078,-291766.06,69.779999
7/6/2009,EAST,5292985.653,3.2186971,2.7501938,58850.672,232542.61,393827.19,7742222.5,74312208,72.139435,4395753,69.779999
7/6/2009,ERCOT,667513.515,3.084152,2.4316192,7868.979,33389,55516,1061921,5083465,84.460754,0,69.779999
7/6/2009,WECC,928497.816,2.9610729,2.2836914,13825.537,59040.098,96786.68,1916963.6,26821986,71.806152,-291766.06,69.779999
7/7/2009,EAST,5446386.016,3.3386049,2.7501938,56432.016,243968.63,399342.16,7936518.5,74312208,72.481789,4395753,69.779999
7/7/2009,ERCOT,656821.113,3.1629131,2.4316192,8423.9619,33065,56840,1072357,5083465,83.74176,0,69.779999
7/7/2009,WECC,926772.103,3.0843821,2.2836914,12978.787,60865.527,96972.906,1935214.5,26821986,70.853401,-291766.06,69.779999
7/8/2009,EAST,5359898.543,3.2541699,2.7501938,52799.887,243874,390020.78,7820923.5,74312208,71.317314,4395753,69.779999
7/8/2009,ERCOT,684605.466,3.0981381,2.4316192,10288.956,34055,62730,1156625,5083465,85.200134,0,69.779999
7/8/2009,WECC,932988.33,3.0262311,2.2836914,13352.087,61058.574,98504.961,1950804,26821986,70.935898,-291766.06,69.779999
7/9/2009,EAST,5373383.782,3.3469181,2.7501938,55511.922,242732.47,396658.88,7877475,74312208,71.120186,4395753,69.779999
7/9/2009,ERCOT,696800.801,3.2186069,2.4316192,9927.5752,34861,62524,1167004,5083465,87.745605,0,69.779999
7/9/2009,WECC,935074.632,3.0528309,2.2836914,13010.031,61461.617,97584.086,1943768.3,26821986,70.931297,-291766.06,69.779999
7/10/2009,EAST,5466664.626,3.1891489,2.7501938,55592.957,248373.73,402755.53,7996792,74312208,72.480782,4395753,69.779999
7/10/2009,ERCOT,700339.704,3.067523,2.4316192,9218.2949,35977,61768,1169355,5083465,88.377495,0,69.779999
7/10/2009,WECC,962012.322,2.9038391,2.2836914,14060.287,61070.227,100513.81,1967081.4,26821986,72.526123,-291766.06,69.779999
7/11/2009,EAST,5204488.326,3.1891489,2.7501938,49119.121,245412.88,377791.63,7597786,74312208,73.963608,4395753,69.779999
7/11/2009,ERCOT,668132.196,3.067523,2.4316192,8651.6377,34202,57811,1102790,5083465,87.92215,0,69.779999
7/11/2009,WECC,928110.812,2.9038391,2.2836914,12960.551,61046.473,96713.148,1908051.4,26821986,74.936218,-291766.06,69.779999
7/12/2009,EAST,5134438.435,3.1891489,2.7501938,53197.523,234879.63,379612.53,7483189.5,74312208,74.044273,4395753,69.779999
7/12/2009,ERCOT,666348.6,3.067523,2.4316192,9480.6367,32780,58437,1096843,5083465,87.522171,0,69.779999
7/12/2009,WECC,935126.752,2.9038391,2.2836914,13738.704,60293.688,97220.391,1898163.4,26821986,75.594948,-291766.06,69.779999
7/13/2009,EAST,5551467.788,3.1917641,2.7501938,57562.066,247270.11,407213.84,8055560,74312208,72.729744,4395753,69.779999
7/13/2009,ERCOT,709046.696,3.028825,2.4316192,10310.365,35256,63417,1184988,5083465,88.382301,0,69.779999
7/13/2009,WECC,999148.505,3.0645599,2.2836914,16118.114,62254.543,106248.46,2064160.9,26821986,74.615814,-291766.06,69.779999
7/14/2009,EAST,5539302.396,3.3072641,2.7501938,57432.355,248846.77,408576,8086491,74312208,71.796936,4395753,69.779999
7/14/2009,ERCOT,707137.501,3.1187119,2.4316192,9652.7314,36469,62960,1188213,5083465,88.637497,0,69.779999
7/14/2009,WECC,1044650.352,3.1465721,2.2836914,16733.596,63622.172,110135.16,2110953.3,26821986,75.190483,-291766.06,69.779999
7/15/2009,EAST,5743522.873,3.3959191,2.7501938,62313.258,254076.81,426965.53,8360936.5,74312208,73.279022,4395753,69.779999
7/15/2009,ERCOT,709896.54,3.23208,2.4316192,9698.7773,36399,63233,1190384,5083465,88.470169,0,69.779999
7/15/2009,WECC,1062082.211,3.2822869,2.2836914,16334.178,64768.992,110008.73,2117504.3,26821986,75.993965,-291766.06,69.779999
7/16/2009,EAST,5878639.647,3.27124,2.7501938,58348.133,264387.06,426457.38,8482036,74312208,75.509605,4395753,69.779999
7/16/2009,ERCOT,724710.438,3.075309,2.4316192,9470.8994,36581,62772,1188764,5083465,88.53463,0,69.779999
7/16/2009,WECC,1080272.082,3.1310589,2.2836914,17033.578,65003.848,112104.95,2148374.5,26821986,77.317123,-291766.06,69.779999
7/17/2009,EAST,5443737.489,3.401072,2.7501938,46237.195,258428.66,387637.66,7899612.5,74312208,74.201805,4395753,69.779999
7/17/2009,ERCOT,695370.96,3.221957,2.4316192,7888.7388,35286,58179,1099799,5083465,86.683632,0,69.779999
7/17/2009,WECC,1092390.079,3.2672551,2.2836914,16892.24,65963.664,112848.11,2165503.5,26821986,78.921333,-291766.06,69.779999
7/18/2009,EAST,4760888.561,3.401072,2.7501938,39015.41,232852.38,338860.44,6957041,74312208,71.205742,4395753,69.779999
7/18/2009,ERCOT,640442.606,3.221957,2.4316192,8025.2354,31543,54046,1007985,5083465,84.119774,0,69.779999
7/18/2009,WECC,1059764.801,3.2672551,2.2836914,15798.212,64447.543,107510.57,2075567.4,26821986,79.549217,-291766.06,69.779999
7/19/2009,EAST,4592754.546,3.401072,2.7501938,45026.977,214387.95,334620.97,6708311,74312208,69.272949,4395753,69.779999
7/19/2009,ERCOT,618901.52,3.221957,2.4316192,8545.1494,30077,52884,999775,5083465,84.013832,0,69.779999
7/19/2009,WECC,1072982.307,3.2672551,2.2836914,16314.852,64094.133,107881.17,2072209.1,26821986,79.839767,-291766.06,69.779999
7/20/2009,EAST,5188746.299,3.5223601,2.7501938,54313.379,228901.47,377742.53,7531086.5,74312208,70.186058,4395753,69.779999
7/20/2009,ERCOT,632627.727,3.329531,2.4316192,6397.3457,33594,51483,1031852,5083465,84.295464,0,69.779999
7/20/2009,WECC,1096326.522,3.4829521,2.2836914,17041.934,66174.945,112721.34,2178062.3,26821986,78.70636,-291766.06,69.779999
7/21/2009,EAST,5330310.397,3.5190811,2.7501938,51392.762,239357.48,381613.81,7681235,74312208,70.933823,4395753,69.779999
7/21/2009,ERCOT,664295.813,3.3026681,2.4316192,8494.1816,33217,57010,1081268,5083465,84.604927,0,69.779999
7/21/2009,WECC,1066907.036,3.4691191,2.2836914,15712.542,64724.832,108017.45,2103026.8,26821986,76.856155,-291766.06,69.779999
7/22/2009,EAST,5449768.046,3.5417621,2.7501938,52999.129,242479.69,389358.94,7822480,74312208,71.817551,4395753,69.779999
7/22/2009,ERCOT,661134.974,3.272408,2.4316192,8181.7065,33166,56479,1061922,5083465,84.54911,0,69.779999
7/22/2009,WECC,1089328.309,3.501976,2.2836914,15982.308,64899.668,109188.52,2120206.8,26821986,76.279137,-291766.06,69.779999
7/23/2009,EAST,5566077.073,3.704308,2.7501938,54974.59,248422.61,400892.34,8009130.5,74312208,72.801102,4395753,69.779999
7/23/2009,ERCOT,648650.174,3.510745,2.4316192,7082.0239,31920,52388,1004534,5083465,83.585823,0,69.779999
7/23/2009,WECC,1067178.881,3.6974521,2.2836914,14661.039,65679.156,106139.22,2096899.3,26821986,76.00946,-291766.06,69.779999
7/24/2009,EAST,5558239.902,3.4486949,2.7501938,58780.156,247156.42,409913.19,8045823.5,74312208,73.077087,4395753,69.779999
7/24/2009,ERCOT,649453.663,3.295131,2.4316192,8309.6123,31152,54891,1025347,5083465,83.71373,0,69.779999
7/24/2009,WECC,1037467.262,3.4235301,2.2836914,13409.569,64328.887,101995.75,2025069.9,26821986,75.264748,-291766.06,69.779999
7/25/2009,EAST,5234231.306,3.4486949,2.7501938,51935.73,242198.23,382703.72,7592018.5,74312208,74.232544,4395753,69.779999
7/25/2009,ERCOT,643972.46,3.295131,2.4316192,9562.9551,31555,57394,1061186,5083465,85.375122,0,69.779999
7/25/2009,WECC,1022581.899,3.4235301,2.2836914,13000.107,63137.113,98268.547,1948322.5,26821986,75.535858,-291766.06,69.779999
7/26/2009,EAST,5236448.484,3.4486949,2.7501938,52362.152,237092,377682.03,7481938.5,74312208,75.358231,4395753,69.779999
7/26/2009,ERCOT,643074.298,3.295131,2.4316192,8385.8457,32677,55936,1045575,5083465,86.995552,0,69.779999
7/26/2009,WECC,1051398.294,3.4235301,2.2836914,15121.051,62119.543,102400.78,1976084.3,26821986,77.259857,-291766.06,69.779999
7/27/2009,EAST,5879015.375,3.5374379,2.7501938,65157.641,249395.78,427593.66,8349206.5,74312208,75.413452,4395753,69.779999
7/27/2009,ERCOT,655332.144,3.3840289,2.4316192,6496.2236,34291,51781,1050641,5083465,85.849548,0,69.779999
7/27/2009,WECC,1129279.82,3.4885311,2.2836914,17707.879,64826.469,113408.54,2173965.5,26821986,78.532822,-291766.06,69.779999
7/28/2009,EAST,5982852.773,3.5712891,2.7501938,59353.23,258846.69,423300.38,8406603,74312208,76.003883,4395753,69.779999
7/28/2009,ERCOT,680169.995,3.408855,2.4316192,8831.1563,33345,57995,1096865,5083465,84.56144,0,69.779999
7/28/2009,WECC,1092499.293,3.4420381,2.2836914,15426.813,66245.82,109360.13,2134211.5,26821986,78.425217,-291766.06,69.779999
7/29/2009,EAST,5847620.379,3.484329,2.7501938,51200.223,262721.78,405541.16,8236001,74312208,75.416008,4395753,69.779999
7/29/2009,ERCOT,674645.752,3.348592,2.4316192,6837.1494,35498,54778,1083431,5083465,85.660362,0,69.779999
7/29/2009,WECC,1054945.586,3.3527009,2.2836914,13952.528,65140.141,104063.72,2064737.3,26821986,76.997185,-291766.06,69.779999
7/30/2009,EAST,5790995.025,3.3828449,2.7501938,53386.113,256091.81,404629.59,8155297.5,74312208,74.671379,4395753,69.779999
7/30/2009,ERCOT,655039.427,3.2629731,2.4316192,6382.3911,34913,52781,1044602,5083465,83.853592,0,69.779999
7/30/2009,WECC,1051184.159,3.2609251,2.2836914,13504.625,64522.145,102332.13,2026631.1,26821986,75.395981,-291766.06,69.779999
7/31/2009,EAST,5628293.006,3.3182271,2.7501938,50950.188,255248.39,396243.59,8006028.5,74312208,74.251801,4395753,69.779999
7/31/2009,ERCOT,647078.564,3.250123,2.4316192,6828.4883,32439,51382,1015093,5083465,83.094734,0,69.779999
7/31/2009,WECC,1019091.151,3.2409461,2.2836914,13852.951,63575.957,102503.48,2009939.8,26821986,74.882614,-291766.06,69.779999
8/1/2009,EAST,5134562.221,3.3182271,2.6877091,48232.223,235272.33,364457.53,7315503,75033248,73.579292,4570598.5,77.08696
8/1/2009,ERCOT,626464.309,3.250123,2.4226699,7340.4355,32258,52980,998810,5138942,84.095528,0,77.08696
8/1/2009,WECC,1009585.371,3.2409461,1.9852408,13537.128,63844.184,101274.24,1982784.5,22010022,75.580101,-43887.633,77.08696
8/2/2009,EAST,4993882.46,3.3182271,2.6877091,45998.109,233626.23,357077.81,7158924.5,75033248,73.438194,4570598.5,77.08696
8/2/2009,ERCOT,639409.647,3.250123,2.4226699,8432.8213,31245,53623,1007798,5138942,84.672104,0,77.08696
8/2/2009,WECC,1014374.68,3.2409461,1.9852408,14018.981,62453.703,100642.92,1958679.9,22010022,75.740425,-43887.633,77.08696
8/3/2009,EAST,5831081.795,3.4833701,2.6877091,68394.531,242455.19,429134.56,8282418.5,75033248,74.095314,4570598.5,77.08696
8/3/2009,ERCOT,661839.085,3.3832591,2.4226699,9856.2256,32935,60190,1111386,5138942,85.092125,0,77.08696
8/3/2009,WECC,1069466.472,3.408211,1.9852408,15979.095,64970.949,108916.22,2123189.5,22010022,75.929665,-43887.633,77.08696
8/4/2009,EAST,6065202.696,3.6372881,2.6877091,62884.852,262054.11,435729.75,8561816,75033248,75.704697,4570598.5,77.08696
8/4/2009,ERCOT,679405.684,3.5180249,2.4226699,9744.5596,34248,61262,1142296,5138942,86.541145,0,77.08696
8/4/2009,WECC,1085089.74,3.5217149,1.9852408,16089.478,66984.234,111510.39,2162597.3,22010022,76.339722,-43887.633,77.08696
8/5/2009,EAST,5921918.446,3.7329919,2.6877091,56833.375,261283.14,417848.34,8352798,75033248,75.423843,4570598.5,77.08696
8/5/2009,ERCOT,688310.174,3.6318281,2.4226699,9572.8574,35177,62050,1150402,5138942,86.998306,0,77.08696
8/5/2009,WECC,1059253.207,3.6862149,1.9852408,15666.078,67766.625,110970.11,2163487.5,22010022,75.812347,-43887.633,77.08696
8/6/2009,EAST,5655330.487,3.8479841,2.6877091,53385.941,252727.98,402564.44,8024745.5,75033248,72.992401,4570598.5,77.08696
